Pattern,Train_count
010001011110010100100101000100010011111101000111,1
010001011110010100100111000110000011110100000111,1
010000011110010100100111001110000011110100000111,1
010000011110110100100101001100010011111110000111,1
010000111110010100100111001100000011110110000111,1
010000111110011100100111001100000011110100000111,1
010000111110011001100111001110000011010100000111,1
011000111110011001100111001110000011010100000111,1
011000011111011001110111001100000010110110000111,1
011000111111010001100111001100000011010100000111,1
111011001110100000100101000100000000110100000101,1
001011011111100100100101100100000000110101000101,1
111011011111100100100101100100010010110100000101,1
111011010110100100100101101100010110110100000111,1
110011110010101100111111001100010110110100000110,1
111011010011001100110111001100010110110100000111,1
111011011111011100110111001100010110110100000111,1
110011010010001100110111001100010110110100000111,1
111011011010011100110111001100010110110100000111,1
111011011110011100110101001100010110110100000111,1
111001011110110100100101001100010110110100000111,1
111011010110100100110101001100010110110100000111,1
111001010110100100100101001100010110110100000111,1
111001010110110100100101001100010110110101000111,1
111011010110010100100101101100010110110100000111,1
011011010110100100100101101100010110110101000111,1
111001010110100100100101101100010110110100000111,1
111011011111100100100101100100010010110100000111,1
111001010110010100110101101100010110110100000111,1
111001010110010100110101001100010110110100000111,1
110001010111010100110101001100010110110100000111,1
111001010111010100110101001100010110110100000111,1
111001010111010100110111001100010110110100000111,1
111001011110010100110111001100010110110100000111,1
111001011110011100100101100100000010110100000111,1
011001011111010101100101100100000010010100000111,1
011001011110010101100101100100000011011100000111,1
111011011110010000100101100100000010010100000111,1
111011011111010000100101000100000010010100000111,1
011011011111010000100101000100000000110100000111,1
110001111010101000111111001100010110110100000110,1
110001110011101100111111001100010110110100000110,1
110001110011001000111111001100010110110100000110,1
110011111111001000111111001100010110110100000111,1
111001011110100100110101101100010010110100000111,1
101001011111100100110111100100010110110100000111,1
101011011111000000111111101100010110110100000111,1
000011011111000000111111101100010110110100000111,1
000011011111010000111111101100010110110101000111,1
001011011111010000111111001100010110110111000111,1
001011011111010000111111101100010110110101000111,1
110001011111000000111111101100010110110100000111,1
110011011111100000110111101100010110110100000111,1
110001011111100100110111101100010010110100000111,1
110001011111100000111111101100010110110100000111,1
110001011110100000111111001100010010110100000111,1
110001111111000000111111001100010110110100000111,1
110001111111010000111111001100010110110100000111,1
110001111111000000111111101100010110110100000111,1
110001111010100000111111001100010110110100000110,1
110001111011100000111111001100010110110100000111,1
110001111011000000111111001100010110110100000111,1
110001110011000000111111001100010110110100000111,1
110001110010100000111111001100010110110100000111,1
110001110010100000111111001100010110110100000110,1
110011110010100000111111001100010110110100000111,1
110011111011001000111111001100010110110100000111,1
110011110011001000111111001100010110110101000111,1
110011111011001000111111001100010110110101000111,1
011101011110011101000101000110000011011111000011,1
010101111110011101000101000110000011011111000011,1
011100011110010101100101000110000011011111000011,1
000100101100010100001111000110000111110011001001,1
000110101100000000001111000110010111110011000001,1
000110101100010000001111000110010111110011000101,1
000110101100110000001111000110010111110011001001,1
000110101100110000001111000100010111110001001001,1
000100101100101000001111000100010111110011001001,1
000110101100111000001111000110000111110011001001,1
000110101101011000001111000110010111110111000101,1
000110101100011000001111000110010111110011001101,1
000110101100011000001111000100010111110011001001,1
000100101100011000001111000100010111110001001001,1
000110101100001000001111000110010111110011001101,1
000110101100010100001111000110010111110011001001,1
000110101100110100001111000110000111110011001001,1
000110101100010101000101000110010011111011000001,1
000110101100110000001111000110000111110011001001,1
000110101100110100001111000110010111111011001001,1
000100101100110000001111000110000111110011001001,1
000100101100110100001111000110000111110011000001,1
000110101101010000001111000110000111111011000001,1
000110101100100000101111000110000111111011000101,1
011110101100100100000101000110010001111011000101,1
011110101100100100100101000110010001111011000101,1
000110101100100100000101000110010011111011000101,1
000100111100010101000101100110010011111111000001,1
000100101100110101000101100110010011111111000001,1
000100101100010101000101100110010011111111000001,1
000110101100000000001111000110010111111011000001,1
000110101100100000001111000100010111111011001101,1
000110101101000000001111000110010111110011001001,1
000110101101000000001111000110010111111011000101,1
000000101100010000001111000100000111110001000001,1
000100101100010000001111000100000111110011000001,1
000100101101010000001111000100000111110001001001,1
000100101100000000001111000110000111110001000001,1
010100101100100000001111000110000111110011000001,1
000100101100100000001111000110000111110011001001,1
000110101101000000001111000110010111110011000001,1
000110101101000000001111000110000111110011000001,1
000100101100010000001111000110000111110001001001,1
000110101101010000001111000110000111110011001001,1
000100101101011000001111000110000111110011001001,1
000110101101011000001111000110010111110011000001,1
000110101101011000001111000110000111110111000001,1
000110101101011000001111000100000111110111000001,1
000110101101011000001111000110000111110111000101,1
000100101101011000001111000100000111110011001001,1
000110101101011000001111000100000111110011001001,1
000110101100001000001111000100000111110011001001,1
000100101100101000001111000100000111110011001001,1
000100101100100000001111000100000111110011001001,1
000100101101000000001111000100010111110001001001,1
000110101101000000001111000100010111110011001001,1
000100101100100000001111000100010111110001001101,1
000110101100010000001111000100000111110001001001,1
000110101100000000001111000110000111110011001001,1
000100101100010101000101000110010011111011000001,1
000110101101010001001111000110000111111011000001,1
011101011110010101000101000110000001111111000011,1
010110101100011101000100000110000001111111000001,1
010111101100111101000100000110000001111111000001,1
000111101100011101000100000110010001111111000101,1
010111011100111101000100000110010001111111000001,1
010111011100011101000100000110010001111111000101,1
000111011101011101000100000110000001111111000101,1
010111001100011101000100000110010001111111000101,1
000111001100011101000100000110010001111111000001,1
010111001100011101000100000110000001111111000011,1
010101001100011101000100000110000001111111000011,1
010100011100011101000100000110000001111111000011,1
010110011100011101000100000110000001111111000001,1
000111001100111101000100000110010001111111000101,1
000110011100011101000100000110000001111111000011,1
000100101100010100000111000110010111111011000001,1
000111011100111101000100000110000001111111000001,1
000111011100110101000100000110000001111111000001,1
000111001100110101000100000110000001111111000001,1
010111001100110101000100000110000001111111000001,1
000111001100111101000100000110000001111111000001,1
000110011100011101000100000110000001011111000011,1
010110111100011101000100000110000001011111000011,1
010110101100011101000100000110000001011111000011,1
010110011100011101000100000110000001111111000011,1
011111001110110101000100000110000001111111000011,1
001111011101010101000100000110000001111111000001,1
010101011100010101000100000110000001111111000011,1
010111101100111101000100000110000001111111000101,1
111111101100011101000100000110000001111111000001,1
110111101100011101000101000110000001111111000001,1
010101101100011101000100000110000011111111000001,1
000100101100010100001111000110010111111011000001,1
000110101100010000001111000110000111111011000101,1
000110101100010000001111000110000101111011000101,1
000110101101010000001111000110000101111111000101,1
001110101101011000001111000110000111111111000001,1
010110101100010000001111000110000111111011000001,1
000110101100010001001111000110000111111011000001,1
011110101100100000101101000110000111111011000001,1
001110101100100000001101000110000111111011000101,1
001110101100100000001101000110000101111011000101,1
000110101100000000001101000110000111111011000101,1
000110101100000000101101000110000101111011000101,1
000110101101010000101101000110000101111011000101,1
000110101100010100000101000110000111111011000001,1
000110101101010100001101000110000111111011000001,1
000110101101010101000101000110000101111111000001,1
000110101100010101000101000110000101111111000001,1
000110101100010101000101000110000011111111000001,1
010110101100011101000101000110000111111111000001,1
011110101100110100100100000110000001111111000101,1
001111001101010101000100000110000001111111000001,1
001111001100010101000100000110010001111111000001,1
000110101100011101000100000110000001111111000001,1
010110101100011101000100000110000011111111000001,1
011100101100011101000100000110000011011111000011,1
111001011111010100100101100100000010010100000111,1
111011011111010000100101100100000010010100000111,1
111001001110100100100101100100010000011000000111,1
001000100111100001100101100100000000010000100101,1
001000100110100001100101100100000000010000000101,1
001000100110100001100101100100000010010000001101,1
001000100110000001100101100100000010010000101101,1
001000100111000001100101100100000010010000101101,1
001000100010000001100101100100000010010000101101,1
001000100010000001110111100100000010010000101101,1
001000100010000000111111100100000010010000101101,1
001000100010000000110111100100000010010000101101,1
001000100110100001100111100100000010010000101101,1
001000100010100001100101100100000010010000101101,1
001000100110100001100101100100000010010000100101,1
001000100011000001100101100100000010010000100101,1
001000100111000001101111100100000010010100100101,1
001000100111000001100101100100000010010000100111,1
001000100111100001100111100100000010010000000101,1
001010100111100001100101100100000010010000000101,1
001000000111100001100101100100000000010000100111,1
001000000110000001100101100100000000010000100111,1
001000000011000001100101100100000000010000100111,1
001010000011000011100101100100000000010100100111,1
001000100011000011100111100100000010010100100111,1
001010000111000001111101100100000000110101000101,1
001011000111000000111101100100000000110111000101,1
001011000111000000111101000100000100110111000101,1
101011000111100000100101100100000000110100000101,1
101011000111100000100101100100000010010100000101,1
001000100111000001100101100100000000010000100111,1
001000100111000001100111100100000010010000100101,1
111001011110010100100101100100000010010100000111,1
001010100111000001100101100100000010010100000101,1
001000100110000001100101100100000000010000000101,1
001000010110000001100101100100000000010000100111,1
001000000110000001100101100100000000011000100111,1
001000010110000001100101100100000000011000100111,1
011000010110000001100101100100000000011000100111,1
001010000110000001100101100100000000011000000101,1
001010010110000001100100100100000001011011000101,1
001010010110000001100101100100000001011000000101,1
001000000110000001100101100100000001011000000111,1
001000000110100001100101100100000001011000000111,1
001000000111000001100101100100000010010000100111,1
001010000111000001100101100100000000010100000101,1
001010100111000001110101100100000000110101000101,1
001000100110100001100101100100000010010000000101,1
001000101111000001100111100100000010010100100101,1
001000101111000010111111100100000010010100100101,1
001000100011000010111111100100000010110100100101,1
001000100011000000111111100100000010010100000101,1
001000100110100000111111100100000010010000001101,1
001000100111100000111111100100000010010100001101,1
001000100111100001111111100100000010010100000101,1
001010100111000000111111100100000010010100000101,1
001010100111000001111111100100000000010100000101,1
001000100111000001111111100100000010010100000101,1
001000100111000001111111100100000010010100100101,1
001000100111100000100101100100000010010000000101,1
101011000111100000100101100100000010010100100111,1
101011000111100000100101100100000010110100100111,1
101011000111100000100101100100000000110100000111,1
111001001011010000100101000100000010010100100111,1
111001001110100100100101000100000010010100100111,1
111001011110110100100101000100000000011100000111,1
011011011111110100100101100100000000010100100111,1
001011011111010100000101100100000000010100100111,1
001001011111010100000101100100000000010100100111,1
011001011111010100000101100100000000010100100111,1
111001001111110100100101100100000000010100100111,1
111001000110110100100101100100000000010100100111,1
111001000111110100100101100100000000010100100111,1
011001001111010000100101100100000000010100100111,1
011001011111010000100101100100000000010100100111,1
111001001011110000100101100100000010010100100111,1
111001001010110100100101000100000010010100100111,1
101011000111100000101101000100000000110101000101,1
111001011010110000100101000100000010010100100111,1
111001001011010000100101100100000000010100100111,1
011001011110110001100101100100000000010100100111,1
111001001110110000100101100100000000010000100111,1
111001001110110000100101100100000010010000100111,1
011001011110110100100101100100000000010000100111,1
011011001111100000100101100100000000010100100111,1
011011001111100000100101100100000000010000100111,1
011001011110110100100101100100000000010100000111,1
111001011110100100100101100100000000010000000111,1
011001011110100100100101100100000000010000000111,1
111001001110100100100101100100010000011100000111,1
111001001110110100100101100100000010010100100111,1
111001001110110000100101000100000010010100100111,1
111011001111110000100101000100000000010100100111,1
111011001111010000100101100100000000110101000111,1
101011000111100000100101000100000000110111000101,1
101011000111100100100101000100010000110101000111,1
101011000111100100100101100100010010110100000111,1
101001000111100100100101100100000000010000100111,1
101011000111100100100101100100000000010100100111,1
111011000110100100100101000100000000011001000101,1
111001001110100100100101100100000000011100000111,1
111001001110110100000101100100000000011000000111,1
011001011101110101000101100100000000011100100111,1
101001011101110101000101100100000000010100100111,1
001001011101010101000101100100000000010100100011,1
111001011101010101000101100100000000010100100011,1
011011011111010001100101100100000000010100100111,1
111001011111010101100101100100000000010100100111,1
111001011111010001100101100100000000010100100011,1
111001011111010001100101100100000000010100100111,1
001011011111010001000101100100000000010100100111,1
111001001111010001100101000100000000010100100111,1
111011001111010001100101100100000000010100100111,1
111001001111010001100101100100000010010100100111,1
111011001111010000100101000100000010010100100111,1
111011001111010000100101000100000000010100100111,1
111001001111110100100101100100000010010100100111,1
111001001111010100100101000100000010010100100111,1
111001001111110100100101000100000010010100000111,1
001000100110100000100101100100000010010000000101,1
001000100110100000110111100100000010010000000101,1
001000100110000001110111100100000010010000000101,1
001011010110010101100101100100000000010100000111,1
111001011111000000110111100100000010010100100111,1
111001000110100000100111100100000010010100100111,1
111001010110000000100101100100000010010100000111,1
111011010110000000100101100100000010010100000111,1
111011010110100000100101100100000000010100000111,1
111011010110100000100101100100000010010100000111,1
111001010110100100100101100100000010010100000111,1
111001010110100100100101100100010010111100000111,1
011001010110010100100101101100010110110100000111,1
001001010110000100100101101100010110110100000111,1
011001010110100100100101100100000000010100000111,1
011011010110000100100101100100000000010100000111,1
011001010110010100100101100100000010010100000111,1
111001010111000000111111100100000010010100100111,1
011001010110010100100101101100000010010100000111,1
111001010110010100100101100100010010010100000111,1
111001010110010100100101100100000010010100000111,1
001001010111010100100101100100000010010100000111,1
111001010111010100100101100100000010010100000111,1
111011010111000000110101100100000010010100000111,1
111011010111000000110101100100000010110100000101,1
111011010111000100100101100100000010010100000111,1
111001010111000100100101100100000010010100100111,1
111001010110000100100101100100000010010100000111,1
111011010111000000111111100100000010010100100111,1
101001010111000000111111100100000010110100100111,1
111001001111000000111111100100000010010100100111,1
111001001111100000110111100100000010010100000111,1
111001000111000000110111100100000010010100000111,1
111001000110000000110111100100000010010100000111,1
011011011111010000100101100100000000110101000101,1
011011011111000000100101000100000000110101000101,1
011011011111000000100101100100000000110101000101,1
111011011111000100100101100100000000110101000101,1
001011011111000000100101000100000000110101000101,1
111011001111000100100101100100000010110101000101,1
111011001111100100100101100100000010110100000101,1
101011001111100100100101100100000000110101000101,1
101011001111000100100101100100010000110101000111,1
101011000111000100100101100100010000110101000101,1
101001001111000100100101100100010010110100000111,1
101001001111010100100101100100000010110100000111,1
101001001110100100100101100100010010111100000111,1
111001011110110100100101100100000010011100000111,1
111001011110010100100101100100000010111100000111,1
111001011110010100100101100100000010011100000111,1
111001011110100100100101100100000010011100000111,1
011001011110010101100101100100000010011100000111,1
011011011111010000100101100100000000010100000101,1
111001011111010000100101100100000010010100000111,1
011011011111010001100101100100000010110101000111,1
001011011111010001110101100100000010110101000111,1
011001011111010001100101100100000010010100000111,1
011001011111011001110111100100000010010100000111,1
111001011111011000110111100100000010010100000111,1
111011010111000000111101100100000010110100100111,1
111011010111000000100111100100000010010100100111,1
001000100111000001110111100100000010010000000101,1
001000000111100001100101100100000010010100000101,1
001000001111000001100101100100000000010000100111,1
001000001111000001100101100100000000010100100111,1
001010000111000001100101100100000000010101100111,1
001010000111000011101001100100000000010100100111,1
001010000111000011111101100100000000110111100111,1
001000000111000001100101100100000010010100100111,1
001010000111100001100101100100000000010000000101,1
001000000111100001100101100100000000010000000101,1
001010000111000001101101100100000000010100000101,1
001010000111000001101101100100000010010100000101,1
001010000111000001101101100100000010010100100101,1
001000000111000011100101100100000010010100100111,1
101000000111100000100101100100000010010000000101,1
111011000111000000111111100100000010010100100111,1
001000000110100001100101100100000010010000000101,1
001000000110000001100101100100000000010000000101,1
001000010110100001100101100100000000010000000111,1
001000010110000001100101100100000010010000000111,1
001000010111000001100101100100000000010000100111,1
001000010111000001100101100100000010010000100111,1
001010010111000001110101100100000000010101000101,1
001010010111000001100101100100000000010100000101,1
001010000111000001100101100100000000010101000101,1
001010000111000001100101100100000000010000100111,1
001000100111001010111111100100000010010100100111,1
001000100111000000111111100100000010010100000101,1
001000001111010001100101100100000000010000100111,1
001000001111000001100101100100000010010100100101,1
011000001111000001100101100100000010010100000111,1
101000001111000001111111100100000010010100000101,1
111011000111000000100101100100000010010100100111,1
101001010111000100100101100100000010010100100111,1
101001000111000000100101100100000010010100100111,1
111001000111000100100101100100000010010100100111,1
101001000111000100100101100100000010010100100111,1
101001010111010100100101100100000010011100000111,1
111001010111010101100101100100000010010100000111,1
111001010110010101100101100100000000011100000111,1
111001000110010101100101100100000010010100000111,1
111000000110000101100101100100000000011100000111,1
111001000110000001100101100100000010010100000111,1
011000010110010001100101100100000000010100000111,1
011000010111010001100101100100000000010100000111,1
001000010111010001100101100100000000010100000111,1
001001010111010001100101100100000000010100100111,1
001001010111010001100101100100000000010100000111,1
001000011111010001100101100100000000010100100111,1
001010011111010001100101100100000000010100100111,1
001000011111010001100101100100000000010100000011,1
001000011111010001100101100100000000010000000101,1
001000001111010001100101100100000000010100000111,1
001000000111000001101101100100000010010100100111,1
001000001111010001100101100100000010010100100111,1
101000001111010001111111100100000010010100000111,1
111000001111010001111111100100000010010100000111,1
101000100011100000111111100100010110110000001101,1
