Year,Seed,Model,Split,N,MAPE,MAE,RMSE,MPE
2024,42,Full_100,Train,3124,4.8959141268877255,0.249306467583787,0.3436042514815043,0.3978160109187134
2024,42,Full_100,Test,273,9.682320652040598,1.6057242782648666,1.8932243198284535,-9.273511964709998
2024,7,Base_100,Train,3124,4.491473234673867,0.2512137807270324,0.3699464382679617,0.3410972002738584
2024,7,Base_100,Test,273,6.9911451581968596,1.1621924807649828,1.4343775138058663,-5.98040822735689
2024,7,Base_400,Train,3124,3.057069507537024,0.17070118571060414,0.2548033675452624,0.32208020986015673
2024,7,Base_400,Test,273,8.043491995594584,1.346783802605374,1.6208614747352728,-4.864312563757357
2024,7,Full_100,Train,3124,4.488818505769593,0.23473636096631975,0.32821989393263185,0.251922764864925
2024,7,Full_100,Test,273,9.441147991964806,1.5829291696513528,1.8830328628803574,-8.699218534047601
2024,123,Base_100,Train,3124,4.489261938209344,0.24936925068707533,0.3691720136411844,0.4337238332457803
2024,123,Base_100,Test,273,7.83222425024556,1.319954569889949,1.6210823994295516,-5.662799580118744
2024,123,Base_400,Train,3124,3.088329190990529,0.18054391135632153,0.2881931876192299,0.16207949829527776
2024,123,Base_400,Test,273,9.773099569390821,1.6337622124808175,1.9734992704180607,-6.941193344929325
2024,123,Full_100,Train,3124,4.266747908667417,0.22775846542377937,0.32318941693995107,0.2676295944904157
2024,123,Full_100,Test,273,6.941139984134037,1.1405761795602873,1.4112505319716306,-0.6315915107220712
2024,2024,Base_100,Train,3124,4.756423328675483,0.2567702156908228,0.36888136787776554,0.29213499909598606
2024,2024,Base_100,Test,273,9.316453470233428,1.538199122641986,1.791995934014951,-7.23028515339866
2024,2024,Base_400,Train,3124,3.1712556456850756,0.18642334151664863,0.2873977410635851,0.17348999393095227
2024,2024,Base_400,Test,273,8.058225721684176,1.3455033933199367,1.6070924780436973,-5.453000069886716
2024,2024,Full_100,Train,3124,4.996873980975117,0.255836964308376,0.36038508361255794,0.44815007093908144
2024,2024,Full_100,Test,273,9.27801359061344,1.5517314940232496,1.8416402965969356,-7.888725903748865
2024,2025,Base_100,Train,3124,5.8185720331565545,0.2836401632454881,0.3846136119642387,0.5798403820150508
2024,2025,Base_100,Test,273,8.151412686943527,1.3298327752696726,1.548788344873214,-1.9755461222368524
2024,2025,Base_400,Train,3124,3.3186959275535473,0.18376007915916884,0.27979616731856094,0.1949104813663286
2024,2025,Base_400,Test,273,7.269810022242125,1.1908959559905223,1.6351086387283613,1.761648574588616
2024,2025,Full_100,Train,3124,4.914341704969739,0.25520114450234915,0.3591227447994237,0.3595628920696105
2024,2025,Full_100,Test,273,8.041221554428418,1.349132101876395,1.6519353305697562,-6.581729765350876
2025,42,Base_100,Train,3397,4.473029853328764,0.2950112749065481,0.4685636871486744,0.19077921575186105
2025,42,Base_100,Test,268,18.73096522754334,4.175395514644793,4.624231172516188,3.430990046828354
2025,42,Base_400,Train,3397,3.2228572243137132,0.20553905728777824,0.306133929631749,0.1504141630657206
2025,42,Base_400,Test,268,16.12383773036901,3.7258475835999443,4.304107780449324,0.45775813553614997
2025,42,Full_100,Train,3397,5.091898560206866,0.29252254260088156,0.40172432568362326,0.1667642580081401
2025,42,Full_100,Test,268,16.80724172214502,3.68610169538811,4.056919619103347,4.73190976311033
2025,7,Base_100,Train,3397,5.378937578178623,0.3145224197899766,0.4423933783337871,0.3705692257256778
2025,7,Base_100,Test,268,16.629368888946395,3.547585743576733,3.917849644345582,6.86735498901197
2025,7,Base_400,Train,3397,3.354637494355213,0.20452750420759874,0.2984277290467492,0.1710604458108675
2025,7,Base_400,Test,268,17.670241039829516,4.126835691822109,4.834404901632119,-0.020810578623741752
2025,7,Full_100,Train,3397,5.796150188286654,0.3209214516853914,0.4375673782586502,0.62688561783311
2025,7,Full_100,Test,268,17.89089033179638,3.997596828688436,4.419024388404215,3.5106715202006193
2025,123,Base_100,Train,3397,5.080962115810047,0.31627076872734944,0.45817674708046363,0.3666127777173625
2025,123,Base_100,Test,268,15.850040572086243,3.3944921744047702,3.6603088034004814,5.857761025245449
2025,123,Base_400,Train,3397,3.4001868462101403,0.20291304785397463,0.2902079378215385,0.18594735989888006
2025,123,Base_400,Test,268,15.829389368567902,3.6193946808487616,4.147113777554467,1.252353689637529
2025,123,Full_100,Train,3397,5.592164795966749,0.3204050857907785,0.4505593359307745,0.6806908265407614
2025,123,Full_100,Test,268,18.90606473613743,4.059833735280962,4.372694630501312,6.8291781438367085
2025,2024,Base_100,Train,3397,5.256205371680324,0.33511919243671917,0.5047484084649592,0.4080462072539504
2025,2024,Base_100,Test,268,17.197709308598238,3.568747883697054,3.791757901827775,8.645428376540329
2025,2024,Base_400,Train,3397,3.603195051976541,0.21795571781447048,0.31802977044687,0.21060422034513746
2025,2024,Base_400,Test,268,16.972224529701705,4.405529165410284,6.112117698060448,-8.946844659853426
2025,2024,Full_100,Train,3397,5.6435526410914445,0.3242001273346396,0.46285456099415107,0.4988885419779777
2025,2024,Full_100,Test,268,16.460564228293045,3.57393736170299,3.8810960615325727,4.873740849134692
2025,2025,Base_100,Train,3397,5.806045970581598,0.3201036113523405,0.4396783558493009,0.7645237929053085
2025,2025,Base_100,Test,268,16.0003942561842,3.5340958888495146,3.8857805254942495,3.378488435909003
2025,2025,Base_400,Train,3397,3.5444727255078967,0.20570260492043527,0.29501763231565503,0.23168555815436362
2025,2025,Base_400,Test,268,18.287234347776472,4.4834285627906,5.66455762443448,-4.684095331149479
2025,2025,Full_100,Train,3397,5.785371180742838,0.3433424835216308,0.4856431471753642,0.3983833255462894
2025,2025,Full_100,Test,268,18.162227959884763,3.8126212259548815,4.051055452226695,7.87906367567727
2026,42,Base_100,Train,3665,5.523382324490338,0.3971527679256008,0.5971954519950684,0.405703548683163
2026,42,Base_100,Test,152,11.45834334363982,3.516698014108758,4.540250211995245,10.456617215994026
2026,42,Base_400,Train,3665,3.697109806002928,0.25119711005769024,0.37810462688870783,0.21650317107267614
2026,42,Base_400,Test,152,8.68054127755281,2.750887942063181,3.2268055571650303,7.030933472826321
2026,42,Full_100,Train,3665,5.943793057531749,0.4291917767674341,0.6688279744667891,0.5185001762562855
2026,42,Full_100,Test,152,6.022376266447848,2.015016745517128,2.3158217058501274,-0.3770362069047996
2026,7,Base_100,Train,3665,6.442709381997427,0.5073614515731313,0.8523772028406974,0.6367169020609008
2026,7,Base_100,Test,152,7.792281453466606,2.5654877346440363,2.8759374184714535,-0.20542181598819548
2026,7,Base_400,Train,3665,3.733650461747656,0.27620638566843325,0.44468628010068306,0.1767906653794429
2026,7,Base_400,Test,152,9.863589534170064,3.132834006861637,3.698718495980226,8.994294864515007
2026,7,Full_100,Train,3665,7.13328163477046,0.5105996133744473,0.7838861526949877,0.20820070918191758
2026,7,Full_100,Test,152,8.507043937196194,2.8594896763249444,3.254487424550024,-3.3968721202182914
2026,123,Base_100,Train,3665,6.118036209325966,0.4609505230590071,0.7176579618104647,0.48824390844935445
2026,123,Base_100,Test,152,8.393289335211792,2.6270807441912196,3.227893967255165,5.79386753552043
2026,123,Base_400,Train,3665,3.6658643958073327,0.254731163894008,0.38950483888681287,0.2198508669338784
2026,123,Base_400,Test,152,13.437564239431381,4.260777269664564,4.945800349276681,12.647120422022851
2026,123,Full_100,Train,3665,7.084192950014407,0.5380170428001539,0.8558420453503588,0.8065657713304549
2026,123,Full_100,Test,152,7.553325635033032,2.509578425256829,2.87911535603159,-1.2262003924499154
2026,2024,Base_100,Train,3665,6.376035871353467,0.551742027516905,0.9485240601484096,0.7527349872415523
2026,2024,Base_100,Test,152,9.149437479236179,3.0784588341963914,3.5371787721242054,-1.0384220491909628
2026,2024,Base_400,Train,3665,3.9670909274128996,0.29644902794487965,0.4664514179667985,0.20553052315731693
2026,2024,Base_400,Test,152,8.014509992527074,2.572317197699296,2.8907311349858467,5.086757489509936
2026,2024,Full_100,Train,3665,6.928271030115546,0.4504681793059366,0.6531264676560896,0.47239596993581734
2026,2024,Full_100,Test,152,6.809991704159223,2.1892470585672483,2.606689102077416,3.888207018983062
2026,2025,Base_100,Train,3665,7.080190815953655,0.4255519929368044,0.5747976767573716,0.9238015332521763
2026,2025,Base_100,Test,152,11.813012545053917,3.7595326594302536,4.369236080582382,10.574897750277175
2026,2025,Base_400,Train,3665,3.9179994070046216,0.25958977053695614,0.38122029306242833,0.23479702641956934
2026,2025,Base_400,Test,152,7.838766295604029,2.4965581251445568,2.9103731057257662,5.883299717398531
2026,2025,Full_100,Train,3665,7.2713115361504475,0.5050514396951111,0.7507166821818042,0.8788249283570188
2026,2025,Full_100,Test,152,6.857782116899775,2.1929073619842527,2.604237395886065,1.6925510543738223
