Year,Method,Anchor,Effective_date,Trigger_date,Seed,Train_start,Train_end,Train_N,Applied_start,Applied_end,Applied_N,Validation_MAPE,Selection_source
2019,Crossing_H60,2019-06-07,2019-06-07,2019-06-06,385735,2012-06-05,2019-06-06,1884,2019-06-07,2019-06-07,1,5.694369529233364,new equal-MSE validation selection
2019,Crossing_H60,2019-06-10,2019-06-10,2019-06-07,385735,2012-06-05,2019-06-07,1885,2019-06-10,2019-06-20,9,5.92727136225377,new equal-MSE validation selection
2019,Crossing_H60,2019-06-21,2019-06-21,2019-06-20,385735,2012-06-05,2019-06-20,1894,2019-06-21,2019-07-01,7,5.86846089585929,new equal-MSE validation selection
2019,Crossing_H60,2019-07-02,2019-07-02,2019-07-01,385735,2012-06-05,2019-07-01,1901,2019-07-02,2019-07-03,2,5.947994467254941,new equal-MSE validation selection
2019,Crossing_H60,2019-07-04,2019-07-04,2019-07-03,385735,2012-06-05,2019-07-03,1903,2019-07-04,2019-07-04,1,5.904029198405401,new equal-MSE validation selection
2019,Crossing_H60,2019-07-05,2019-07-05,2019-07-04,385735,2012-06-05,2019-07-04,1904,2019-07-05,2019-08-02,21,5.749136317470505,new equal-MSE validation selection
2019,Crossing_H60,2019-08-05,2019-08-05,2019-08-02,785634,2012-06-05,2019-08-02,1925,2019-08-05,2019-08-05,1,3.742961743690122,new equal-MSE validation selection
2019,Crossing_H60,2019-08-06,2019-08-06,2019-08-05,785634,2012-06-05,2019-08-05,1926,2019-08-06,2019-08-08,3,3.571027783732365,new equal-MSE validation selection
2019,Crossing_H60,2019-08-09,2019-08-09,2019-08-08,385735,2012-06-05,2019-08-08,1929,2019-08-09,2019-08-19,7,3.312809857119047,new equal-MSE validation selection
2019,Crossing_H60,2019-08-20,2019-08-20,2019-08-19,385735,2012-06-05,2019-08-19,1936,2019-08-20,2019-08-27,6,2.916507037592755,new equal-MSE validation selection
2019,Crossing_H60,2019-08-28,2019-08-28,2019-08-27,385735,2012-06-05,2019-08-27,1942,2019-08-28,2019-08-28,1,2.6648500924874226,new equal-MSE validation selection
2019,Crossing_H60,2019-08-29,2019-08-29,2019-08-28,385735,2012-06-05,2019-08-28,1943,2019-08-29,2019-09-13,13,2.6876850899651283,new equal-MSE validation selection
2019,Crossing_H60,2019-09-16,2019-09-16,2019-09-13,385735,2012-06-05,2019-09-13,1956,2019-09-16,2019-09-16,1,2.367603572728292,new equal-MSE validation selection
2019,Crossing_H60,2019-09-17,2019-09-17,2019-09-16,385735,2012-06-05,2019-09-16,1957,2019-09-17,2019-12-09,62,2.3532637280458486,new equal-MSE validation selection
2019,Crossing_H60,2019-12-10,2019-12-10,2019-12-09,741131,2012-06-05,2019-12-09,2019,2019-12-10,2019-12-20,9,6.623395512012439,new equal-MSE validation selection
2019,Crossing_H60,2019-12-23,2019-12-23,2019-12-20,785634,2012-06-05,2019-12-20,2028,2019-12-23,2019-12-25,3,5.694893905715641,new equal-MSE validation selection
2019,Crossing_H60,2019-12-26,2019-12-26,2019-12-25,785634,2012-06-05,2019-12-25,2031,2019-12-26,2019-12-27,2,5.608232128504885,new equal-MSE validation selection
2019,Crossing_H60,2019-12-30,2019-12-30,2019-12-27,785634,2012-06-05,2019-12-27,2033,2019-12-30,2019-12-31,2,5.854644902165589,new equal-MSE validation selection
