Method,Month,Seed,Stage,Epoch,Weighted_MSE,Train_MSE,Train_MSE_standardized
B,2020-07,965409,Stacking,51,0.01000649010594864,0.3229413340474038,0.6110206781189725
B,2020-07,965409,Stacking,52,0.009823199924885702,0.3218006575347888,0.608862462793863
B,2020-07,965409,Stacking,53,0.009804431024798966,0.32087026402937036,0.6071021131245486
B,2020-07,965409,Stacking,54,0.009827284862932386,0.31996110020310387,0.6053819310385817
B,2020-07,965409,Stacking,55,0.009775745088775593,0.3189389073256455,0.6034478925018446
B,2020-07,965409,Stacking,56,0.009652004656967394,0.3177859783688686,0.601266494957703
B,2020-07,965409,Stacking,57,0.009530569431390225,0.3165735332181555,0.5989724898859892
B,2020-07,965409,Stacking,58,0.00947325808856952,0.31544525837320225,0.5968377391180162
B,2020-07,965409,Stacking,59,0.009454468316402079,0.31456029874464686,0.5951633525488802
B,2020-07,965409,Stacking,60,0.009400293335199051,0.3140103812277817,0.59412288191648
B,2020-07,965409,Stacking,61,0.009283430942269986,0.3138166638436029,0.5937563592234544
B,2020-07,965409,Stacking,62,0.009147954671497385,0.3139389542014119,0.5939877385158459
B,2020-07,965409,Stacking,63,0.00905152700073085,0.3142478137334234,0.5945721157410464
B,2020-07,965409,Stacking,64,0.008998037862847065,0.3145752247206891,0.595191593219991
B,2020-07,965409,Stacking,65,0.008950416538041133,0.3147902593037923,0.5955984490880214
B,2020-07,965409,Stacking,66,0.008875860377311485,0.3148191275523513,0.5956530692154283
B,2020-07,965409,Stacking,67,0.008780762774698709,0.314658424271384,0.595349010808033
B,2020-07,965409,Stacking,68,0.008699543932261895,0.31436824247990847,0.594799972774459
B,2020-07,965409,Stacking,69,0.008647480230428,0.3140112929758068,0.5941246069879956
B,2020-07,965409,Stacking,70,0.00860887141333777,0.3136480696456053,0.5934373708180486
B,2020-07,965409,Stacking,71,0.008556226256318137,0.3133201546053311,0.5928169396463474
B,2020-07,965409,Stacking,72,0.00848717330803116,0.3130319199449189,0.5922715856792501
B,2020-07,965409,Stacking,73,0.008417648704526283,0.31277389282078216,0.5917833858369221
B,2020-07,965409,Stacking,74,0.008365696533589722,0.31250537581343824,0.591275338626435
B,2020-07,965409,Stacking,75,0.00832789973477919,0.31216963780355417,0.5906401060165407
B,2020-07,965409,Stacking,76,0.008288251248065537,0.3117357865477206,0.5898192383833399
B,2020-07,965409,Stacking,77,0.00823629273209961,0.3111922954323169,0.5887909268144131
B,2020-07,965409,Stacking,78,0.008177779682330742,0.31056312645667283,0.5876005085754985
B,2020-07,965409,Stacking,79,0.008123259261623243,0.30990163289055556,0.5863489306425201
B,2020-07,965409,Stacking,80,0.008075537275545806,0.3092610139442152,0.5851368485033187
B,2020-07,965409,Stacking,81,0.008029052885013035,0.30868249560560723,0.5840422637280276
B,2020-07,965409,Stacking,82,0.00797693257511851,0.30817999841712623,0.583091514658497
B,2020-07,965409,Stacking,83,0.007922843257963403,0.30772837611097126,0.5822370233355623
B,2020-07,965409,Stacking,84,0.007871268470341832,0.3072812902661712,0.5813911152176902
B,2020-07,965409,Stacking,85,0.0078238138891682,0.3067885486268805,0.5804588241207176
B,2020-07,965409,Stacking,86,0.007778250877888387,0.3062161922434441,0.5793758980636843
B,2020-07,965409,Stacking,87,0.007733031646116826,0.3055597710879138,0.5781339173777282
B,2020-07,965409,Stacking,88,0.007686667993326763,0.3048416218135885,0.5767751440950103
B,2020-07,965409,Stacking,89,0.007641782699929463,0.3041049291057907,0.5753812857361486
B,2020-07,965409,Stacking,90,0.007600155565372469,0.30339182961454586,0.5740320668881124
B,2020-07,965409,Stacking,91,0.007561518283381702,0.30273380938067734,0.5727870606683284
B,2020-07,965409,Stacking,92,0.007525070962405793,0.30214668983716547,0.5716762019958959
B,2020-07,965409,Stacking,93,0.007486819767136082,0.30161401808682076,0.5706683611907833
B,2020-07,965409,Stacking,94,0.007448442643842899,0.30111610387826854,0.5697262833417149
B,2020-07,965409,Stacking,95,0.00741059761437193,0.3006072540070139,0.5687635146880463
B,2020-07,965409,Stacking,96,0.007372545656895038,0.3000652879476654,0.5677380885991953
B,2020-07,965409,Stacking,97,0.007335416990021141,0.29946946467472807,0.5666107620482502
B,2020-07,965409,Stacking,98,0.0072981040284222035,0.29884358465643984,0.5654265666762839
B,2020-07,965409,Stacking,99,0.007262653339204292,0.2982253068472139,0.5642567550528399
B,2020-07,965409,Stacking,100,0.007230501562730112,0.2976640112265637,0.5631947564958372
A,2020-08,798291,Base,1,0.5477527865185196,0.5477527865185196,0.9635917332337354
A,2020-08,798291,Base,2,0.5063230784423899,0.5063230784423899,0.8907097229637689
A,2020-08,798291,Base,3,0.4682101387941542,0.4682101387941542,0.8236624810725869
A,2020-08,798291,Base,4,0.430342091809373,0.430342091809373,0.7570460476626071
A,2020-08,798291,Base,5,0.3913565553516752,0.3913565553516752,0.6884637573102604
A,2020-08,798291,Base,6,0.3516366511632991,0.3516366511632991,0.6185895873146667
A,2020-08,798291,Base,7,0.3120544828270531,0.3120544828270531,0.5489577184661397
A,2020-08,798291,Base,8,0.2737489049052885,0.2737489049052885,0.4815715925885216
A,2020-08,798291,Base,9,0.23853238556130613,0.23853238556130613,0.4196196541441518
A,2020-08,798291,Base,10,0.20803039302280973,0.20803039302280973,0.36596138241894083
A,2020-08,798291,Base,11,0.1841168719732587,0.1841168719732587,0.3238933696894808
A,2020-08,798291,Base,12,0.1677072940841021,0.1677072940841021,0.2950260887024734
A,2020-08,798291,Base,13,0.1570031477739916,0.1570031477739916,0.276195647033149
A,2020-08,798291,Base,14,0.14768976737684023,0.14768976737684023,0.2598118027515047
A,2020-08,798291,Base,15,0.13779536634362716,0.13779536634362716,0.24240584284484323
A,2020-08,798291,Base,16,0.1285260968702185,0.1285260968702185,0.22609959729479812
A,2020-08,798291,Base,17,0.12205587517348031,0.12205587517348031,0.2147173601020063
A,2020-08,798291,Base,18,0.11726287200469351,0.11726287200469351,0.20628563990910517
A,2020-08,798291,Base,19,0.1118802079073317,0.1118802079073317,0.1968166043247166
A,2020-08,798291,Base,20,0.10454196064056613,0.10454196064056613,0.18390736027025245
A,2020-08,798291,Base,21,0.09571620089052073,0.09571620089052073,0.16838132490545882
A,2020-08,798291,Base,22,0.08741916896969772,0.08741916896969772,0.15378541308893143
A,2020-08,798291,Base,23,0.08167128212834049,0.08167128212834049,0.14367388763399422
A,2020-08,798291,Base,24,0.07839802608236116,0.07839802608236116,0.1379156650483819
A,2020-08,798291,Base,25,0.07557530637533283,0.07557530637533283,0.13295001367814194
A,2020-08,798291,Base,26,0.07158414464386526,0.07158414464386526,0.1259288710293113
A,2020-08,798291,Base,27,0.06673963762452904,0.06673963762452904,0.1174065466700041
A,2020-08,798291,Base,28,0.062263810015211904,0.062263810015211904,0.10953279305365167
A,2020-08,798291,Base,29,0.05891749558080952,0.05891749558080952,0.10364604814764133
A,2020-08,798291,Base,30,0.056756351988740225,0.056756351988740225,0.09984422339950083
A,2020-08,798291,Base,31,0.05558886859748946,0.05558886859748946,0.09779041852221813
A,2020-08,798291,Base,32,0.05514314146141654,0.05514314146141654,0.09700630752512457
A,2020-08,798291,Base,33,0.05468261492663806,0.05468261492663806,0.09619616183026133
A,2020-08,798291,Base,34,0.05353934606927553,0.05353934606927553,0.09418495449926793
A,2020-08,798291,Base,35,0.051766917188285896,0.051766917188285896,0.09106694604818981
A,2020-08,798291,Base,36,0.05005646210708204,0.05005646210708204,0.08805796021209503
A,2020-08,798291,Base,37,0.04873201932830333,0.04873201932830333,0.08572803666960817
A,2020-08,798291,Base,38,0.04746362905981721,0.04746362905981721,0.08349671917144329
A,2020-08,798291,Base,39,0.04592272978206553,0.04592272978206553,0.08078601127121583
A,2020-08,798291,Base,40,0.04421234590120062,0.04421234590120062,0.0777771506888116
A,2020-08,798291,Base,41,0.04284480372529331,0.04284480372529331,0.07537140786470237
A,2020-08,798291,Base,42,0.0422146105652308,0.0422146105652308,0.0742627892792337
A,2020-08,798291,Base,43,0.04215747496852314,0.04215747496852314,0.07416227789888855
A,2020-08,798291,Base,44,0.042094849426174405,0.042094849426174405,0.07405210875619908
A,2020-08,798291,Base,45,0.04167670729914137,0.04167670729914137,0.07331652455317435
A,2020-08,798291,Base,46,0.04096185042951632,0.04096185042951632,0.07205896788350552
A,2020-08,798291,Base,47,0.040110337486768184,0.040110337486768184,0.0705610095844912
A,2020-08,798291,Base,48,0.03934551578487395,0.03934551578487395,0.06921555614731709
A,2020-08,798291,Base,49,0.03883667664092416,0.03883667664092416,0.06832042023067092
A,2020-08,798291,Base,50,0.03847755970128199,0.03847755970128199,0.06768867152428311
A,2020-08,798291,Base,51,0.03801843696791862,0.03801843696791862,0.06688099535850671
A,2020-08,798291,Base,52,0.03734318172114203,0.03734318172114203,0.06569310478153266
A,2020-08,798291,Base,53,0.036564881428797186,0.036564881428797186,0.06432394017637635
A,2020-08,798291,Base,54,0.03589617618357434,0.03589617618357434,0.06314757218313934
A,2020-08,798291,Base,55,0.0353618971976504,0.0353618971976504,0.06220768319170396
A,2020-08,798291,Base,56,0.034835394798995015,0.034835394798995015,0.06128147456007538
A,2020-08,798291,Base,57,0.034312098845578676,0.034312098845578676,0.060360906619286635
A,2020-08,798291,Base,58,0.033883931874288016,0.033883931874288016,0.05960768698419956
A,2020-08,798291,Base,59,0.03357693991470503,0.03357693991470503,0.059067635118277395
A,2020-08,798291,Base,60,0.03333715074527251,0.03333715074527251,0.058645804564292
A,2020-08,798291,Base,61,0.033087877021987504,0.033087877021987504,0.05820728904236008
A,2020-08,798291,Base,62,0.032762774529165394,0.032762774529165394,0.0576353776212824
A,2020-08,798291,Base,63,0.03237406319880121,0.03237406319880121,0.056951567271482297
A,2020-08,798291,Base,64,0.031953762770701194,0.031953762770701194,0.05621218624420187
A,2020-08,798291,Base,65,0.03158401579308603,0.03158401579308603,0.055561737465506175
A,2020-08,798291,Base,66,0.031289389122596316,0.031289389122596316,0.05504343827824231
A,2020-08,798291,Base,67,0.030990037211071894,0.030990037211071894,0.054516826576080035
A,2020-08,798291,Base,68,0.03065346073805878,0.03065346073805878,0.05392473044260753
A,2020-08,798291,Base,69,0.030321661054833682,0.030321661054833682,0.053341037507191554
A,2020-08,798291,Base,70,0.03003388054538186,0.03003388054538186,0.05283478189933589
A,2020-08,798291,Base,71,0.029782938220236834,0.029782938220236834,0.052393331018610836
A,2020-08,798291,Base,72,0.02953563248910613,0.02953563248910613,0.05195827753469613
A,2020-08,798291,Base,73,0.029306492141034934,0.029306492141034934,0.05155518009624204
A,2020-08,798291,Base,74,0.0290867551016469,0.0290867551016469,0.051168624701452815
A,2020-08,798291,Base,75,0.028860733304233093,0.028860733304233093,0.05077101333209247
A,2020-08,798291,Base,76,0.02861590202461662,0.02861590202461662,0.05034031283566059
A,2020-08,798291,Base,77,0.02835632827184812,0.02835632827184812,0.04988367778333717
A,2020-08,798291,Base,78,0.0281105730797935,0.0281105730797935,0.049451351965392486
A,2020-08,798291,Base,79,0.02789169691378937,0.02789169691378937,0.04906631099553455
A,2020-08,798291,Base,80,0.027682747401712376,0.027682747401712376,0.048698732723992874
A,2020-08,798291,Base,81,0.027455885747992553,0.027455885747992553,0.04829964390237031
A,2020-08,798291,Base,82,0.02722673389881763,0.02722673389881763,0.04789652623148884
A,2020-08,798291,Base,83,0.02701607563746481,0.02701607563746481,0.047525941974917274
A,2020-08,798291,Base,84,0.02681807314868854,0.02681807314868854,0.04717762140760954
A,2020-08,798291,Base,85,0.026617175945286252,0.026617175945286252,0.046824208537437545
A,2020-08,798291,Base,86,0.026414951217379173,0.026414951217379173,0.046468460322434874
A,2020-08,798291,Base,87,0.02620952314926501,0.02620952314926501,0.04610707687887973
A,2020-08,798291,Base,88,0.026000526157332046,0.026000526157332046,0.04573941508207295
A,2020-08,798291,Base,89,0.02578874335752898,0.02578874335752898,0.04536685256819074
A,2020-08,798291,Base,90,0.025579098342418997,0.025579098342418997,0.0449980507867199
A,2020-08,798291,Base,91,0.025378473810547385,0.025378473810547385,0.04464511759285319
A,2020-08,798291,Base,92,0.02518292659110368,0.02518292659110368,0.044301116268258514
A,2020-08,798291,Base,93,0.024988015498393766,0.024988015498393766,0.04395823400043005
A,2020-08,798291,Base,94,0.024803979476201443,0.024803979476201443,0.04363448285946576
A,2020-08,798291,Base,95,0.024631300670039557,0.024631300670039557,0.04333071102257591
A,2020-08,798291,Base,96,0.02445962396144747,0.02445962396144747,0.04302870204834585
A,2020-08,798291,Base,97,0.024288497577195187,0.024288497577195187,0.0427276611896553
A,2020-08,798291,Base,98,0.024123555284969234,0.024123555284969234,0.04243749921666061
A,2020-08,798291,Base,99,0.02395949448496877,0.02395949448496877,0.042148887940699875
A,2020-08,798291,Base,100,0.023795979772870745,0.023795979772870745,0.04186123732765379
A,2020-08,798291,Stacking,1,0.5430346162645497,0.5430346162645497,0.9552916570595708
A,2020-08,798291,Stacking,2,0.5024900228884625,0.5024900228884625,0.8839667163817928
A,2020-08,798291,Stacking,3,0.4632147119855443,0.4632147119855443,0.8148746627442762
A,2020-08,798291,Stacking,4,0.42386460384148217,0.42386460384148217,0.7456510278441738
A,2020-08,798291,Stacking,5,0.38307014762417624,0.38307014762417624,0.6738865352842943
A,2020-08,798291,Stacking,6,0.3402661774903353,0.3402661774903353,0.5985869607577878
A,2020-08,798291,Stacking,7,0.2957098623812015,0.2957098623812015,0.5202047088382586
A,2020-08,798291,Stacking,8,0.2502352129719925,0.2502352129719925,0.44020694831397766
A,2020-08,798291,Stacking,9,0.20576099305551068,0.20576099305551068,0.3619691160138911
A,2020-08,798291,Stacking,10,0.1645636104177551,0.1645636104177551,0.2894958063061985
A,2020-08,798291,Stacking,11,0.1293555688576054,0.1293555688576054,0.22755878174746905
A,2020-08,798291,Stacking,12,0.10237785339420968,0.10237785339420968,0.18010032194247977
A,2020-08,798291,Stacking,13,0.08502812501470947,0.08502812501470947,0.14957915390498608
A,2020-08,798291,Stacking,14,0.07759339731141829,0.07759339731141829,0.13650018410317202
A,2020-08,798291,Stacking,15,0.07821758402232137,0.07821758402232137,0.1375982363074217
A,2020-08,798291,Stacking,16,0.0817762418835573,0.0817762418835573,0.14385852996706563
A,2020-08,798291,Stacking,17,0.08245965457116253,0.08245965457116253,0.14506077089102157
A,2020-08,798291,Stacking,18,0.0780794187154001,0.0780794187154001,0.1373551796752223
A,2020-08,798291,Stacking,19,0.06964701165474475,0.06964701165474475,0.12252111961218955
A,2020-08,798291,Stacking,20,0.05955539352292163,0.05955539352292163,0.10476822077513788
A,2020-08,798291,Stacking,21,0.05054567444641838,0.05054567444641838,0.08891856919042014
A,2020-08,798291,Stacking,22,0.044584765084949865,0.044584765084949865,0.07843230033951318
A,2020-08,798291,Stacking,23,0.04220782694443526,0.04220782694443526,0.07425085571891077
A,2020-08,798291,Stacking,24,0.042263143439361654,0.042263143439361654,0.07434816698511414
A,2020-08,798291,Stacking,25,0.043155371386003914,0.043155371386003914,0.07591775000633263
A,2020-08,798291,Stacking,26,0.04370676646069005,0.04370676646069005,0.07688774915337558
A,2020-08,798291,Stacking,27,0.04327174042837264,0.04327174042837264,0.07612246324557244
A,2020-08,798291,Stacking,28,0.041752341327890796,0.041752341327890796,0.07344957786964824
A,2020-08,798291,Stacking,29,0.039592535189909586,0.039592535189909586,0.06965010593418998
A,2020-08,798291,Stacking,30,0.03749000441256075,0.03749000441256075,0.06595139124795381
A,2020-08,798291,Stacking,31,0.035983803600481694,0.035983803600481694,0.06330172394030927
A,2020-08,798291,Stacking,32,0.035156284772399876,0.035156284772399876,0.06184597543211259
A,2020-08,798291,Stacking,33,0.0347585273607022,0.0347585273607022,0.06114625146323897
A,2020-08,798291,Stacking,34,0.03439455695779273,0.03439455695779273,0.06050596467690517
A,2020-08,798291,Stacking,35,0.033600501435580216,0.033600501435580216,0.05910908390191946
A,2020-08,798291,Stacking,36,0.03217899625453937,0.03217899625453937,0.05660841083386275
A,2020-08,798291,Stacking,37,0.030356050766006847,0.030356050766006847,0.05340153494729657
A,2020-08,798291,Stacking,38,0.02854141588710999,0.02854141588710999,0.050209278858091816
A,2020-08,798291,Stacking,39,0.027091424676183976,0.027091424676183976,0.04765849394471805
A,2020-08,798291,Stacking,40,0.026274339691441065,0.026274339691441065,0.046221100368590506
A,2020-08,798291,Stacking,41,0.026112744050411866,0.026112744050411866,0.04593682573292496
A,2020-08,798291,Stacking,42,0.026365913759523477,0.026365913759523477,0.0463821949666548
A,2020-08,798291,Stacking,43,0.026701720154574955,0.026701720154574955,0.04697293640002163
A,2020-08,798291,Stacking,44,0.02688014674872148,0.02688014674872148,0.04728681958846038
A,2020-08,798291,Stacking,45,0.026775848116623938,0.026775848116623938,0.04710334028511341
A,2020-08,798291,Stacking,46,0.026395883501360497,0.026395883501360497,0.046434916917491145
A,2020-08,798291,Stacking,47,0.025882690064668357,0.025882690064668357,0.045532121048045326
A,2020-08,798291,Stacking,48,0.025393624916242002,0.025393624916242002,0.04467177100394668
A,2020-08,798291,Stacking,49,0.025028388593839827,0.025028388593839827,0.044029257246635964
A,2020-08,798291,Stacking,50,0.024807974243578227,0.024807974243578227,0.043641510345067296
A,2020-08,798291,Stacking,51,0.024689395587940678,0.024689395587940678,0.043432910014548576
A,2020-08,798291,Stacking,52,0.024582051464942856,0.024582051464942856,0.04324407316683602
A,2020-08,798291,Stacking,53,0.024415889817366383,0.024415889817366383,0.04295176613723084
A,2020-08,798291,Stacking,54,0.02418840847222046,0.02418840847222046,0.0425515871713862
A,2020-08,798291,Stacking,55,0.023937797091808048,0.023937797091808048,0.04211071847959082
A,2020-08,798291,Stacking,56,0.02371702561474429,0.02371702561474429,0.04172234333031123
A,2020-08,798291,Stacking,57,0.023573495242471074,0.023573495242471074,0.04146984862175943
A,2020-08,798291,Stacking,58,0.023500923056533164,0.023500923056533164,0.04134218161548651
A,2020-08,798291,Stacking,59,0.02345187287883697,0.02345187287883697,0.041255893883310635
A,2020-08,798291,Stacking,60,0.023381269866042616,0.023381269866042616,0.04113169099261893
A,2020-08,798291,Stacking,61,0.023259174845120575,0.023259174845120575,0.04091690476838582
A,2020-08,798291,Stacking,62,0.023092510911688686,0.023092510911688686,0.0406237141312301
A,2020-08,798291,Stacking,63,0.0229228543006454,0.0229228543006454,0.04032525885740333
A,2020-08,798291,Stacking,64,0.02279051401622555,0.02279051401622555,0.04009244944560409
A,2020-08,798291,Stacking,65,0.022712246994671673,0.022712246994671673,0.039954764240142174
A,2020-08,798291,Stacking,66,0.022679555806859004,0.022679555806859004,0.03989725479591625
A,2020-08,798291,Stacking,67,0.022658498282188782,0.022658498282188782,0.039860210973969565
A,2020-08,798291,Stacking,68,0.022614891024601538,0.022614891024601538,0.03978349827810701
A,2020-08,798291,Stacking,69,0.022539676021241635,0.022539676021241635,0.039651182099647374
A,2020-08,798291,Stacking,70,0.022440539904378685,0.022440539904378685,0.03947678455202157
A,2020-08,798291,Stacking,71,0.022335388123500294,0.022335388123500294,0.0392918044126539
A,2020-08,798291,Stacking,72,0.02224389794727154,0.02224389794727154,0.039130857394845994
A,2020-08,798291,Stacking,73,0.022168489877944387,0.022168489877944387,0.03899820158001281
A,2020-08,798291,Stacking,74,0.02210050153307846,0.02210050153307846,0.038878598341688005
A,2020-08,798291,Stacking,75,0.02203370145442976,0.02203370145442976,0.03876108546881999
A,2020-08,798291,Stacking,76,0.0219614136105842,0.0219614136105842,0.03863391866938552
A,2020-08,798291,Stacking,77,0.02188682805492392,0.02188682805492392,0.038502709798117714
A,2020-08,798291,Stacking,78,0.021817342342443365,0.021817342342443365,0.03838047243160483
A,2020-08,798291,Stacking,79,0.021758944623406083,0.021758944623406083,0.038277740760148275
A,2020-08,798291,Stacking,80,0.021711378561960214,0.021711378561960214,0.038194063844722535
A,2020-08,798291,Stacking,81,0.02166929590077847,0.02166929590077847,0.03812003317719286
A,2020-08,798291,Stacking,82,0.021621350637590485,0.021621350637590485,0.03803568918042508
A,2020-08,798291,Stacking,83,0.021564726078665587,0.021564726078665587,0.037936076803781894
A,2020-08,798291,Stacking,84,0.021502050889863417,0.021502050889863417,0.03782582032440825
A,2020-08,798291,Stacking,85,0.021440466779344167,0.021440466779344167,0.03771748324013329
A,2020-08,798291,Stacking,86,0.021385725608285916,0.021385725608285916,0.0376211840679565
A,2020-08,798291,Stacking,87,0.021338932709654215,0.021338932709654215,0.037538867279424695
A,2020-08,798291,Stacking,88,0.021299331893654034,0.021299331893654034,0.03746920260611537
A,2020-08,798291,Stacking,89,0.021262205638728195,0.021262205638728195,0.03740389111302403
A,2020-08,798291,Stacking,90,0.021223963038678847,0.021223963038678847,0.03733661577609853
A,2020-08,798291,Stacking,91,0.021183978818780744,0.021183978818780744,0.03726627662912951
A,2020-08,798291,Stacking,92,0.021144121729718003,0.021144121729718003,0.03719616112725188
A,2020-08,798291,Stacking,93,0.02110592360752305,0.02110592360752305,0.03712896403455236
A,2020-08,798291,Stacking,94,0.021071818848892386,0.021071818848892386,0.037068967875173026
A,2020-08,798291,Stacking,95,0.021038390800260865,0.021038390800260865,0.03701016216553127
A,2020-08,798291,Stacking,96,0.02100450413660115,0.02100450413660115,0.036950549672864805
A,2020-08,798291,Stacking,97,0.020969151529362733,0.020969151529362733,0.036888358332315505
A,2020-08,798291,Stacking,98,0.020932213394629823,0.020932213394629823,0.03682337777512668
A,2020-08,798291,Stacking,99,0.02089589770886017,0.02089589770886017,0.03675949221314393
A,2020-08,798291,Stacking,100,0.020862314898082376,0.020862314898082376,0.036700414250163745
B,2020-08,798291,Base,1,1.413076282280386,0.5812735456124316,1.022560536587365
B,2020-08,798291,Base,2,1.2268002578754686,0.5800367969762308,1.020384882184024
B,2020-08,798291,Base,3,1.0641118883190919,0.5880347255839784,1.0344546196259872
B,2020-08,798291,Base,4,0.9162497803271114,0.6055895882854614,1.065336654356869
B,2020-08,798291,Base,5,0.7811828122251245,0.634707091783063,1.1165593707962032
B,2020-08,798291,Base,6,0.6644197159259049,0.6776802368015081,1.1921565531565492
B,2020-08,798291,Base,7,0.5788298434848556,0.7349755039085186,1.2929488213048144
B,2020-08,798291,Base,8,0.53907430444092,0.8022043042764576,1.4112158897053453
B,2020-08,798291,Base,9,0.5526985336327764,0.8740865486479418,1.5376691696291114
B,2020-08,798291,Base,10,0.5861406854523367,0.9333141736363989,1.6418607889555712
B,2020-08,798291,Base,11,0.5935125955778057,0.9652701669974065,1.6980768991932833
B,2020-08,798291,Base,12,0.5626894028240172,0.9716176898962023,1.7092432880138075
B,2020-08,798291,Base,13,0.5122471325535018,0.9620644186600695,1.6924374343238857
B,2020-08,798291,Base,14,0.4647240885185605,0.9461116105200489,1.6643736901971036
B,2020-08,798291,Base,15,0.4319310312226556,0.9304696005145945,1.63685669365526
B,2020-08,798291,Base,16,0.4136196314458786,0.9199929333202636,1.61842642702994
B,2020-08,798291,Base,17,0.4022600115624066,0.9173169466780913,1.6137189044575213
B,2020-08,798291,Base,18,0.38812456833260284,0.9242025139448207,1.6258318062266133
B,2020-08,798291,Base,19,0.3641026251860802,0.9411064188717024,1.6555686938295786
B,2020-08,798291,Base,20,0.33135297008734127,0.968051146234921,1.7029691218702243
B,2020-08,798291,Base,21,0.29456231496039603,1.0055881102729833,1.7690031232080632
B,2020-08,798291,Base,22,0.26336752158832544,1.0542904390593248,1.8546789290876255
B,2020-08,798291,Base,23,0.2422425099249925,1.1131110720135462,1.9581545791496033
B,2020-08,798291,Base,24,0.22879752877479992,1.1795833560122968,2.075090804627291
B,2020-08,798291,Base,25,0.21212976811674497,1.2503850772015628,2.199643257697084
B,2020-08,798291,Base,26,0.18543337925207234,1.3237173954798682,2.3286474680105833
B,2020-08,798291,Base,27,0.15492181264686808,1.400999476036223,2.4645999921858106
B,2020-08,798291,Base,28,0.1318587505561546,1.4868772534514456,2.6156738313747554
B,2020-08,798291,Base,29,0.12069408781699682,1.5860807232278429,2.7901898644053005
B,2020-08,798291,Base,30,0.11343503152230107,1.6992072116245944,2.9891988913090572
B,2020-08,798291,Base,31,0.10175095918562131,1.8246232305513068,3.2098273244768363
B,2020-08,798291,Base,32,0.0895329031666406,1.9607127622998086,3.4492323097184268
B,2020-08,798291,Base,33,0.08570513860269152,2.0959812242420397,3.687192891394754
B,2020-08,798291,Base,34,0.08919522213605775,2.2183297725582474,3.90242511409137
B,2020-08,798291,Base,35,0.09085727142815973,2.315920974857672,4.074104890235946
B,2020-08,798291,Base,36,0.08710571877781398,2.384226161292042,4.194265507589414
B,2020-08,798291,Base,37,0.08162592531188319,2.4278825313368704,4.271064600745222
B,2020-08,798291,Base,38,0.07815038236476678,2.4560404033172905,4.320599159644028
B,2020-08,798291,Base,39,0.07468968551183944,2.47810030635293,4.359406338218484
B,2020-08,798291,Base,40,0.06722202470741799,2.498549759397764,4.395380457178967
B,2020-08,798291,Base,41,0.05750423762233359,2.5152386624515017,4.424739119362199
B,2020-08,798291,Base,42,0.050464652322173224,2.5280252015305797,4.44723284948374
B,2020-08,798291,Base,43,0.0475458643948439,2.5351142208327753,4.459703658513753
B,2020-08,798291,Base,44,0.04622655554577908,2.5324821298085762,4.455073355912908
B,2020-08,798291,Base,45,0.04464262104208979,2.519839812854588,4.4328333374125695
B,2020-08,798291,Base,46,0.043838956169059674,2.499627358157773,4.397276139469308
B,2020-08,798291,Base,47,0.04518305798540937,2.4743794761825337,4.3528607554643575
B,2020-08,798291,Base,48,0.047355690539492026,2.4466850223993633,4.304141429194011
B,2020-08,798291,Base,49,0.047829584533170114,2.4129759075264197,4.244841275501235
B,2020-08,798291,Base,50,0.04599819143076145,2.3847249646784885,4.195142988875714
B,2020-08,798291,Base,51,0.0438770253016052,2.3498153274581024,4.1337309090768
B,2020-08,798291,Base,52,0.042627876461581796,2.3095714488915653,4.062934977674146
B,2020-08,798291,Base,53,0.04101126469423038,2.265130707553632,3.984756039974551
B,2020-08,798291,Base,54,0.038572481672533146,2.2175332809971717,3.9010239479033877
B,2020-08,798291,Base,55,0.036685055398887466,2.1689789755739413,3.815608540679076
B,2020-08,798291,Base,56,0.03620883499703628,2.1212790127806795,3.7316960696622083
B,2020-08,798291,Base,57,0.03619716683584533,2.075198937330255,3.6506332601911065
B,2020-08,798291,Base,58,0.03590871370156956,2.0304051708588764,3.5718332903241095
B,2020-08,798291,Base,59,0.03560780780887194,1.9856074457203252,3.493026356478004
B,2020-08,798291,Base,60,0.03575682185352007,1.9396420514519295,3.4121652910083573
B,2020-08,798291,Base,61,0.03577049892614339,1.8918527052025984,3.328095579058214
B,2020-08,798291,Base,62,0.03501461013295788,1.8426842642732728,3.241599801434475
B,2020-08,798291,Base,63,0.03389424046309442,1.7936635592566668,3.155363916791113
B,2020-08,798291,Base,64,0.03307013375188123,1.7465144482267512,3.0724204891428264
B,2020-08,798291,Base,65,0.03239383506557131,1.7025983457756726,2.995164481835825
B,2020-08,798291,Base,66,0.031547943592420476,1.6613625194049482,2.9226235429636716
B,2020-08,798291,Base,67,0.03074039470404805,1.622920184322756,2.8549968376266843
B,2020-08,798291,Base,68,0.030374963171810574,1.5870922456091794,2.791969306935994
B,2020-08,798291,Base,69,0.030241678269961002,1.553316092927886,2.7325512221627557
B,2020-08,798291,Base,70,0.029948522539916488,1.5211248907452652,2.6759213389937715
B,2020-08,798291,Base,71,0.029596629781741202,1.4889259826808128,2.6192778998480533
B,2020-08,798291,Base,72,0.029357265784049374,1.455880646735444,2.561145447905132
B,2020-08,798291,Base,73,0.029092737791314712,1.4208826862102193,2.499577992162017
B,2020-08,798291,Base,74,0.02861366612494049,1.3841492660669357,2.434957563284887
B,2020-08,798291,Base,75,0.0281038258941047,1.3461109521126287,2.3680416008751175
B,2020-08,798291,Base,76,0.027735293240493737,1.3073352261134856,2.2998284033478287
