Date,Year,Split,Model,Feature,dy_dx,Response_per_1pct_input
2013-08-20,2023,Train,B_time,Copper Futures Price,1.4978990636043543,0.04999987074311335
2013-08-21,2023,Train,B_time,Copper Futures Price,1.7219114337856578,0.056960830229629555
2013-08-22,2023,Train,B_time,Copper Futures Price,1.7219114337856578,0.05735686985940026
2013-08-23,2023,Train,B_time,Copper Futures Price,1.5298268294196948,0.051264497053853976
2013-08-26,2023,Train,B_time,Copper Futures Price,1.261173348806627,0.04189617864735615
2013-08-27,2023,Train,B_time,Copper Futures Price,1.1153468238167557,0.037146625967217045
2013-08-28,2023,Train,B_time,Copper Futures Price,1.0812090893475224,0.035739366448382354
2013-08-29,2023,Train,B_time,Copper Futures Price,1.1153468238167557,0.036326846051711735
2013-08-30,2023,Train,B_time,Copper Futures Price,1.1153468238167557,0.03603127914340029
2013-09-02,2023,Train,B_time,Copper Futures Price,1.4978990636043543,0.049453137584897756
2013-09-03,2023,Train,B_time,Copper Futures Price,1.4978990636043543,0.049453137584897756
2013-09-04,2023,Train,B_time,Copper Futures Price,1.6899835397818803,0.054738566853535106
2013-09-05,2023,Train,B_time,Copper Futures Price,1.8792403072276067,0.060924970760319004
2013-09-06,2023,Train,B_time,Copper Futures Price,1.8522657426179752,0.060356079223206724
2013-09-09,2023,Train,B_time,Copper Futures Price,1.8522657426179752,0.06068022572816486
2013-09-10,2023,Train,B_time,Copper Futures Price,1.8522657426179752,0.06040238586677218
2013-09-11,2023,Train,B_time,Copper Futures Price,1.8522657426179752,0.06030051125092818
2013-09-12,2023,Train,B_time,Copper Futures Price,1.8522657426179752,0.059457730338037
2013-09-13,2023,Train,B_time,Copper Futures Price,1.8522657426179752,0.05933733306476684
2013-09-16,2023,Train,B_time,Copper Futures Price,1.6899835397818803,0.05445126965177218
2013-09-17,2023,Train,B_time,Copper Futures Price,1.7219114337856578,0.05549720551091175
2013-09-18,2023,Train,B_time,Copper Futures Price,1.3914824071206835,0.04561975071745161
2013-09-19,2023,Train,B_time,Copper Futures Price,1.7219114337856578,0.05761515657446811
2013-09-20,2023,Train,B_time,Copper Futures Price,1.7219114337856578,0.05715024048734598
2013-09-22,2023,Train,B_time,Copper Futures Price,1.7219114337856578,0.056780029529082066
2013-09-23,2023,Train,B_time,Copper Futures Price,1.7219114337856578,0.056780029529082066
2013-09-24,2023,Train,B_time,Copper Futures Price,1.2456558821308121,0.04055232724276859
2013-09-25,2023,Train,B_time,Copper Futures Price,1.1153468238167557,0.03648299460704608
2013-09-26,2023,Train,B_time,Copper Futures Price,1.3914824071206835,0.045988493555338586
2013-09-27,2023,Train,B_time,Copper Futures Price,1.3914824071206835,0.04632940674508316
2013-09-29,2023,Train,B_time,Copper Futures Price,1.3914824071206835,0.04623896038862031
2013-09-30,2023,Train,B_time,Copper Futures Price,1.3914824071206835,0.04623896038862031
2013-10-01,2023,Train,B_time,Copper Futures Price,1.3914824071206835,0.04555713400913118
2013-10-02,2023,Train,B_time,Copper Futures Price,1.3914824071206835,0.046141556620121864
2013-10-03,2023,Train,B_time,Copper Futures Price,1.2456558821308121,0.040714262507445594
2013-10-04,2023,Train,B_time,Copper Futures Price,1.3914824071206835,0.04593283425905376
2013-10-07,2023,Train,B_time,Copper Futures Price,1.3914824071206835,0.04587021755073333
2013-10-08,2023,Train,B_time,Copper Futures Price,1.3914824071206835,0.0458145582544485
2013-10-09,2023,Train,B_time,Copper Futures Price,1.3914824071206835,0.04495879657406929
2013-10-10,2023,Train,B_time,Copper Futures Price,1.3914824071206835,0.045202305995315405
2013-10-11,2023,Train,B_time,Copper Futures Price,1.7219114337856578,0.056289284770453155
2013-10-12,2023,Train,B_time,Copper Futures Price,1.7219114337856578,0.05687473465794028
2013-10-14,2023,Train,B_time,Copper Futures Price,1.6899835397818803,0.055820156318995506
2013-10-15,2023,Train,B_time,Copper Futures Price,1.6899835397818803,0.055896205578285695
2013-10-16,2023,Train,B_time,Copper Futures Price,1.35734467265145,0.04490096177130996
2013-10-17,2023,Train,B_time,Copper Futures Price,1.35734467265145,0.04475165385731831
2013-10-18,2023,Train,B_time,Copper Futures Price,1.5091761849726215,0.04978772234224678
2013-10-21,2023,Train,B_time,Copper Futures Price,1.5091761849726215,0.04985563527057056
2013-10-22,2023,Train,B_time,Copper Futures Price,1.3788671266585653,0.045992113009696446
2013-10-23,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.040289601659524575
2013-10-24,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.04024028003545783
2013-10-25,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.04030809726854961
2013-10-28,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.04030809726854961
2013-10-29,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.040419070922699786
2013-10-30,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.04103559122353413
2013-10-31,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.04074582668214199
2013-11-01,2023,Train,B_time,Copper Futures Price,1.2270356143373937,0.04052898634156412
2013-11-04,2023,Train,B_time,Copper Futures Price,1.0812090893475224,0.035225792130942284
2013-11-05,2023,Train,B_time,Copper Futures Price,1.2270356143373937,0.04005044245197253
2013-11-06,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.039981341509107406
2013-11-07,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.0401231411782993
2013-11-08,2023,Train,B_time,Copper Futures Price,1.2270356143373937,0.03999522584932735
2013-11-11,2023,Train,B_time,Copper Futures Price,0.9827709452769967,0.03208747136329394
2013-11-12,2023,Train,B_time,Copper Futures Price,0.9827709452769967,0.031841778626974696
2013-11-13,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.03903806544883085
2013-11-14,2023,Train,B_time,Copper Futures Price,1.1561967612242228,0.036616751427971134
2013-11-15,2023,Train,B_time,Copper Futures Price,1.696928661110144,0.053919908206774836
2013-11-18,2023,Train,B_time,Copper Futures Price,1.3308956806335217,0.041996413202390774
2013-11-19,2023,Train,B_time,Copper Futures Price,1.3308956806335217,0.04208957590003513
2013-11-20,2023,Train,B_time,Copper Futures Price,1.3308956806335217,0.042122848292050964
2013-11-21,2023,Train,B_time,Copper Futures Price,1.3308956806335217,0.042542080431450524
2013-11-22,2023,Train,B_time,Copper Futures Price,1.3308956806335217,0.0428348774811899
2013-11-25,2023,Train,B_time,Copper Futures Price,1.2366706418276812,0.03992591167140668
2013-11-26,2023,Train,B_time,Copper Futures Price,1.2366706418276812,0.03979606125401478
2013-11-27,2023,Train,B_time,Copper Futures Price,1.2366706418276812,0.03948689359355786
2013-11-28,2023,Train,B_time,Copper Futures Price,1.187587545676967,0.03818687753124287
2013-11-29,2023,Train,B_time,Copper Futures Price,0.7994020650253704,0.025704773400890786
2013-12-02,2023,Train,B_time,Copper Futures Price,1.2393563177712839,0.03956645044484824
2013-12-03,2023,Train,B_time,Copper Futures Price,0.7604829659502274,0.024202370391365986
2013-12-04,2023,Train,B_time,Copper Futures Price,1.6672027880771656,0.05430079480767328
2013-12-05,2023,Train,B_time,Copper Futures Price,1.6672027880771656,0.05398402627793862
2013-12-06,2023,Train,B_time,Copper Futures Price,1.6672027880771656,0.0542924587937329
2013-12-09,2023,Train,B_time,Copper Futures Price,1.6672027880771656,0.054484187114361766
2013-12-10,2023,Train,B_time,Copper Futures Price,1.5731472143850402,0.051559899951469694
2013-12-11,2023,Train,B_time,Copper Futures Price,1.7055467697297049,0.05638537620726404
2013-12-12,2023,Train,B_time,Copper Futures Price,1.6672027880771656,0.05508438011806954
2013-12-13,2023,Train,B_time,Copper Futures Price,1.6672027880771656,0.05539281263386382
2013-12-16,2023,Train,B_time,Copper Futures Price,1.6672027880771656,0.05570958116359849
2013-12-17,2023,Train,B_time,Copper Futures Price,1.6672027880771656,0.05556786892661194
2013-12-18,2023,Train,B_time,Copper Futures Price,1.6672027880771656,0.055459500745386914
2013-12-19,2023,Train,B_time,Copper Futures Price,1.6672027880771656,0.05507604410412917
2013-12-20,2023,Train,B_time,Copper Futures Price,1.6672027880771656,0.05526777242475804
2013-12-23,2023,Train,B_time,Copper Futures Price,1.6672027880771656,0.055317788508400356
2013-12-24,2023,Train,B_time,Copper Futures Price,1.6672027880771656,0.0564098063345909
2013-12-25,2023,Train,B_time,Copper Futures Price,1.6672027880771656,0.0568766231152525
2013-12-26,2023,Train,B_time,Copper Futures Price,1.6672027880771656,0.0568766231152525
2013-12-27,2023,Train,B_time,Copper Futures Price,1.6672027880771656,0.0566432147249217
2013-12-30,2023,Train,B_time,Copper Futures Price,1.6672027880771656,0.05639313430671012
2013-12-31,2023,Train,B_time,Copper Futures Price,1.6672027880771656,0.05662654269704093
2014-01-01,2023,Train,B_time,Copper Futures Price,1.7705953511435517,0.059872681798919206
2014-01-02,2023,Train,B_time,Copper Futures Price,1.7705953511435517,0.059872681798919206
2014-01-03,2023,Train,B_time,Copper Futures Price,1.7705953511435517,0.059403474030866155
2014-01-06,2023,Train,B_time,Copper Futures Price,1.7705953511435517,0.05948315082166762
2014-01-07,2023,Train,B_time,Copper Futures Price,1.7705953511435517,0.05948315082166762
2014-01-08,2023,Train,B_time,Copper Futures Price,1.6672027880771656,0.05572625319147925
2014-01-09,2023,Train,B_time,Copper Futures Price,1.6672027880771656,0.05500101997866569
2014-01-10,2023,Train,B_time,Copper Futures Price,1.457665840767298,0.04870790406923926
2014-01-13,2023,Train,B_time,Copper Futures Price,1.2366706418276812,0.04138518302876335
2014-01-14,2023,Train,B_time,Copper Futures Price,1.457665840767298,0.048627732447997056
2014-01-15,2023,Train,B_time,Copper Futures Price,1.6672027880771656,0.05598466962363122
2014-01-16,2023,Train,B_time,Copper Futures Price,1.457665840767298,0.04872248072764693
2014-01-17,2023,Train,B_time,Copper Futures Price,1.2366706418276812,0.041360449615926796
2014-01-20,2023,Train,B_time,Copper Futures Price,1.457665840767298,0.048846382324112154
2014-01-21,2023,Train,B_time,Copper Futures Price,1.457665840767298,0.048846382324112154
2014-01-22,2023,Train,B_time,Copper Futures Price,1.4703582906684907,0.049065856159607533
2014-01-23,2023,Train,B_time,Copper Futures Price,1.2366706418276812,0.04063081393724846
2014-01-24,2023,Train,B_time,Copper Futures Price,1.2366706418276812,0.040457680047392586
2014-01-26,2023,Train,B_time,Copper Futures Price,1.2366706418276812,0.040303096217164124
2014-01-27,2023,Train,B_time,Copper Futures Price,1.2366706418276812,0.040303096217164124
2014-01-28,2023,Train,B_time,Copper Futures Price,1.2366706418276812,0.04022889597865447
2014-01-29,2023,Train,B_time,Copper Futures Price,1.2366706418276812,0.04007431214842601
2014-01-30,2023,Train,B_time,Copper Futures Price,0.992934942352568,0.03206186928856442
2014-01-31,2023,Train,B_time,Copper Futures Price,1.3788671266585653,0.04412374805307409
2014-02-03,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.03929700397518127
2014-02-04,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.039370986411281395
2014-02-05,2023,Train,B_time,Copper Futures Price,1.3788671266585653,0.043972072669141646
2014-02-06,2023,Train,B_time,Copper Futures Price,1.2366706418276812,0.03991972831819755
2014-02-07,2023,Train,B_time,Copper Futures Price,1.2366706418276812,0.04003102867596204
2014-02-08,2023,Train,B_time,Copper Futures Price,1.2366706418276812,0.039888811552151855
2014-02-10,2023,Train,B_time,Copper Futures Price,1.2366706418276812,0.039888811552151855
2014-02-11,2023,Train,B_time,Copper Futures Price,1.2366706418276812,0.03976514448796909
2014-02-12,2023,Train,B_time,Copper Futures Price,1.2366706418276812,0.04025981274470016
2014-02-13,2023,Train,B_time,Copper Futures Price,1.2366706418276812,0.04019179585939964
2014-02-14,2023,Train,B_time,Copper Futures Price,1.2366706418276812,0.040383479808882926
2014-02-17,2023,Train,B_time,Copper Futures Price,1.3308956806335217,0.043713268630408024
2014-02-18,2023,Train,B_time,Copper Futures Price,1.3308956806335217,0.043713268630408024
2014-02-19,2023,Train,B_time,Copper Futures Price,1.3308956806335217,0.04369330519519852
2014-02-20,2023,Train,B_time,Copper Futures Price,1.3308956806335217,0.0435735245839415
2014-02-21,2023,Train,B_time,Copper Futures Price,1.3308956806335217,0.043600142497554166
2014-02-24,2023,Train,B_time,Copper Futures Price,1.2366706418276812,0.040278362804327575
2014-02-25,2023,Train,B_time,Copper Futures Price,1.5511021361202728,0.05032550880642225
2014-02-26,2023,Train,B_time,Copper Futures Price,1.5511021361202728,0.05013162103940722
2014-02-27,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.03946962965941489
2014-02-28,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.039303169178189615
2014-03-03,2023,Train,B_time,Copper Futures Price,1.5511021361202728,0.04920095975773506
2014-03-04,2023,Train,B_time,Copper Futures Price,1.5511021361202728,0.049860178165586175
2014-03-05,2023,Train,B_time,Copper Futures Price,1.5511021361202728,0.049674045909251736
2014-03-06,2023,Train,B_time,Copper Futures Price,1.5511021361202728,0.04991446674035038
2014-03-07,2023,Train,B_time,Copper Futures Price,1.5511021361202728,0.047812723345907415
2014-03-10,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.037379625839586456
2014-03-11,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.036399358561259844
2014-03-12,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.03652266262142672
2014-03-13,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.03604177678677593
2014-03-14,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.03638086295223481
2014-03-17,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.036399358561259844
2014-03-18,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.0363931933582515
2014-03-19,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.03683092277184389
2014-03-20,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.036109594019867707
2014-03-21,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.03638086295223481
2014-03-24,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.03631921092215138
2014-03-25,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.037059035283152596
2014-03-26,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.03656581904248512
2014-03-27,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.036904905207944004
2014-03-28,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.03747826908771995
2014-03-31,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.03729331299746965
2014-04-01,2023,Train,B_time,Copper Futures Price,1.0812090893475224,0.03279847772535709
2014-04-02,2023,Train,B_time,Copper Futures Price,1.0812090893475224,0.03291741072518532
2014-04-03,2023,Train,B_time,Copper Futures Price,1.0812090893475224,0.0327281991345495
2014-04-04,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.03726248698242793
2014-04-07,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.03746593868170327
2014-04-08,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.03755225152382007
2014-04-09,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.037379625839586456
2014-04-10,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.03750292989975333
2014-04-11,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.03749059949373664
2014-04-14,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.03756458192983676
2014-04-15,2023,Train,B_time,Copper Futures Price,1.0812090893475224,0.03230112154425723
2014-04-16,2023,Train,B_time,Copper Futures Price,1.0812090893475224,0.032679544725528864
2014-04-17,2023,Train,B_time,Copper Futures Price,1.0812090893475224,0.03290119258884511
2014-04-18,2023,Train,B_time,Copper Futures Price,1.0812090893475224,0.03287416236161142
2014-04-21,2023,Train,B_time,Copper Futures Price,1.0812090893475224,0.03287416236161142
2014-04-22,2023,Train,B_time,Copper Futures Price,1.0812090893475224,0.03294444095241901
2014-04-23,2023,Train,B_time,Copper Futures Price,1.0812090893475224,0.03298768931599291
2014-04-24,2023,Train,B_time,Copper Futures Price,1.0812090893475224,0.03355532408790035
2014-04-25,2023,Train,B_time,Copper Futures Price,1.0812090893475224,0.033603978496921
2014-04-28,2023,Train,B_time,Copper Futures Price,1.0812090893475224,0.033560730133347094
2014-04-29,2023,Train,B_time,Copper Futures Price,1.0812090893475224,0.03322555531564936
2014-04-30,2023,Train,B_time,Copper Futures Price,1.0812090893475224,0.03273360517999624
2014-05-01,2023,Train,B_time,Copper Futures Price,1.0812090893475224,0.03266873263463539
2014-05-02,2023,Train,B_time,Copper Futures Price,1.0812090893475224,0.033193119042968934
2014-05-04,2023,Train,B_time,Copper Futures Price,1.0812090893475224,0.0330147195432266
2014-05-05,2023,Train,B_time,Copper Futures Price,1.0812090893475224,0.0330147195432266
2014-05-06,2023,Train,B_time,Copper Futures Price,1.0812090893475224,0.03305256186135376
2014-05-07,2023,Train,B_time,Copper Futures Price,1.0812090893475224,0.032787665634463614
2014-05-08,2023,Train,B_time,Copper Futures Price,1.1153468238167557,0.03415749647938814
2014-05-09,2023,Train,B_time,Copper Futures Price,0.9076096421623788,0.027981605267866142
2014-05-12,2023,Train,B_time,Copper Futures Price,1.1153468238167557,0.035127848216108724
2014-05-13,2023,Train,B_time,Copper Futures Price,1.1153468238167557,0.034971699660774375
2014-05-14,2023,Train,B_time,Copper Futures Price,1.1153468238167557,0.03524495963260948
2014-05-15,2023,Train,B_time,Copper Futures Price,1.1153468238167557,0.03507208087491788
2014-05-16,2023,Train,B_time,Copper Futures Price,1.1153468238167557,0.0350999645455133
2014-05-19,2023,Train,B_time,Copper Futures Price,1.1153468238167557,0.03532303391027665
2014-05-20,2023,Train,B_time,Copper Futures Price,1.1153468238167557,0.035077657609036965
2014-05-21,2023,Train,B_time,Copper Futures Price,1.1153468238167557,0.03483228130779728
2014-05-22,2023,Train,B_time,Copper Futures Price,1.1153468238167557,0.03504419720432246
2014-05-23,2023,Train,B_time,Copper Futures Price,1.1153468238167557,0.035328610644395735
2014-05-26,2023,Train,B_time,Copper Futures Price,1.1153468238167557,0.03544014532677741
2014-05-27,2023,Train,B_time,Copper Futures Price,1.1153468238167557,0.03544014532677741
2014-05-28,2023,Train,B_time,Copper Futures Price,1.1153468238167557,0.03539553145382474
2014-05-29,2023,Train,B_time,Copper Futures Price,1.1153468238167557,0.03503862047020338
2014-05-30,2023,Train,B_time,Copper Futures Price,0.9076096421623788,0.02832195888367703
2014-06-02,2023,Train,B_time,Copper Futures Price,0.9076096421623788,0.028753073463704162
2014-06-03,2023,Train,B_time,Copper Futures Price,0.9076096421623788,0.02845356228179058
2014-06-04,2023,Train,B_time,Copper Futures Price,0.9076096421623788,0.02805421403923913
2014-06-05,2023,Train,B_time,Copper Futures Price,0.9076096421623788,0.028040599894606694
2014-06-06,2023,Train,B_time,Copper Futures Price,0.9076096421623788,0.027686632134163367
2014-06-09,2023,Train,B_time,Copper Futures Price,0.9076096421623788,0.027609485314579563
2014-06-10,2023,Train,B_time,Copper Futures Price,0.9076096421623788,0.027700246278795804
2014-06-11,2023,Train,B_time,Copper Futures Price,0.9076096421623788,0.027591333121736318
2014-06-12,2023,Train,B_time,Copper Futures Price,0.9076096421623788,0.027387120952249783
2014-06-13,2023,Train,B_time,Copper Futures Price,0.9076096421623788,0.027491496061098457
2014-06-16,2023,Train,B_time,Copper Futures Price,0.9076096421623788,0.027654865796687682
2014-06-17,2023,Train,B_time,Copper Futures Price,0.9076096421623788,0.027777393098379607
2014-06-18,2023,Train,B_time,Copper Futures Price,0.9076096421623788,0.027781931146590416
2014-06-19,2023,Train,B_time,Copper Futures Price,1.1153468238167557,0.03430249156648432
2014-06-20,2023,Train,B_time,Copper Futures Price,1.1153468238167557,0.03473747682777286
2014-06-23,2023,Train,B_time,Copper Futures Price,1.1153468238167557,0.03506092740667971
2014-06-24,2023,Train,B_time,Copper Futures Price,1.1153468238167557,0.03508323434315605
2014-06-25,2023,Train,B_time,Copper Futures Price,1.1153468238167557,0.0353063037079194
2014-06-26,2023,Train,B_time,Copper Futures Price,1.1153468238167557,0.0353397641126339
2014-06-27,2023,Train,B_time,Copper Futures Price,1.1153468238167557,0.03533418737851482
2014-06-30,2023,Train,B_time,Copper Futures Price,1.1153468238167557,0.03573013550096977
2014-07-01,2023,Train,B_time,Copper Futures Price,1.1153468238167557,0.035735712235088854
2014-07-02,2023,Train,B_time,Copper Futures Price,1.0812090893475224,0.03530147676719661
2014-07-03,2023,Train,B_time,Copper Futures Price,1.2270356143373937,0.04024063297219483
2014-07-04,2023,Train,B_time,Copper Futures Price,1.0812090893475224,0.03525822840362271
2014-07-07,2023,Train,B_time,Copper Futures Price,1.0812090893475224,0.03525822840362271
2014-07-08,2023,Train,B_time,Copper Futures Price,1.1153468238167557,0.036326846051711735
2014-07-09,2023,Train,B_time,Copper Futures Price,1.1153468238167557,0.03622646483756823
2014-07-10,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.040283436456516226
2014-07-11,2023,Train,B_time,Copper Futures Price,1.2671783361379274,0.041424059808348845
2014-07-14,2023,Train,B_time,Copper Futures Price,1.1153468238167557,0.03623761830580639
2014-07-15,2023,Train,B_time,Copper Futures Price,1.0812090893475224,0.035133889358347735
2014-07-16,2023,Train,B_time,Copper Futures Price,1.0812090893475224,0.03475546617707611
2014-07-17,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.039710072576740287
2014-07-18,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.03926617796013956
2014-07-21,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.039444968847381516
2014-07-22,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.0395559425015317
2014-07-23,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.03954361209551501
2014-07-24,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.04027727125350789
2014-07-25,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.039956680697074025
2014-07-28,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.03999367191512409
2014-07-29,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.039691576967715254
2014-07-30,2023,Train,B_time,Copper Futures Price,1.3788671266585653,0.044758026931337035
2014-07-31,2023,Train,B_time,Copper Futures Price,1.5091761849726215,0.048836941345714036
2014-08-01,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.039710072576740287
2014-08-04,2023,Train,B_time,Copper Futures Price,1.3788671266585653,0.04481318161640337
2014-08-05,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.039586768516573424
2014-08-06,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.03909971747891428
2014-08-07,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.0392291867420895
2014-08-08,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.039204525930056126
2014-08-11,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.03921685633607281
2014-08-12,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.0389887438247641
2014-08-13,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.038489362381088285
2014-08-14,2023,Train,B_time,Copper Futures Price,1.2671783361379274,0.03929520020363713
2014-08-15,2023,Train,B_time,Copper Futures Price,1.2671783361379274,0.03944726160397368
2014-08-18,2023,Train,B_time,Copper Futures Price,1.2671783361379274,0.03953596408750334
2014-08-19,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.03824891946376289
2014-08-20,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.03926617796013956
2014-08-21,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.039247682351114525
2014-08-22,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.03960526412559845
2014-08-25,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.039777889809832066
2014-08-26,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.039426473238356484
2014-08-27,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.03927850836615625
2014-08-28,2023,Train,B_time,Copper Futures Price,1.2671783361379274,0.03984008688817644
2014-08-29,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.03887777017061392
2014-09-01,2023,Train,B_time,Copper Futures Price,1.0812090893475224,0.03405808631444695
2014-09-02,2023,Train,B_time,Copper Futures Price,1.0812090893475224,0.03405808631444695
2014-09-03,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.038526353599138335
2014-09-04,2023,Train,B_time,Copper Futures Price,1.233040601668694,0.03882228334353882
2014-09-05,2023,Train,B_time,Copper Futures Price,1.3788671266585653,0.04366872190127676
2014-09-08,2023,Train,B_time,Copper Futures Price,1.35734467265145,0.04296674561278166
2014-09-09,2023,Train,B_time,Copper Futures Price,1.0812090893475224,0.033512075724326455
2014-09-10,2023,Train,B_time,Copper Futures Price,1.0812090893475224,0.03360938454236773
2014-09-11,2023,Train,B_time,Copper Futures Price,1.0812090893475224,0.033414766906285184
2014-09-12,2023,Train,B_time,Copper Futures Price,1.35734467265145,0.04214555208582752
2014-09-15,2023,Train,B_time,Copper Futures Price,1.149607490997073,0.035459643059804716
2014-09-16,2023,Train,B_time,Copper Futures Price,1.35734467265145,0.04293959871932862
2014-09-17,2023,Train,B_time,Copper Futures Price,1.3914824071206835,0.04372037723173188
2014-09-18,2023,Train,B_time,Copper Futures Price,1.1837452254663063,0.03661915854980019
2014-09-19,2023,Train,B_time,Copper Futures Price,1.037918572287998,0.03208206306942202
2014-09-22,2023,Train,B_time,Copper Futures Price,1.037918572287998,0.031531966226109376
2014-09-23,2023,Train,B_time,Copper Futures Price,1.037918572287998,0.0314956390760793
2014-09-24,2023,Train,B_time,Copper Futures Price,1.037918572287998,0.03168765401195258
2014-09-25,2023,Train,B_time,Copper Futures Price,1.037918572287998,0.031448932740326334
2014-09-26,2023,Train,B_time,Copper Futures Price,1.037918572287998,0.03149044948321786
2014-09-28,2023,Train,B_time,Copper Futures Price,1.037918572287998,0.03172398116198266
2014-09-29,2023,Train,B_time,Copper Futures Price,1.037918572287998,0.03172398116198266
2014-09-30,2023,Train,B_time,Copper Futures Price,1.037918572287998,0.031215401061561537
2014-10-01,2023,Train,B_time,Copper Futures Price,1.037918572287998,0.03151120785466362
2014-10-02,2023,Train,B_time,Copper Futures Price,1.037918572287998,0.031121988390055623
2014-10-03,2023,Train,B_time,Copper Futures Price,1.037918572287998,0.031121988390055623
2014-10-06,2023,Train,B_time,Copper Futures Price,1.037918572287998,0.03150601826180218
2014-10-07,2023,Train,B_time,Copper Futures Price,1.037918572287998,0.03154234541183226
2014-10-08,2023,Train,B_time,Copper Futures Price,0.786734483680956,0.023629570217357513
2014-10-09,2023,Train,B_time,Copper Futures Price,0.9076096421623788,0.027500572157520078
2014-10-10,2023,Train,B_time,Copper Futures Price,0.786734483680956,0.02387739157971702
2014-10-11,2023,Train,B_time,Copper Futures Price,0.786734483680956,0.023920661976319472
2014-10-13,2023,Train,B_time,Copper Futures Price,0.786734483680956,0.023920661976319472
2014-10-14,2023,Train,B_time,Copper Futures Price,0.786734483680956,0.024310095545741543
2014-10-15,2023,Train,B_time,Copper Futures Price,0.786734483680956,0.023672840613959967
2014-10-16,2023,Train,B_time,Copper Futures Price,0.786734483680956,0.023456488630947705
2014-10-17,2023,Train,B_time,Copper Futures Price,0.786734483680956,0.023629570217357513
2014-10-20,2023,Train,B_time,Copper Futures Price,0.8636596596887044,0.02580615063149849
2014-10-21,2023,Train,B_time,Copper Futures Price,0.786734483680956,0.02382232016585935
2014-10-22,2023,Train,B_time,Copper Futures Price,0.786734483680956,0.023739713045072847
2014-10-23,2023,Train,B_time,Copper Futures Price,0.786734483680956,0.023916728303901062
2014-10-24,2023,Train,B_time,Copper Futures Price,0.786734483680956,0.02392459564873787
2014-10-27,2023,Train,B_time,Copper Futures Price,0.786734483680956,0.024105544579984494
2014-10-28,2023,Train,B_time,Copper Futures Price,0.786734483680956,0.02433369758025197
