Year,Seed,Family,Epoch,Train_MSE_standardized
2018,123,Full,62,0.03292950987815857
2018,123,Full,63,0.032621677964925766
2018,123,Full,64,0.03236429765820503
2018,123,Full,65,0.032128993421792984
2018,123,Full,66,0.03190302476286888
2018,123,Full,67,0.03165936470031738
2018,123,Full,68,0.03139025717973709
2018,123,Full,69,0.03111930936574936
2018,123,Full,70,0.030863288789987564
2018,123,Full,71,0.030623795464634895
2018,123,Full,72,0.030395688489079475
2018,123,Full,73,0.030165979638695717
2018,123,Full,74,0.02992452122271061
2018,123,Full,75,0.02968352846801281
2018,123,Full,76,0.029446784406900406
2018,123,Full,77,0.02921197935938835
2018,123,Full,78,0.028986191377043724
2018,123,Full,79,0.02876780368387699
2018,123,Full,80,0.02855040691792965
2018,123,Full,81,0.02833341807126999
2018,123,Full,82,0.02812790311872959
2018,123,Full,83,0.02793319895863533
2018,123,Full,84,0.027752377092838287
2018,123,Full,85,0.0275808647274971
2018,123,Full,86,0.02741127833724022
2018,123,Full,87,0.027244409546256065
2018,123,Full,88,0.027076540514826775
2018,123,Full,89,0.02690701000392437
2018,123,Full,90,0.026743963360786438
2018,123,Full,91,0.026588791981339455
2018,123,Full,92,0.026441238820552826
2018,123,Full,93,0.026300795376300812
2018,123,Full,94,0.026158655062317848
2018,123,Full,95,0.026018040254712105
2018,123,Full,96,0.025879407301545143
2018,123,Full,97,0.025743599981069565
2018,123,Full,98,0.02561224065721035
2018,123,Full,99,0.025479856878519058
2018,123,Full,100,0.02534390054643154
2018,123,Volume,1,0.9280962347984314
2018,123,Volume,2,0.8540984392166138
2018,123,Volume,3,0.7808637022972107
2018,123,Volume,4,0.7057655453681946
2018,123,Volume,5,0.6296587586402893
2018,123,Volume,6,0.5574647784233093
2018,123,Volume,7,0.49741658568382263
2018,123,Volume,8,0.45692363381385803
2018,123,Volume,9,0.4378626048564911
2018,123,Volume,10,0.42361757159233093
2018,123,Volume,11,0.3935987651348114
2018,123,Volume,12,0.35011208057403564
2018,123,Volume,13,0.30569323897361755
2018,123,Volume,14,0.2701416015625
2018,123,Volume,15,0.24554318189620972
2018,123,Volume,16,0.22685496509075165
2018,123,Volume,17,0.20791053771972656
2018,123,Volume,18,0.18655918538570404
2018,123,Volume,19,0.16471855342388153
2018,123,Volume,20,0.14622001349925995
2018,123,Volume,21,0.13358250260353088
2018,123,Volume,22,0.12742914259433746
2018,123,Volume,23,0.1263282150030136
2018,123,Volume,24,0.12512917816638947
2018,123,Volume,25,0.11767833679914474
2018,123,Volume,26,0.10432056337594986
2018,123,Volume,27,0.09089648723602295
2018,123,Volume,28,0.08146723359823227
2018,123,Volume,29,0.0752396285533905
2018,123,Volume,30,0.06909092515707016
2018,123,Volume,31,0.06266022473573685
2018,123,Volume,32,0.05877956375479698
2018,123,Volume,33,0.059404127299785614
2018,123,Volume,34,0.06196138635277748
2018,123,Volume,35,0.0620412714779377
2018,123,Volume,36,0.059215765446424484
2018,123,Volume,37,0.05600106343626976
2018,123,Volume,38,0.05356309935450554
2018,123,Volume,39,0.050917405635118484
2018,123,Volume,40,0.04773610085248947
2018,123,Volume,41,0.04492063820362091
2018,123,Volume,42,0.04365631937980652
2018,123,Volume,43,0.043802667409181595
2018,123,Volume,44,0.04406590014696121
2018,123,Volume,45,0.043532732874155045
2018,123,Volume,46,0.04249522089958191
2018,123,Volume,47,0.041732292622327805
2018,123,Volume,48,0.04134721681475639
2018,123,Volume,49,0.040698032826185226
2018,123,Volume,50,0.03954898193478584
2018,123,Volume,51,0.038456328213214874
2018,123,Volume,52,0.03790660202503204
2018,123,Volume,53,0.03768568113446236
2018,123,Volume,54,0.03726823255419731
2018,123,Volume,55,0.036601047962903976
2018,123,Volume,56,0.036079876124858856
2018,123,Volume,57,0.03591529652476311
2018,123,Volume,58,0.03580940142273903
2018,123,Volume,59,0.0354471281170845
2018,123,Volume,60,0.03490258380770683
2018,123,Volume,61,0.03444880247116089
2018,123,Volume,62,0.03415783867239952
2018,123,Volume,63,0.03389725834131241
2018,123,Volume,64,0.033537134528160095
2018,123,Volume,65,0.033128220587968826
2018,123,Volume,66,0.03279455006122589
2018,123,Volume,67,0.032554518431425095
2018,123,Volume,68,0.03230667486786842
2018,123,Volume,69,0.03201540932059288
2018,123,Volume,70,0.031762294471263885
2018,123,Volume,71,0.03158343955874443
2018,123,Volume,72,0.031401678919792175
2018,123,Volume,73,0.031146183609962463
2018,123,Volume,74,0.030880626291036606
2018,123,Volume,75,0.0306747667491436
2018,123,Volume,76,0.030496075749397278
2018,123,Volume,77,0.03027837537229061
2018,123,Volume,78,0.030031096190214157
2018,123,Volume,79,0.029820147901773453
2018,123,Volume,80,0.029654139652848244
2018,123,Volume,81,0.02949085272848606
2018,123,Volume,82,0.02931450866162777
2018,123,Volume,83,0.02912907488644123
2018,123,Volume,84,0.028954951092600822
2018,123,Volume,85,0.028787245973944664
2018,123,Volume,86,0.028602199628949165
2018,123,Volume,87,0.02840762585401535
2018,123,Volume,88,0.028230465948581696
2018,123,Volume,89,0.028063500300049782
2018,123,Volume,90,0.02789520099759102
2018,123,Volume,91,0.027727313339710236
2018,123,Volume,92,0.027577493339776993
2018,123,Volume,93,0.027431685477495193
2018,123,Volume,94,0.02727627195417881
2018,123,Volume,95,0.02711855247616768
2018,123,Volume,96,0.026968669146299362
2018,123,Volume,97,0.026821879670023918
2018,123,Volume,98,0.02667582593858242
2018,123,Volume,99,0.026530377566814423
2018,123,Volume,100,0.02638651616871357
2018,2024,Base,1,0.9332535266876221
2018,2024,Base,2,0.8699132204055786
2018,2024,Base,3,0.8142814040184021
2018,2024,Base,4,0.7606606483459473
2018,2024,Base,5,0.7060574889183044
2018,2024,Base,6,0.6481408476829529
2018,2024,Base,7,0.5869923830032349
2018,2024,Base,8,0.5234718918800354
2018,2024,Base,9,0.4588961601257324
2018,2024,Base,10,0.39444759488105774
2018,2024,Base,11,0.3321933448314667
2018,2024,Base,12,0.27445361018180847
2018,2024,Base,13,0.22313950955867767
2018,2024,Base,14,0.1809764951467514
2018,2024,Base,15,0.15153415501117706
2018,2024,Base,16,0.13740622997283936
2018,2024,Base,17,0.13646449148654938
2018,2024,Base,18,0.13939492404460907
2018,2024,Base,19,0.1391737163066864
2018,2024,Base,20,0.13157124817371368
2018,2024,Base,21,0.11664153635501862
2018,2024,Base,22,0.09946298599243164
2018,2024,Base,23,0.0852474570274353
2018,2024,Base,24,0.0766771137714386
2018,2024,Base,25,0.0731058195233345
2018,2024,Base,26,0.07224957644939423
2018,2024,Base,27,0.07216665893793106
2018,2024,Base,28,0.0720999613404274
2018,2024,Base,29,0.07159390300512314
2018,2024,Base,30,0.07016455382108688
2018,2024,Base,31,0.06799135357141495
2018,2024,Base,32,0.0653834417462349
2018,2024,Base,33,0.06243744120001793
2018,2024,Base,34,0.059278637170791626
2018,2024,Base,35,0.05622968450188637
2018,2024,Base,36,0.05361894518136978
2018,2024,Base,37,0.051699019968509674
2018,2024,Base,38,0.05055183544754982
2018,2024,Base,39,0.05000326782464981
2018,2024,Base,40,0.049746956676244736
2018,2024,Base,41,0.049421705305576324
2018,2024,Base,42,0.04886310547590256
2018,2024,Base,43,0.047912925481796265
2018,2024,Base,44,0.04662681370973587
2018,2024,Base,45,0.045179057866334915
2018,2024,Base,46,0.043841004371643066
2018,2024,Base,47,0.04280851408839226
2018,2024,Base,48,0.042209118604660034
2018,2024,Base,49,0.04198727384209633
2018,2024,Base,50,0.04188088700175285
2018,2024,Base,51,0.04172186926007271
2018,2024,Base,52,0.04137980937957764
2018,2024,Base,53,0.040800146758556366
2018,2024,Base,54,0.04008455201983452
2018,2024,Base,55,0.0393911749124527
2018,2024,Base,56,0.03881802409887314
2018,2024,Base,57,0.038437169045209885
2018,2024,Base,58,0.0382206104695797
2018,2024,Base,59,0.03803694620728493
2018,2024,Base,60,0.037811074405908585
2018,2024,Base,61,0.037522152066230774
2018,2024,Base,62,0.037160973995923996
2018,2024,Base,63,0.03680555149912834
2018,2024,Base,64,0.03648987039923668
2018,2024,Base,65,0.036242105066776276
2018,2024,Base,66,0.03605709969997406
2018,2024,Base,67,0.03590063750743866
2018,2024,Base,68,0.0357503741979599
2018,2024,Base,69,0.03558719903230667
2018,2024,Base,70,0.035381633788347244
2018,2024,Base,71,0.035155605524778366
2018,2024,Base,72,0.03492603451013565
2018,2024,Base,73,0.03470693901181221
2018,2024,Base,74,0.03450990468263626
2018,2024,Base,75,0.03432352840900421
2018,2024,Base,76,0.03415285050868988
2018,2024,Base,77,0.033977437764406204
2018,2024,Base,78,0.033790864050388336
2018,2024,Base,79,0.03359649330377579
2018,2024,Base,80,0.03338944911956787
2018,2024,Base,81,0.03318600356578827
2018,2024,Base,82,0.03299044072628021
2018,2024,Base,83,0.032808542251586914
2018,2024,Base,84,0.03263377025723457
2018,2024,Base,85,0.03245316445827484
2018,2024,Base,86,0.03226374834775925
2018,2024,Base,87,0.03207629919052124
2018,2024,Base,88,0.03189626708626747
2018,2024,Base,89,0.031726621091365814
2018,2024,Base,90,0.03157161548733711
2018,2024,Base,91,0.03142101690173149
2018,2024,Base,92,0.031266581267118454
2018,2024,Base,93,0.031110404059290886
2018,2024,Base,94,0.03095307946205139
2018,2024,Base,95,0.03079836629331112
2018,2024,Base,96,0.03065015748143196
2018,2024,Base,97,0.03051227517426014
2018,2024,Base,98,0.030382899567484856
2018,2024,Base,99,0.030250072479248047
2018,2024,Base,100,0.030109308660030365
2018,2024,Full,1,0.9332074522972107
2018,2024,Full,2,0.864899218082428
2018,2024,Full,3,0.7964614033699036
2018,2024,Full,4,0.7249081134796143
2018,2024,Full,5,0.6498518586158752
2018,2024,Full,6,0.5728671550750732
2018,2024,Full,7,0.49678269028663635
2018,2024,Full,8,0.425953209400177
2018,2024,Full,9,0.36451077461242676
2018,2024,Full,10,0.31643423438072205
2018,2024,Full,11,0.284537672996521
2018,2024,Full,12,0.267947793006897
2018,2024,Full,13,0.26031795144081116
2018,2024,Full,14,0.2516137957572937
2018,2024,Full,15,0.2355845868587494
2018,2024,Full,16,0.2123359590768814
2018,2024,Full,17,0.1853918433189392
2018,2024,Full,18,0.15940046310424805
2018,2024,Full,19,0.1381053328514099
2018,2024,Full,20,0.12215990573167801
2018,2024,Full,21,0.11111918091773987
2018,2024,Full,22,0.10371225327253342
2018,2024,Full,23,0.09833136200904846
2018,2024,Full,24,0.09382794797420502
2018,2024,Full,25,0.08955981582403183
2018,2024,Full,26,0.08516810089349747
2018,2024,Full,27,0.08074888586997986
2018,2024,Full,28,0.0766240805387497
2018,2024,Full,29,0.07310716807842255
2018,2024,Full,30,0.06989490240812302
2018,2024,Full,31,0.066840760409832
2018,2024,Full,32,0.06380879133939743
2018,2024,Full,33,0.06113436818122864
2018,2024,Full,34,0.05903635174036026
2018,2024,Full,35,0.05752992257475853
2018,2024,Full,36,0.05646980553865433
2018,2024,Full,37,0.05550125241279602
2018,2024,Full,38,0.05435243621468544
2018,2024,Full,39,0.052846431732177734
2018,2024,Full,40,0.0510142482817173
2018,2024,Full,41,0.04906488209962845
2018,2024,Full,42,0.047217004001140594
2018,2024,Full,43,0.04561005160212517
2018,2024,Full,44,0.044271159917116165
2018,2024,Full,45,0.043174758553504944
2018,2024,Full,46,0.042246703058481216
2018,2024,Full,47,0.04137285798788071
2018,2024,Full,48,0.04050354287028313
2018,2024,Full,49,0.039716172963380814
2018,2024,Full,50,0.03905229642987251
2018,2024,Full,51,0.038457512855529785
2018,2024,Full,52,0.03785798326134682
2018,2024,Full,53,0.03716966509819031
2018,2024,Full,54,0.03635270148515701
2018,2024,Full,55,0.035471491515636444
2018,2024,Full,56,0.03462187200784683
2018,2024,Full,57,0.03386855870485306
2018,2024,Full,58,0.03326866775751114
2018,2024,Full,59,0.032814498990774155
2018,2024,Full,60,0.03243919461965561
2018,2024,Full,61,0.032110948115587234
2018,2024,Full,62,0.031784046441316605
2018,2024,Full,63,0.031442172825336456
2018,2024,Full,64,0.031098924577236176
2018,2024,Full,65,0.030761899426579475
2018,2024,Full,66,0.03044651634991169
2018,2024,Full,67,0.030141178518533707
2018,2024,Full,68,0.02983599342405796
2018,2024,Full,69,0.02953490801155567
2018,2024,Full,70,0.029249776154756546
2018,2024,Full,71,0.028991203755140305
2018,2024,Full,72,0.028754958882927895
2018,2024,Full,73,0.028539765626192093
2018,2024,Full,74,0.028337202966213226
2018,2024,Full,75,0.028125613927841187
2018,2024,Full,76,0.027901412919163704
2018,2024,Full,77,0.027672233060002327
2018,2024,Full,78,0.02744470350444317
2018,2024,Full,79,0.027233432978391647
2018,2024,Full,80,0.02703552320599556
2018,2024,Full,81,0.02684529311954975
2018,2024,Full,82,0.02665628492832184
2018,2024,Full,83,0.026465410366654396
2018,2024,Full,84,0.026274437084794044
2018,2024,Full,85,0.02608567662537098
2018,2024,Full,86,0.025904066860675812
2018,2024,Full,87,0.025729065760970116
2018,2024,Full,88,0.025552473962306976
2018,2024,Full,89,0.02537643350660801
2018,2024,Full,90,0.025203127413988113
2018,2024,Full,91,0.0250347089022398
2018,2024,Full,92,0.024870680645108223
2018,2024,Full,93,0.024707717821002007
2018,2024,Full,94,0.02454712800681591
2018,2024,Full,95,0.024385498836636543
2018,2024,Full,96,0.024225151166319847
2018,2024,Full,97,0.024071380496025085
2018,2024,Full,98,0.0239252969622612
2018,2024,Full,99,0.023783881217241287
2018,2024,Full,100,0.023646783083677292
2018,2024,Volume,1,0.9491424560546875
2018,2024,Volume,2,0.8700999617576599
2018,2024,Volume,3,0.7967965006828308
2018,2024,Volume,4,0.7238364815711975
2018,2024,Volume,5,0.6489233374595642
2018,2024,Volume,6,0.5712403059005737
2018,2024,Volume,7,0.4930685758590698
2018,2024,Volume,8,0.41908201575279236
2018,2024,Volume,9,0.3570254445075989
2018,2024,Volume,10,0.31405627727508545
2018,2024,Volume,11,0.2911481559276581
2018,2024,Volume,12,0.27647000551223755
2018,2024,Volume,13,0.2542661428451538
2018,2024,Volume,14,0.22118674218654633
2018,2024,Volume,15,0.18616703152656555
2018,2024,Volume,16,0.16037091612815857
2018,2024,Volume,17,0.1482757031917572
2018,2024,Volume,18,0.14517323672771454
2018,2024,Volume,19,0.1434628963470459
2018,2024,Volume,20,0.13714592158794403
2018,2024,Volume,21,0.12473452091217041
2018,2024,Volume,22,0.108555369079113
2018,2024,Volume,23,0.09273525327444077
2018,2024,Volume,24,0.08085915446281433
2018,2024,Volume,25,0.07400667667388916
2018,2024,Volume,26,0.07168440520763397
2018,2024,Volume,27,0.07150879502296448
2018,2024,Volume,28,0.0706036239862442
2018,2024,Volume,29,0.06739120185375214
2018,2024,Volume,30,0.06241981312632561
2018,2024,Volume,31,0.0574871264398098
2018,2024,Volume,32,0.05406932532787323
2018,2024,Volume,33,0.05245364457368851
2018,2024,Volume,34,0.052199192345142365
2018,2024,Volume,35,0.05252857506275177
2018,2024,Volume,36,0.05273456498980522
2018,2024,Volume,37,0.05245916545391083
2018,2024,Volume,38,0.05152362957596779
2018,2024,Volume,39,0.04985879361629486
2018,2024,Volume,40,0.047765590250492096
2018,2024,Volume,41,0.04580864682793617
2018,2024,Volume,42,0.04450463131070137
2018,2024,Volume,43,0.043894317001104355
2018,2024,Volume,44,0.043672114610672
2018,2024,Volume,45,0.0434701181948185
2018,2024,Volume,46,0.04307136312127113
2018,2024,Volume,47,0.042418867349624634
2018,2024,Volume,48,0.04159356281161308
2018,2024,Volume,49,0.04067857936024666
2018,2024,Volume,50,0.03980647400021553
2018,2024,Volume,51,0.039148349314928055
2018,2024,Volume,52,0.03874420374631882
2018,2024,Volume,53,0.03845370560884476
2018,2024,Volume,54,0.03802970424294472
2018,2024,Volume,55,0.037422552704811096
2018,2024,Volume,56,0.03678068146109581
2018,2024,Volume,57,0.03622505068778992
2018,2024,Volume,58,0.035807009786367416
2018,2024,Volume,59,0.035499874502420425
2018,2024,Volume,60,0.03521297499537468
2018,2024,Volume,61,0.034914858639240265
2018,2024,Volume,62,0.034531813114881516
2018,2024,Volume,63,0.034109558910131454
2018,2024,Volume,64,0.03371454402804375
2018,2024,Volume,65,0.03338438645005226
2018,2024,Volume,66,0.03307230770587921
2018,2024,Volume,67,0.03274922072887421
2018,2024,Volume,68,0.03240106999874115
2018,2024,Volume,69,0.03206808120012283
2018,2024,Volume,70,0.031762201339006424
2018,2024,Volume,71,0.03145870938897133
2018,2024,Volume,72,0.03114154189825058
2018,2024,Volume,73,0.030822452157735825
2018,2024,Volume,74,0.030528202652931213
2018,2024,Volume,75,0.03026745282113552
2018,2024,Volume,76,0.0300200954079628
2018,2024,Volume,77,0.029761113226413727
2018,2024,Volume,78,0.02948509156703949
2018,2024,Volume,79,0.029199525713920593
2018,2024,Volume,80,0.028939692303538322
2018,2024,Volume,81,0.02870604582130909
2018,2024,Volume,82,0.028493104502558708
2018,2024,Volume,83,0.028271788731217384
2018,2024,Volume,84,0.028028035536408424
2018,2024,Volume,85,0.0277809239923954
2018,2024,Volume,86,0.027517423033714294
2018,2024,Volume,87,0.027301184833049774
2018,2024,Volume,88,0.027075771242380142
2018,2024,Volume,89,0.026820095255970955
2018,2024,Volume,90,0.026574773713946342
2018,2024,Volume,91,0.026356801390647888
2018,2024,Volume,92,0.026138808578252792
2018,2024,Volume,93,0.02594892866909504
2018,2024,Volume,94,0.025765573605895042
2018,2024,Volume,95,0.025567421689629555
2018,2024,Volume,96,0.025379091501235962
2018,2024,Volume,97,0.025213653221726418
2018,2024,Volume,98,0.025039777159690857
2018,2024,Volume,99,0.024858778342604637
2018,2024,Volume,100,0.024702521041035652
2018,2025,Base,1,0.9149277210235596
2018,2025,Base,2,0.8252197504043579
2018,2025,Base,3,0.7363977432250977
2018,2025,Base,4,0.6456643342971802
2018,2025,Base,5,0.5533172488212585
2018,2025,Base,6,0.4619458317756653
2018,2025,Base,7,0.3747681677341461
2018,2025,Base,8,0.2964491546154022
2018,2025,Base,9,0.23401479423046112
2018,2025,Base,10,0.19671311974525452
2018,2025,Base,11,0.18732669949531555
2018,2025,Base,12,0.19052278995513916
2018,2025,Base,13,0.18717636168003082
2018,2025,Base,14,0.17196132242679596
2018,2025,Base,15,0.1491033285856247
2018,2025,Base,16,0.12653674185276031
2018,2025,Base,17,0.11237409710884094
2018,2025,Base,18,0.10736285150051117
2018,2025,Base,19,0.10480892658233643
2018,2025,Base,20,0.09995393455028534
2018,2025,Base,21,0.0928112342953682
2018,2025,Base,22,0.084774449467659
2018,2025,Base,23,0.07766682654619217
2018,2025,Base,24,0.0728868618607521
2018,2025,Base,25,0.07006807625293732
2018,2025,Base,26,0.0686413049697876
2018,2025,Base,27,0.06832189857959747
2018,2025,Base,28,0.06862516701221466
2018,2025,Base,29,0.06898888945579529
2018,2025,Base,30,0.06898996978998184
2018,2025,Base,31,0.06775228679180145
2018,2025,Base,32,0.06469438225030899
2018,2025,Base,33,0.060385432094335556
2018,2025,Base,34,0.05592639371752739
2018,2025,Base,35,0.05243699252605438
2018,2025,Base,36,0.05044897645711899
2018,2025,Base,37,0.04978836700320244
2018,2025,Base,38,0.04960464686155319
2018,2025,Base,39,0.04903022572398186
2018,2025,Base,40,0.04787864908576012
2018,2025,Base,41,0.0465964712202549
2018,2025,Base,42,0.04573878273367882
2018,2025,Base,43,0.04542753845453262
2018,2025,Base,44,0.045254677534103394
2018,2025,Base,45,0.04475708305835724
2018,2025,Base,46,0.04382869228720665
2018,2025,Base,47,0.04273318126797676
2018,2025,Base,48,0.04176241531968117
2018,2025,Base,49,0.041038382798433304
2018,2025,Base,50,0.04047993943095207
2018,2025,Base,51,0.03999105095863342
2018,2025,Base,52,0.03955081105232239
2018,2025,Base,53,0.039133649319410324
2018,2025,Base,54,0.03868139907717705
2018,2025,Base,55,0.038121070712804794
2018,2025,Base,56,0.03748886659741402
2018,2025,Base,57,0.03691431134939194
2018,2025,Base,58,0.036533791571855545
2018,2025,Base,59,0.03633711114525795
2018,2025,Base,60,0.03616504371166229
2018,2025,Base,61,0.03585633262991905
2018,2025,Base,62,0.035415168851614
2018,2025,Base,63,0.03498844802379608
2018,2025,Base,64,0.034674596041440964
2018,2025,Base,65,0.03444555029273033
2018,2025,Base,66,0.03417964279651642
2018,2025,Base,67,0.03386176750063896
2018,2025,Base,68,0.033558156341314316
2018,2025,Base,69,0.03333354741334915
2018,2025,Base,70,0.0331600159406662
2018,2025,Base,71,0.032970961183309555
2018,2025,Base,72,0.03274917975068092
2018,2025,Base,73,0.032514508813619614
2018,2025,Base,74,0.03228532895445824
2018,2025,Base,75,0.03206726536154747
2018,2025,Base,76,0.03187476098537445
2018,2025,Base,77,0.03170451894402504
2018,2025,Base,78,0.03155852109193802
2018,2025,Base,79,0.03141414746642113
2018,2025,Base,80,0.031250596046447754
2018,2025,Base,81,0.031078875064849854
2018,2025,Base,82,0.030927211046218872
2018,2025,Base,83,0.03080034628510475
2018,2025,Base,84,0.030682623386383057
2018,2025,Base,85,0.030556777492165565
2018,2025,Base,86,0.030425384640693665
2018,2025,Base,87,0.03030277043581009
2018,2025,Base,88,0.03018973208963871
2018,2025,Base,89,0.030069449916481972
2018,2025,Base,90,0.02994406595826149
2018,2025,Base,91,0.029825417324900627
2018,2025,Base,92,0.02971457876265049
2018,2025,Base,93,0.0295991450548172
2018,2025,Base,94,0.02948223240673542
2018,2025,Base,95,0.0293657798320055
2018,2025,Base,96,0.029248997569084167
2018,2025,Base,97,0.029131725430488586
2018,2025,Base,98,0.029017549008131027
2018,2025,Base,99,0.028892820701003075
2018,2025,Base,100,0.028762212023139
2018,2025,Full,1,0.9963837265968323
2018,2025,Full,2,0.9277234077453613
2018,2025,Full,3,0.8665405511856079
2018,2025,Full,4,0.8060218691825867
2018,2025,Full,5,0.7432430982589722
2018,2025,Full,6,0.6774991154670715
2018,2025,Full,7,0.6096129417419434
2018,2025,Full,8,0.5412857532501221
2018,2025,Full,9,0.47572726011276245
2018,2025,Full,10,0.4172371029853821
2018,2025,Full,11,0.370310515165329
2018,2025,Full,12,0.336942195892334
2018,2025,Full,13,0.31319719552993774
2018,2025,Full,14,0.28915441036224365
2018,2025,Full,15,0.2594386339187622
2018,2025,Full,16,0.2270648181438446
2018,2025,Full,17,0.19857513904571533
2018,2025,Full,18,0.1787579208612442
2018,2025,Full,19,0.16762161254882812
2018,2025,Full,20,0.15986353158950806
2018,2025,Full,21,0.15034110844135284
2018,2025,Full,22,0.13763903081417084
2018,2025,Full,23,0.12365199625492096
2018,2025,Full,24,0.11019935458898544
2018,2025,Full,25,0.09848317503929138
2018,2025,Full,26,0.08901957422494888
2018,2025,Full,27,0.08190246671438217
2018,2025,Full,28,0.07670950889587402
2018,2025,Full,29,0.07285739481449127
2018,2025,Full,30,0.06988376379013062
2018,2025,Full,31,0.06743873655796051
2018,2025,Full,32,0.06520902365446091
2018,2025,Full,33,0.06277451664209366
2018,2025,Full,34,0.059849902987480164
2018,2025,Full,35,0.05653495714068413
2018,2025,Full,36,0.0532073974609375
2018,2025,Full,37,0.05045081675052643
2018,2025,Full,38,0.04863572493195534
2018,2025,Full,39,0.04769258201122284
2018,2025,Full,40,0.04709942266345024
2018,2025,Full,41,0.046312376856803894
2018,2025,Full,42,0.04510367289185524
2018,2025,Full,43,0.04363817721605301
2018,2025,Full,44,0.0423169769346714
2018,2025,Full,45,0.041454583406448364
2018,2025,Full,46,0.041099924594163895
2018,2025,Full,47,0.04103429242968559
2018,2025,Full,48,0.040911778807640076
2018,2025,Full,49,0.040479112416505814
2018,2025,Full,50,0.03968847915530205
2018,2025,Full,51,0.038637250661849976
2018,2025,Full,52,0.03750661015510559
2018,2025,Full,53,0.03648928552865982
2018,2025,Full,54,0.035666968673467636
2018,2025,Full,55,0.03497985750436783
2018,2025,Full,56,0.03439374640583992
2018,2025,Full,57,0.03392269089818001
2018,2025,Full,58,0.033540453761816025
2018,2025,Full,59,0.03319048136472702
2018,2025,Full,60,0.03282716125249863
2018,2025,Full,61,0.03244522213935852
2018,2025,Full,62,0.032050639390945435
2018,2025,Full,63,0.031661685556173325
2018,2025,Full,64,0.031302742660045624
2018,2025,Full,65,0.030978882685303688
2018,2025,Full,66,0.030686134472489357
2018,2025,Full,67,0.030396483838558197
2018,2025,Full,68,0.030109267681837082
2018,2025,Full,69,0.0298233013600111
2018,2025,Full,70,0.029534216970205307
2018,2025,Full,71,0.02921353466808796
2018,2025,Full,72,0.0288688987493515
2018,2025,Full,73,0.028543684631586075
2018,2025,Full,74,0.028259724378585815
2018,2025,Full,75,0.028005946427583694
2018,2025,Full,76,0.027766205370426178
2018,2025,Full,77,0.027535956352949142
2018,2025,Full,78,0.027305230498313904
2018,2025,Full,79,0.027075625956058502
2018,2025,Full,80,0.026851383969187737
2018,2025,Full,81,0.026633532717823982
2018,2025,Full,82,0.026432009413838387
2018,2025,Full,83,0.02625136449933052
2018,2025,Full,84,0.02608347497880459
2018,2025,Full,85,0.02591407671570778
2018,2025,Full,86,0.02574131079018116
2018,2025,Full,87,0.025575334206223488
2018,2025,Full,88,0.025414297357201576
2018,2025,Full,89,0.0252503901720047
2018,2025,Full,90,0.025085296481847763
2018,2025,Full,91,0.024924399331212044
2018,2025,Full,92,0.02476498857140541
2018,2025,Full,93,0.024606527760624886
2018,2025,Full,94,0.024456359446048737
2018,2025,Full,95,0.024308405816555023
2018,2025,Full,96,0.024163924157619476
2018,2025,Full,97,0.024020960554480553
2018,2025,Full,98,0.023876966908574104
2018,2025,Full,99,0.02373388037085533
2018,2025,Full,100,0.02359474077820778
2018,2025,Volume,1,0.9251490235328674
2018,2025,Volume,2,0.8516778945922852
2018,2025,Volume,3,0.7889391183853149
2018,2025,Volume,4,0.7262358069419861
2018,2025,Volume,5,0.6591318845748901
2018,2025,Volume,6,0.5852670669555664
2018,2025,Volume,7,0.5047364830970764
2018,2025,Volume,8,0.42159485816955566
2018,2025,Volume,9,0.3413509726524353
2018,2025,Volume,10,0.26778092980384827
2018,2025,Volume,11,0.2031983882188797
2018,2025,Volume,12,0.15099257230758667
2018,2025,Volume,13,0.11987394839525223
2018,2025,Volume,14,0.11766023933887482
2018,2025,Volume,15,0.1362549364566803
2018,2025,Volume,16,0.15768077969551086
2018,2025,Volume,17,0.16961818933486938
2018,2025,Volume,18,0.1652834415435791
2018,2025,Volume,19,0.1455623358488083
2018,2025,Volume,20,0.11896102130413055
2018,2025,Volume,21,0.09470350295305252
2018,2025,Volume,22,0.07792520523071289
2018,2025,Volume,23,0.06974174827337265
2018,2025,Volume,24,0.068602055311203
2018,2025,Volume,25,0.07196814566850662
2018,2025,Volume,26,0.07694871723651886
2018,2025,Volume,27,0.08097861707210541
2018,2025,Volume,28,0.08244883269071579
2018,2025,Volume,29,0.08106537163257599
2018,2025,Volume,30,0.07737008482217789
2018,2025,Volume,31,0.07210783660411835
2018,2025,Volume,32,0.06613807380199432
2018,2025,Volume,33,0.06061676889657974
2018,2025,Volume,34,0.05662012845277786
2018,2025,Volume,35,0.054705701768398285
2018,2025,Volume,36,0.05461183562874794
2018,2025,Volume,37,0.05558663606643677
2018,2025,Volume,38,0.05659617483615875
2018,2025,Volume,39,0.0567089281976223
2018,2025,Volume,40,0.055519308894872665
2018,2025,Volume,41,0.053318459540605545
2018,2025,Volume,42,0.050909530371427536
2018,2025,Volume,43,0.048992276191711426
2018,2025,Volume,44,0.04794758930802345
2018,2025,Volume,45,0.04776995629072189
2018,2025,Volume,46,0.04813297092914581
2018,2025,Volume,47,0.04853193834424019
2018,2025,Volume,48,0.04857897385954857
2018,2025,Volume,49,0.0481562539935112
2018,2025,Volume,50,0.0473603792488575
2018,2025,Volume,51,0.04638136550784111
2018,2025,Volume,52,0.04547378420829773
2018,2025,Volume,53,0.04483698680996895
2018,2025,Volume,54,0.044536709785461426
