,volume_growth_5,volume_growth_10,Volume_source_date,Actual_trading_day
2019-03-19,-0.15534627878370144,-0.3796882601552988,2019-03-19,True
2019-03-20,-0.08633834119245998,-0.36718899085689705,2019-03-20,True
2019-03-21,0.9923673451830359,0.46465407285698257,2019-03-21,True
2019-03-22,-0.13237859052489098,-0.19848748680527695,2019-03-22,True
2019-03-25,0.0013652885683206328,0.011992703488993506,2019-03-25,True
2019-03-26,-0.16995133339531698,-0.1365061590763692,2019-03-26,True
2019-03-27,-0.2123691789895341,-0.1430577636635033,2019-03-27,True
2019-03-28,-0.4635772894415958,-0.40794605849501286,2019-03-28,True
2019-03-29,0.10534576150288277,0.0011910020412315703,2019-03-29,True
2019-04-01,1.2577659511843708,1.0457362993697807,2019-04-01,True
2019-04-02,0.2685328954494999,0.25110746211650503,2019-04-02,True
2019-04-03,0.14744966577539587,0.17166468375380184,2019-04-03,True
2019-04-04,0.32968302684409156,0.40500661505240143,2019-04-04,True
2019-04-05,0.32968302684409156,0.40500661505240143,2019-04-04,False
2019-04-08,0.31304791660639797,0.6434407769701105,2019-04-08,True
2019-04-09,-0.10408497635068692,0.16732400802559133,2019-04-09,True
2019-04-10,-0.26540580183251516,-0.1308021198483249,2019-04-10,True
2019-04-11,-0.3998238344136861,-0.32157675659951923,2019-04-11,True
2019-04-12,-0.30921995237054145,-0.26489344085217637,2019-04-12,True
2019-04-15,-0.281606988960051,-0.32796014691118525,2019-04-15,True
2019-04-16,0.3973525456650209,0.10786223840245879,2019-04-16,True
2019-04-17,0.19149478873505865,-0.014555251978739525,2019-04-17,True
2019-04-18,-0.10238752041125576,-0.23219165970975442,2019-04-18,True
2019-04-19,-0.20524327090695704,-0.2901006811681204,2019-04-19,True
2019-04-22,-0.24697361543524887,-0.2943760209429783,2019-04-22,True
2019-04-23,-0.2450825459834124,-0.2337274964385999,2019-04-23,True
2019-04-24,-0.36099035461054096,-0.3943810771949646,2019-04-24,True
2019-04-25,0.17118543897004357,0.007603042002017002,2019-04-25,True
2019-04-26,-0.15777598209732513,-0.28460733473569577,2019-04-26,True
2019-04-28,-0.15777598209732513,-0.28460733473569577,2019-04-26,False
2019-04-29,-0.08904454189584321,-0.24207028538336384,2019-04-29,True
2019-04-30,-0.1339880093584841,-0.2866948893743567,2019-04-30,True
2019-05-01,-0.1339880093584841,-0.2866948893743567,2019-04-30,False
2019-05-02,-0.1339880093584841,-0.2866948893743567,2019-04-30,False
2019-05-03,-0.1339880093584841,-0.2866948893743567,2019-04-30,False
2019-05-05,-0.1339880093584841,-0.2866948893743567,2019-04-30,False
2019-05-06,0.7694027910475361,0.5305147986165635,2019-05-06,True
2019-05-07,-0.052158664182598846,-0.030295942147278043,2019-05-07,True
2019-05-08,0.08614630184345118,0.09430307812561156,2019-05-08,True
2019-05-09,-0.34161274819580123,-0.3044388592726406,2019-05-09,True
2019-05-10,-0.24886971710384098,-0.2071584269266047,2019-05-10,True
2019-05-13,-0.5963917694213386,-0.5662244730378971,2019-05-13,True
2019-05-14,0.23574353764179645,0.06719780027554378,2019-05-14,True
2019-05-15,-0.15354917796951317,-0.25551176251425045,2019-05-15,True
2019-05-16,0.44091517136284564,0.15251472600755744,2019-05-16,True
2019-05-17,0.05307834598962535,-0.09727561842392607,2019-05-17,True
2019-05-20,-0.4006217357030101,-0.48177303596707166,2019-05-20,True
2019-05-21,-0.2545615185712746,-0.2564842754857364,2019-05-21,True
2019-05-22,-0.45710519134055216,-0.4862536643345121,2019-05-22,True
2019-05-23,-0.49843092468472583,-0.5177614286633576,2019-05-23,True
2019-05-24,-0.4107580522016092,-0.5272878391764546,2019-05-24,True
2019-05-26,-0.4107580522016092,-0.5272878391764546,2019-05-24,False
2019-05-27,0.24698818531367905,-0.13332263327053862,2019-05-27,True
2019-05-28,0.5423665799335273,0.0791487099765864,2019-05-28,True
2019-05-29,-0.012754542529100243,-0.24721483781878206,2019-05-29,True
2019-05-30,0.15331080309774303,-0.06317162244286278,2019-05-30,True
2019-05-31,0.5872554017218226,0.5378170489928142,2019-05-31,True
2019-06-03,2.1192018971655906,2.6326646656309545,2019-06-03,True
2019-06-04,0.3856616845209331,0.8371427641936813,2019-06-04,True
2019-06-05,0.1390656506172987,0.5516978170038946,2019-06-05,True
