,A_500,Dollar Index,cn_10y_rate,us_10y_rate,brent,Copper Futures Price,Gold Futures Price,gold_5,gold_20,copper_5,copper_20
2017-03-10,1417.29904022462,101.25,3.4156,2.58,50.63,2.595,753.4040208064132,-0.020236677950326465,-0.027300771691238457,-0.037641386983126135,-0.06486486486486476
2017-03-13,1429.6395797371397,101.37999725341797,3.3851,2.62,50.1,2.6255,754.4707669281894,-0.018048162993824057,-0.017967983960575307,-0.009992458521870251,-0.05896057347670247
2017-03-14,1428.6193374922148,101.69999694824219,3.3653,2.6,49.6,2.635,754.1570315857039,-0.01086326346563371,-0.017975324422868977,0.006301317548214502,-0.040422432629279026
2017-03-15,1431.5631954959806,100.73999786376953,3.3524,2.51,50.63,2.6565,753.0275537145391,-0.00695078561362239,-0.025655579149672425,0.021534320323014722,-0.03470203488372092
2017-03-16,1438.759333165894,100.2699966430664,3.3097,2.53,50.56,2.6775,769.5927951168809,0.020043226128244163,-0.010887096774193528,0.03779069767441867,-0.01851173020527863
2017-03-17,1425.3557237368377,100.30000305175781,3.3124,2.5,50.58,2.6915,771.6634790155022,0.02423594473194446,-0.006302461951907978,0.037186897880539416,-0.008290346352247568
2017-03-20,1429.0392664418334,100.41000366210938,3.3141,2.47,50.67,2.667,774.0478216610662,0.025948062656667714,-0.0031515348800504883,0.01580651304513414,-0.030710521533709012
2017-03-21,1436.7522397420466,99.80999755859375,3.3141,2.43,50.14,2.6185,781.8912052232032,0.03677506470924885,0.006949475220959567,-0.0062618595825425505,-0.048337270579683844
2017-03-22,1431.6702646750107,99.68000030517578,3.3068,2.4,49.56,2.6305,783.8991573724359,0.04099664548211179,0.014042247425426035,-0.009787314135140113,-0.03996350364963508
2017-03-23,1435.461965398145,99.76000213623047,3.3034,2.41,50.17,2.6445,782.393212409397,0.016632714565073536,-0.0026395191862864653,-0.012324929971988974,-0.0026400150858005844
2017-03-24,1446.2788560511144,99.62999725341797,3.2529,2.4,49.97,2.631,783.2088783425337,0.014961702401364407,-0.0069218498473999635,-0.022478172023035592,-0.02138739073832996
2017-03-27,1440.6078190262294,99.16999816894531,3.2451,2.38,50.12,2.632,787.7267132316503,0.017671894665667764,-0.0015905837133508571,-0.013123359580052396,-0.024462564862861358
2017-03-28,1437.0970387931598,99.70999908447266,3.2626,2.42,50.72,2.676,787.6639814822615,0.007383093991203626,0.002155575039768154,0.021959136910445043,-0.014001473839351464
2017-03-29,1435.3832060359432,100.0,3.2695,2.39,51.36,2.6775,786.4717718617082,0.00328181815872286,0.003603170719858939,0.017867325603497575,-0.021381578947368363
2017-03-30,1420.084290664874,100.41000366210938,3.289,2.42,52.25,2.6785,781.2010027888438,-0.0015237985218223837,0.01063396000188277,0.012856872754774207,-0.004460137520906904
2017-03-31,1428.6901120342854,100.3499984741211,3.2828,2.4,52.2,2.66,782.6442160024939,-0.0007209600856860066,0.01778869753416945,0.011022424933485597,-0.013536065269794118
2017-04-01,1449.7812885176836,100.54000091552734,3.273,2.35,52.04,2.612,781.4520063819406,-0.007965588502093168,0.017068211036392222,-0.0075987841945288626,-0.015082956259426905
2017-04-03,1449.7812885176836,100.54000091552734,3.3102,2.35,52.04,2.612,781.4520063819406,-0.007886580123456888,0.024936259926689353,-0.02391629297458897,-0.0024823372159633594
2017-04-04,1449.7812885176836,100.54000091552734,3.3102,2.36,53.08,2.621,781.4520063819406,-0.006382639096995213,0.030533739688922035,-0.02110177404295055,0.007883099403960925
2017-04-05,1449.7812885176836,100.55999755859375,3.3102,2.34,53.41,2.6885,781.4520063819406,0.00032130475025082816,0.03576180898778181,0.0037334328915437087,0.04205426356589137
2017-04-06,1455.0813943528449,100.66999816894531,3.3109,2.34,53.62,2.666,784.5266280574068,0.0024051951275225747,0.04130931929150217,0.0022556390977441776,0.02736030828516367
2017-04-07,1457.344364967255,101.18000030517578,3.2966,2.38,54.24,2.6545,787.0365107972906,0.007146317841329575,0.043163692082718974,0.016271056661562033,0.011045515139973316
2017-04-10,1451.9059765652787,101.0199966430664,3.3166,2.37,54.79,2.611,785.028558648058,0.0045768034849338335,0.040935144498279286,-0.0003828483920367276,-0.009108159392789195
2017-04-11,1458.069531813701,100.70999908447266,3.3209,2.32,54.73,2.6155,797.6407040968659,0.020716176531272446,0.059245043773310524,-0.0020984357115605423,-0.015433841520797964
2017-04-12,1451.838105594165,100.77999877929688,3.3283,2.28,54.75,2.5535,800.2133951816808,0.02400836986343391,0.039788054486852964,-0.05021387390738319,-0.046311858076564016
2017-04-13,1455.9292370722133,100.55999755859375,3.322,2.24,55.05,2.5785,806.8645691232645,0.02847314580152549,0.045617151860902316,-0.032820705176294096,-0.04198402377856214
2017-04-14,1438.966212596562,100.30000305175781,3.3599,2.26,54.79,2.604,809.0607165206628,0.027983715394678477,0.045233503512045026,-0.019024298361273284,-0.023622047244094335
2017-04-17,1438.966212596562,100.30000305175781,3.416,2.26,54.79,2.604,809.0607165206628,0.03061310013229579,0.0347484549205328,-0.002680965147453085,-0.00553752148176434
2017-04-18,1432.4491475841562,99.5,3.4064,2.18,52.6,2.5345,810.5038531387705,0.016126495270159413,0.03393892634801565,-0.03096922194609064,-0.036494962934803254
2017-04-19,1423.8705471924645,99.73999786376953,3.4065,2.21,52.43,2.5425,804.0409510408952,0.0047831689425110735,0.027668617631323,-0.004307812805952715,-0.038570618264322176
2017-04-20,1430.1426234053952,99.77999877929688,3.424,2.24,50.66,2.5505,804.3546863833806,-0.003110661734237685,0.026998938119287885,-0.010859026565832819,-0.030596731280881695
2017-04-21,1429.0777387570101,99.9800033569336,3.4614,2.24,49.93,2.5455,807.8057751507208,-0.0015511090135964523,0.02548988320669765,-0.02246543778801846,-0.03286474164133735
2017-04-24,1409.6125620093874,99.08999633789062,3.4991,2.28,49.45,2.5595,800.5271305241663,-0.010547522358018924,0.016330756952601,-0.01708909370199696,-0.04353512705530649
2017-04-25,1415.6131543378622,98.81999969482422,3.4568,2.35,49.37,2.5855,794.1268835801369,-0.020205912032634887,0.009733485666380215,0.020122312093115102,-0.034360410830999055
2017-04-26,1418.1780963317735,98.95999908447266,3.4519,2.32,49.99,2.5955,791.9307361827385,-0.015061689137199963,0.013734920149347296,0.020845624385447348,-0.030987492999813404
2017-04-27,1421.0961851432985,99.08000183105469,3.4494,2.3,49.46,2.593,792.9346739595836,-0.014197732190937784,0.013148321736344393,0.016663399333463946,-0.025187969924812093
2017-04-28,1419.590683602228,99.05000305175781,3.4668,2.29,49.46,2.6025,794.4406189226224,-0.01654501198088698,0.016621126357865723,0.022392457277548683,-0.0036370597243491343
2017-05-01,1416.879474221371,99.13999938964844,3.487,2.33,50.41,2.656,787.5384413879418,-0.016225170442030867,0.0077886229177155375,0.03770267630396562,0.016845329249617125
2017-05-02,1416.879474221371,98.9800033569336,3.487,2.29,49.31,2.631,787.5384413879418,-0.008296460337034128,0.0077886229177155375,0.017598143492554508,0.0038153376573826225
2017-05-03,1412.048658042093,99.20999908447266,3.5219,2.33,48.82,2.55,782.0794770669116,-0.012439546371582844,0.0008029548581955925,-0.017530340974764025,-0.05151571508275998
2017-05-04,1408.573083606874,98.76000213623047,3.5517,2.36,47.53,2.5185,769.5927951168809,-0.029437328961972598,-0.019035469806173544,-0.028731199382954098,-0.05532633158289568
2017-05-05,1398.1692259225008,98.6500015258789,3.5592,2.36,47.45,2.5355,768.5261255906473,-0.03261979903182566,-0.023519093399989477,-0.025744476464937605,-0.04482953475230744
2017-05-08,1385.3499601484887,99.1500015258789,3.6042,2.39,46.61,2.5,768.8398609331329,-0.023743070143795064,-0.020621794629745227,-0.05873493975903621,-0.04251244733818471
2017-05-09,1385.085009298686,99.58999633789062,3.6325,2.42,47.06,2.504,761.9376833984524,-0.03250731220735237,-0.04476078078141521,-0.048270619536297854,-0.04263047218505067
2017-05-10,1374.1084222430957,99.66999816894531,3.69,2.41,48.09,2.5,763.8200954533652,-0.02334722000636802,-0.04547949327948053,-0.019607843137254832,-0.020951635010769576
2017-05-11,1380.769939910599,99.62000274658203,3.64,2.39,49.18,2.5135,767.2083758757743,-0.0030982868553810494,-0.0491485123588713,-0.001985308715505174,-0.025208454527826274
2017-05-12,1389.4733938534305,99.25,3.6525,2.33,49.08,2.5295,769.4045232731727,0.0011429639842761574,-0.049015101632953084,-0.0023663971603232747,-0.028609831029185906
2017-05-15,1395.117572846966,98.91000366210938,3.61,2.34,51.29,2.5445,770.9104682362115,0.002693158105207427,-0.04715375188220128,0.017800000000000038,-0.022849462365591378
2017-05-16,1411.2588867418594,98.11000061035156,3.6225,2.33,51.21,2.5565,774.9262959391341,0.017046817375863332,-0.04389560526067604,0.02096645367412142,0.008680213059775177
2017-05-17,1405.0191127558228,97.41999816894531,3.6275,2.22,51.76,2.553,789.0443863509807,0.033023863927858166,-0.01865149364656138,0.021199999999999886,0.004129793510324387
2017-05-18,1398.9553677590384,97.87999725341797,3.6075,2.23,51.71,2.538,785.4050257399321,0.023718002092177448,-0.023558836622997514,0.009747364233140932,-0.004900999803960082
2017-05-19,1401.1377642793989,97.1500015258789,3.625,2.23,52.78,2.588,786.032496424903,0.021611483489845096,-0.02695360617068543,0.02312710021743425,0.016696130426242295
2017-05-22,1401.8625681794754,96.9800033569336,3.6601,2.25,53.35,2.602,791.0522619046707,0.02612728001286868,-0.011835787018600774,0.0225977598742384,0.016604805626098784
2017-05-23,1400.2514492448538,97.3499984741211,3.6725,2.29,53.19,2.6025,787.3502461397761,0.016032428200910998,-0.008533444189434691,0.017993350283590726,0.006575130535679818
2017-05-24,1401.9384239707201,97.23999786376953,3.6601,2.26,53.29,2.59,785.8443011767373,-0.004055646589214756,-0.007685564820149593,0.01449275362318847,-0.0021190522057407124
2017-05-25,1421.5193806102436,97.25,3.6476,2.25,52.25,2.6035,787.9777168247472,0.003275623405123218,-0.0062514067017444,0.02580772261623321,0.004049363671422945
2017-05-26,1419.6716206426472,97.4000015258789,3.6501,2.25,50.84,2.573,795.3818249500788,0.011894328246858876,0.0011847405646665532,-0.005795981452859422,-0.011335254562920283
2017-05-27,1421.8358698445281,97.27999877929688,3.6499,2.21,52.25,2.578,798.1427112830596,0.008963313449501742,0.01346508225862486,-0.009223674096848544,-0.029367469879518215
2017-05-29,1421.8358698445281,97.27999877929688,3.6102,2.21,52.25,2.578,798.1427112830596,0.013707324276834632,0.01346508225862486,-0.009414024975984647,-0.02014443177499048
2017-05-30,1421.8358698445281,97.27999877929688,3.6102,2.21,50.65,2.578,798.1427112830596,0.015649932293084534,0.020539132769972435,-0.004633204633204602,0.01098039215686275
2017-05-31,1421.8358698445281,96.91999816894531,3.6102,2.21,49.4,2.593,798.1427112830596,0.012900103951255737,0.037097431716266005,-0.004033032456308816,0.029581099861028415
2017-06-01,1417.7029995339767,97.19999694824219,3.6152,2.21,50.41,2.599,795.0053578582048,-0.0004733161860942525,0.034454563593667054,0.01010493587252248,0.025044369946756184
2017-06-02,1416.9945282205322,96.72000122070312,3.6277,2.15,48.46,2.5865,801.1546012091372,0.0037736232925511537,0.04203052146227737,0.0032971295577968185,0.034599999999999964
2017-06-05,1414.1624576986007,96.80000305175781,3.6152,2.18,48.25,2.57,802.7232779215647,0.00573903209758253,0.05352877986188753,-0.003103180760279267,0.02635782747603832
2017-06-06,1423.1497357024537,96.63999938964844,3.6328,2.14,48.11,2.5595,812.1980699455175,0.017610082086527035,0.06333687052765691,-0.007176105508145847,0.023800000000000043
2017-06-07,1442.3082227677708,96.75,3.6427,2.18,47.08,2.564,809.4999153619254,0.014229540554982378,0.055123928278122625,-0.01118395680678752,0.0200915058683111
2017-06-08,1452.6286027871377,96.91999816894531,3.6478,2.19,46.3,2.6195,800.8408658666517,0.007340212176894179,0.04085801635236508,0.00788764909580597,0.035580154180667956
2017-06-09,1459.5547083580743,97.2699966430664,3.6303,2.21,46.64,2.6585,795.9465638856612,-0.006500664560392999,0.03247600944728446,0.027836845157548806,0.04480251522892509
2017-06-12,1457.4964394961144,97.13999938964844,3.5841,2.21,47.18,2.627,794.4406189226224,-0.010318199592252886,0.0251821664663463,0.02217898832684817,0.027576765108546564
2017-06-13,1464.0076973666064,96.9800033569336,3.5754,2.21,46.95,2.609,794.2524236744567,-0.022095159955581534,0.00660043644383701,0.019339714788044526,0.021934978456717547
2017-06-14,1447.7382634032465,96.94000244140625,3.5354,2.15,45.47,2.5875,798.6447184692535,-0.013409756674055529,0.016857153055327423,0.009165366614664494,0.019503546099290725
2017-06-15,1447.481297373575,97.43000030517578,3.5554,2.16,45.61,2.5805,785.7187610824176,-0.018882783620025823,-0.00039913787777523524,-0.01488833746898266,-0.002897990726429822
2017-06-16,1443.8765140307808,97.16000366210938,3.568,2.16,45.7,2.5715,786.8482389535824,-0.011430823807646817,-0.005314469287991175,-0.03272522098927977,-0.011721752498078386
2017-06-19,1456.4311919013599,97.52999877929688,3.5006,2.19,45.93,2.598,780.6989956026499,-0.017297231527018564,-0.00844763886178479,-0.011039208222306751,-0.0017291066282421053
2017-06-20,1454.8077327901722,97.75,3.4881,2.16,43.98,2.564,778.6911200489599,-0.01959239048148631,-0.009102542471919883,-0.017247987734764214,-0.010038610038609952
2017-06-21,1469.7364428642566,97.55999755859375,3.5406,2.16,44.62,2.6085,780.1970650119987,-0.02309869837067602,-0.009874202844341262,0.008115942028985579,0.0019204916458612775
2017-06-22,1465.6228087112934,97.54000091552734,3.5607,2.15,44.46,2.604,782.8324112506597,-0.003673515225449897,-0.015777848205428602,0.009106762255376877,0.012048192771084487
2017-06-23,1478.0577142799073,97.30000305175781,3.5457,2.15,44.14,2.6295,788.2286438223014,0.001754347027013381,-0.012421422034689544,0.022554929029749315,0.019976726144298018
2017-06-26,1497.1294571628916,97.43000030517578,3.5134,2.14,44.09,2.6325,782.0167453175229,0.0016879100937690072,-0.02020436412883264,0.013279445727482742,0.02114041892940266
2017-06-27,1499.8914790354916,96.47000122070312,3.5084,2.21,46.17,2.6545,782.0794770669116,0.004351349245820035,-0.02012576697007662,0.03529641185647425,0.0296741660201707
2017-06-28,1488.7544696845416,96.05000305175781,3.5333,2.22,46.45,2.6685,783.0834148437565,0.003699513829513501,-0.018867924528301994,0.02300172512938481,0.02911685306594669
2017-06-29,1498.873051522415,95.62999725341797,3.5483,2.27,47.02,2.6955,780.6989956026499,-0.00272525206844898,-0.017995302942482194,0.03513824884792616,0.03712966525586747
2017-06-30,1499.85736207675,95.66000366210938,3.5683,2.31,47.08,2.711,778.5028482052516,-0.0123388000338166,-0.028273884927701443,0.030994485643658365,0.04813454475159484
2017-07-03,1496.5400322586734,96.19999694824219,3.6033,2.35,49.13,2.693,764.1965625452393,-0.022787469550985207,-0.047995014516185264,0.022981956315289764,0.04785992217898838
2017-07-04,1500.9803181442696,96.29000091552734,3.6009,2.348,49.15,2.66,765.7652392576666,-0.020860076613222867,-0.05716934379192218,0.0020719532868713753,0.039265481539363156
2017-07-05,1500.9803181442696,96.29000091552734,3.576,2.33,47.58,2.66,765.7652392576666,-0.0221153650528344,-0.05402678280047157,-0.0031853100993066708,0.03744149765990645
2017-07-06,1501.9018389766657,95.81999969482422,3.566,2.37,48.53,2.6615,766.8946405332888,-0.017682045381274047,-0.04238822814895582,-0.012613615284733704,0.01603359419736594
2017-07-07,1498.852363579348,96.01000213623047,3.5897,2.39,46.47,2.647,758.3610545367923,-0.02587247267610371,-0.0472211465621305,-0.02360752489856144,-0.004325747602031305
2017-07-10,1495.2889561226875,96.05000305175781,3.5911,2.38,46.57,2.6475,760.5572019341906,-0.004762335751586466,-0.04265066032799614,-0.016895655402896392,0.007803578226113439
2017-07-11,1497.039446463233,95.73999786376953,3.5836,2.37,46.68,2.672,761.498407961647,-0.005571983523508961,-0.041238798568948076,0.004511278195488799,0.024147182828670122
2017-07-12,1493.420871158394,95.79000091552734,3.5749,2.33,46.73,2.684,764.3220260440164,-0.0018846679630551977,-0.042976171545994424,0.009022556390977376,0.03729468599033825
2017-07-13,1500.8692565551744,95.7300033569336,3.5643,2.35,47.65,2.6615,763.1926247683942,-0.004827280788297306,-0.028669464736963968,0.0,0.03138926564619271
2017-07-14,1503.5176762140918,95.11000061035156,3.5637,2.33,47.89,2.691,769.6555268662696,0.0148932652354834,-0.021850099213765906,0.016622591613147053,0.04647093136301761
2017-07-17,1478.3005254011646,95.12999725341797,3.5626,2.31,47.66,2.724,773.545891070415,0.01707785963132369,-0.009162435935649138,0.02889518413597747,0.04849884526558901
2017-07-18,1483.0315313288047,94.66000366210938,3.5851,2.27,47.92,2.7305,778.7538517983485,0.02265985543277793,8.056050438165485e-05,0.0218937125748504,0.06493759750390016
2017-07-19,1503.888244457446,94.80000305175781,3.5901,2.27,48.34,2.7105,778.816583547737,0.018963940603336615,-0.0017694009964527302,0.00987332339791358,0.03910293271995413
2017-07-20,1511.3562289581844,94.2699966430664,3.574,2.27,48.54,2.716,781.0755392900666,0.023431718207574725,-0.0022442504108718397,0.02047717452564335,0.043010752688172005
2017-07-21,1507.4966572639362,93.94000244140625,3.5829,2.24,47.47,2.7225,787.0365107972906,0.02258280922348388,-0.0015124203292459226,0.0117056856187292,0.03536794067313176
2017-07-24,1514.8368846425774,93.9800033569336,3.5769,2.26,47.81,2.7365,786.7855072041937,0.017115488927823108,0.00609803040053114,0.004588839941262801,0.039506172839506304
2017-07-25,1507.8755732737907,94.05000305175781,3.592,2.33,49.19,2.8465,785.4050257399321,0.008540791067966236,0.004252187623555059,0.042483061710309356,0.07233000565078163
2017-07-26,1501.9508367365604,93.66999816894531,3.617,2.29,50.08,2.872,783.7108855287275,0.0062842806437115595,0.0008012820512821595,0.05958310274857026,0.07626007120104927
2017-07-27,1507.3336943439888,93.86000061035156,3.6021,2.32,50.67,2.8775,790.3620594703112,0.011889400849353748,0.012377451389190108,0.05946244477172313,0.06751994064181033
2017-07-28,1512.7644608722037,93.26000213623047,3.6034,2.3,52.0,2.8825,795.8838321362726,0.011241309923499587,0.022326166141962034,0.058769513314967714,0.06326078937661372
2017-07-31,1520.914058655037,92.86000061035156,3.626,2.3,51.99,2.9,794.7543542651078,0.010128360255682756,0.03998682173875845,0.059747853097021686,0.07686594875603414
2017-08-01,1530.6907450127537,93.02999877929688,3.6373,2.26,50.77,2.889,798.5191783749337,0.016697311839387385,0.042772820491328245,0.0149306165466363,0.08609022556390955
2017-08-02,1525.484642287317,92.83000183105469,3.6311,2.27,52.09,2.8915,798.0172477842824,0.018254642776721397,0.04211735773992675,0.006789693593314938,0.08703007518797001
2017-08-03,1516.3739625178025,92.80999755859375,3.6262,2.24,52.88,2.885,795.5073650443985,0.0065100614489712605,0.03730985066111914,0.0026064291920069316,0.08397520195378538
2017-08-04,1508.0076857523225,93.54000091552734,3.6262,2.27,52.48,2.8925,789.5463935371745,-0.007962768362924977,0.041122020723269204,0.003469210754553309,0.09274650547789953
2017-08-07,1520.1758257392853,93.43000030517578,3.6626,2.26,51.42,2.915,789.4835851922434,-0.006631947399317162,0.0380331462045056,0.005172413793103514,0.101038715769594
2017-08-08,1522.902641814035,93.63999938964844,3.6538,2.29,52.18,2.95,788.3541839166212,-0.012729806288434231,0.035267015234950794,0.021114572516441887,0.10404191616766467
2017-08-09,1525.4280226536605,93.5199966430664,3.66,2.24,52.16,2.9345,798.7701819680306,0.0009435061533302758,0.045070212227575235,0.014871174131073639,0.09333084947839043
2017-08-10,1517.154660158796,93.4000015258789,3.6375,2.2,52.59,2.911,805.4840876590029,0.012541332805947825,0.05541387785743179,0.009012131715771421,0.09374412925042264
2017-08-11,1490.7557559664754,93.06999969482422,3.6163,2.19,51.47,2.933,807.9939703988866,0.023364778830876398,0.0498124708968386,0.014001728608470154,0.08992939427722035
2017-08-14,1512.7441358755066,93.45999908447266,3.5925,2.22,51.29,2.927,805.7978230014883,0.020664442067243716,0.04169362451973435,0.004116638078902168,0.07452276064610852
2017-08-15,1517.8979743237219,93.8499984741211,3.5801,2.27,49.9,2.906,799.2093808092932,0.013769441596342302,0.026267002036275633,-0.014915254237288122,0.06427394250137342
2017-08-16,1517.5996324079167,93.48999786376953,3.5988,2.23,50.39,2.976,801.2173329585258,0.003063648400677632,0.028762548055598636,0.01414210257284032,0.09795240730492516
2017-08-17,1526.1531895001067,93.62000274658203,3.5926,2.19,50.37,2.961,807.1783044657499,0.0021033522979589936,0.03341900221252425,0.017176228100309165,0.09020618556701021
2017-08-18,1526.981433115517,93.43000030517578,3.5951,2.19,50.96,2.9615,806.7390290289446,-0.0015531568500720683,0.02503380460926108,0.009717013296965726,0.08778696051423318
2017-08-21,1535.1179648290451,93.0999984741211,3.6181,2.18,51.94,3.0015,809.9391907987307,0.005139462628251268,0.02942820296323534,0.025452681926887655,0.09683902795541766
2017-08-22,1537.7609402924184,93.55000305175781,3.6201,2.22,52.29,3.0075,806.3625619370707,0.00895032177992472,0.026683730699831543,0.03492773571920149,0.05656068856490437
2017-08-23,1535.4620379874186,93.1500015258789,3.6152,2.17,52.31,3.003,808.7469811781773,0.00939776002080217,0.03194557599204351,0.009072580645161255,0.045612813370473626
2017-08-24,1527.5483553448205,93.27999877929688,3.6252,2.19,51.73,3.0565,807.2410362151386,7.771733833972228e-05,0.02135600582363395,0.032252617359000535,0.06220677671589936
2017-08-25,1548.789065732491,92.73999786376953,3.6327,2.17,51.87,3.0565,811.0058603249643,0.005288985833690862,0.019000295744294515,0.032078338679723206,0.060364267129228155
2017-08-28,1563.537391460888,92.20999908447266,3.6502,2.16,51.87,3.086,821.7983254682478,0.014642006220024983,0.03402808812308655,0.028152590371480768,0.06413793103448273
2017-08-29,1560.9172816187988,92.3499984741211,3.6303,2.13,51.64,3.1045,823.9317411162574,0.02178818810360128,0.0318246116430676,0.03225270157938476,0.0745932848736588
2017-08-30,1563.04559913009,92.87999725341797,3.6303,2.15,51.91,3.0945,820.7943876914027,0.014896385140968027,0.02854216493485784,0.03046953046953038,0.07020577554902285
2017-08-31,1559.4357345381216,92.66999816894531,3.6265,2.12,52.69,3.106,825.8768849205588,0.023085854000679973,0.038176290013940184,0.016194994274496777,0.07660311958405552
2017-09-01,1565.4083799961381,92.80999755859375,3.6353,2.16,53.15,3.1245,831.0849222440349,0.02475822050290133,0.05261062433680119,0.0222476689023392,0.08020743301642175
2017-09-04,1578.8217889771736,92.30999755859375,3.6454,2.166,52.6,3.1345,840.308710674891,0.022524243032615576,0.0643776849017974,0.015716137394685692,0.07530017152658663
2017-09-05,1578.8217889771736,92.30999755859375,3.6641,2.07,53.63,3.1345,840.308710674891,0.019876609604147832,0.06590251922068147,0.009663391850539549,0.06254237288135589
2017-09-06,1579.0733108113013,92.29000091552734,3.6554,2.1,54.48,3.1585,836.9831620018705,0.019723300443124314,0.047839767803662614,0.02068185490386165,0.07633327653774069
2017-09-07,1569.8675390929534,91.52999877929688,3.6155,2.05,54.16,3.1505,844.0108030353282,0.02195716873285991,0.04783051082771417,0.014327108821635681,0.082274132600481
2017-09-08,1569.7383301853783,91.33000183105469,3.6005,2.06,54.55,3.0485,844.5755419709105,0.016232540581351484,0.04527456009846764,-0.024323891822691457,0.039379474940334225
2017-09-11,1573.3035523738872,91.86000061035156,3.6156,2.14,54.2,3.073,835.1634816963461,-0.006123022304996062,0.03644296107114653,-0.019620354123464745,0.04988042364195411
2017-09-12,1576.3831523198805,91.91000366210938,3.6181,2.17,55.06,3.043,833.2810696414333,-0.008363165755848834,0.04263174288274563,-0.02919125857393523,0.04714384033035102
2017-09-13,1580.5345328952812,92.5199966430664,3.6356,2.2,55.52,2.988,830.3947198096754,-0.00787165440274451,0.03641632008060891,-0.05398132024695268,0.0040322580645162365
2017-09-14,1574.349563811053,92.12000274658203,3.5982,2.2,56.76,2.9645,831.210385742812,-0.01516617707555623,0.02977295244941991,-0.05903824789715917,0.0011820330969267712
2017-09-15,1571.2859335053215,91.87000274658203,3.5982,2.2,56.18,2.956,828.5123077547624,-0.019019298355079983,0.0269892467605366,-0.030342791536821512,-0.0018571669761945353
2017-09-18,1576.8905513445711,92.05000305175781,3.622,2.23,55.5,2.976,819.6649864157805,-0.01855743889697592,0.012008056564664527,-0.031565245688252475,-0.00849575212393805
2017-09-19,1571.6271030927385,91.79000091552734,3.6158,2.24,56.58,2.976,819.6021780708494,-0.016415699418768748,0.016418937037421477,-0.022017745645744435,-0.010473815461346625
2017-09-20,1578.2603109434137,92.51000213623047,3.6209,2.28,57.2,2.976,823.241538681898,-0.008614193897351519,0.017922240009607293,-0.004016064257028162,-0.00899100899100902
2017-09-21,1573.8759187987346,92.26000213623047,3.6334,2.27,57.73,2.9415,809.8136507044109,-0.025741659879862988,0.00318692233652329,-0.007758475290942868,-0.03762473417307388
2017-09-22,1572.3715060967731,92.16999816894531,3.6209,2.26,58.16,2.9515,811.5078675111581,-0.020524064741640036,0.0006189932906190965,-0.0015223274695534972,-0.03435301815802405
2017-09-25,1565.3067550126523,92.6500015258789,3.5985,2.22,59.42,2.9445,819.978721758266,0.0003827604541917218,-0.0022141730563212114,-0.01058467741935476,-0.04585223590408283
2017-09-26,1567.597672497521,92.97000122070312,3.6172,2.24,59.77,2.926,813.8294784073336,-0.007043294683651724,-0.012261043245205383,-0.016801075268817134,-0.05749718151071015
2017-09-27,1571.4935388287286,93.36000061035156,3.6235,2.31,58.74,2.9365,805.295892410837,-0.021798761879525563,-0.01888231146920638,-0.01327284946236551,-0.05105832929390852
2017-09-28,1573.1961202484877,93.08999633789062,3.6136,2.31,58.8,2.995,806.6135655301675,-0.003951631553085977,-0.023324686454015753,0.018187999320074866,-0.035737282678686366
2017-09-29,1579.0918210761504,93.08000183105469,3.6136,2.33,57.02,2.955,804.1036827902836,-0.009123983903671307,-0.03246508116270297,0.0011858377096392037,-0.05424867978876613
2017-09-30,1599.0640339020945,93.55999755859375,3.6136,2.34,55.67,2.9555,804.2919546339921,-0.01913070023407082,-0.04286133843831297,0.0037357785702154533,-0.05710639655447447
2017-10-02,1599.0640339020945,93.55999755859375,3.6477,2.34,55.67,2.9555,804.2919546339921,-0.011719314704606743,-0.04286133843831297,0.010082023239917914,-0.05710639655447447
2017-10-03,1599.0640339020945,93.56999969482422,3.6477,2.33,56.12,2.9635,804.2919546339921,-0.001246669437043102,-0.03905838116227878,0.009194619444917285,-0.06173816685135358
2017-10-04,1599.0640339020945,93.45999908447266,3.6477,2.33,56.0,2.959,804.2919546339921,-0.0028782195035977898,-0.047059644566745606,-0.01202003338898161,-0.060784002539279514
2017-10-05,1599.0640339020945,93.95999908447266,3.6477,2.35,57.09,3.0465,804.2919546339921,0.00023413876560685054,-0.04769684336692048,0.030964467005076157,-0.0006560603575529456
2017-10-06,1599.0640339020945,93.80000305175781,3.6477,2.37,55.5,3.029,804.2919546339921,0.0,-0.03696465151906447,0.024868888512942,-0.014318255776114563
2017-10-09,1599.0640339020945,93.73999786376953,3.6477,2.361,55.29,3.031,804.2919546339921,0.0,-0.034789119858339546,0.025545592962273878,-0.0039434768320736335
2017-10-10,1604.8319776076607,93.29000091552734,3.647,2.35,56.62,3.0605,809.8136507044109,0.006865288206111098,-0.024784682048534346,0.032731567403408324,0.02426372155287826
2017-10-11,1607.5642378779542,92.95999908447266,3.654,2.35,56.13,3.0955,806.8018373738759,0.003120611521006733,-0.0293650666396853,0.046130449476174284,0.044189576657108987
2017-10-12,1611.959518413721,93.12000274658203,3.6765,2.33,56.13,3.12,811.5078675111581,0.008971758122894302,-0.020524064741640036,0.024126046282619384,0.05548037889039237
2017-10-13,1617.8566710268624,93.08999633789062,3.674,2.28,56.86,3.1335,816.6530964897029,0.015368973647555517,-0.0036745377391902423,0.034499834929019535,0.052923387096774244
2017-10-16,1611.396588594483,93.27999877929688,3.7054,2.3,57.49,3.239,815.6491587128578,0.014120748085854062,-0.004823095232977637,0.06862421643022087,0.0883736559139785
