Month,Seed,Stage,Epoch,Train_MSE,Train_MSE_standardized
2020-02,785634,Base,71,0.027304487565230847,0.0510043925782486
2020-02,785634,Base,72,0.02701399914837952,0.05046176436678252
2020-02,785634,Base,73,0.026719504398712256,0.04991165238286859
2020-02,785634,Base,74,0.026440193030954077,0.04938990273938338
2020-02,785634,Base,75,0.026176344122580793,0.04889703674906354
2020-02,785634,Base,76,0.025936526182672868,0.048449060264423464
2020-02,785634,Base,77,0.025715242066621038,0.04803570469788977
2020-02,785634,Base,78,0.025487116456315545,0.04760956931785831
2020-02,785634,Base,79,0.02526046349328968,0.047186184821900394
2020-02,785634,Base,80,0.025039696566939156,0.04677379535833786
2020-02,785634,Base,81,0.02482075071689672,0.046364807639294826
2020-02,785634,Base,82,0.024615771748626714,0.045981909855809563
2020-02,785634,Base,83,0.024418931330536364,0.045614214767756296
2020-02,785634,Base,84,0.024228396969519093,0.045258299304199105
2020-02,785634,Base,85,0.024046046930084657,0.04491767203640096
2020-02,785634,Base,86,0.023866427300921682,0.04458214513597109
2020-02,785634,Base,87,0.02368886061700476,0.04425045310792332
2020-02,785634,Base,88,0.023506410032201445,0.04390963802281295
2020-02,785634,Base,89,0.023323414179891897,0.04356780438579305
2020-02,785634,Base,90,0.023146533551074454,0.04323739389886707
2020-02,785634,Base,91,0.022974038329345445,0.042915175289712816
2020-02,785634,Base,92,0.02280509555341691,0.042599592598547766
2020-02,785634,Base,93,0.022641666455416983,0.042294309378960386
2020-02,785634,Base,94,0.022481456158858385,0.04199503883446726
2020-02,785634,Base,95,0.02232415863763711,0.041701209312679365
2020-02,785634,Base,96,0.022168016593959186,0.041409538206430146
2020-02,785634,Base,97,0.022012283723416046,0.04111863142974944
2020-02,785634,Base,98,0.02185688747378398,0.040828353456120146
2020-02,785634,Base,99,0.021702220568743363,0.04053943788776501
2020-02,785634,Base,100,0.02155134345991171,0.04025760160457031
2020-02,785634,Stacking,1,0.4960564643297473,0.9266263864944464
2020-02,785634,Stacking,2,0.46494045651507904,0.8685021285586145
2020-02,785634,Stacking,3,0.43412923611157006,0.8109472091512768
2020-02,785634,Stacking,4,0.4017209598825736,0.750409012284586
2020-02,785634,Stacking,5,0.36637660371557895,0.6843862600516383
2020-02,785634,Stacking,6,0.32758404600767366,0.611922316616645
2020-02,785634,Stacking,7,0.2852759284355192,0.532891357594191
2020-02,785634,Stacking,8,0.240215958649758,0.44871997796194507
2020-02,785634,Stacking,9,0.1937915763701193,0.36199989528921384
2020-02,785634,Stacking,10,0.14792073341817968,0.27631381617029466
2020-02,785634,Stacking,11,0.10632239925329605,0.19860872240949337
2020-02,785634,Stacking,12,0.07431543542227746,0.13882017136728766
2020-02,785634,Stacking,13,0.05719557737144692,0.10684052117892977
2020-02,785634,Stacking,14,0.05736913391650416,0.10716472232489437
2020-02,785634,Stacking,15,0.07049960194829548,0.1316922489678931
2020-02,785634,Stacking,16,0.08393368195283438,0.15678691843723053
2020-02,785634,Stacking,17,0.08741615108116527,0.16329212100287765
2020-02,785634,Stacking,18,0.07981834442432113,0.14909952674402135
2020-02,785634,Stacking,19,0.06559111644737044,0.1225232681966656
2020-02,785634,Stacking,20,0.05041571244378919,0.09417583038143264
2020-02,785634,Stacking,21,0.03881987687800345,0.0725149752543332
2020-02,785634,Stacking,22,0.03268134581492632,0.06104828695091869
2020-02,785634,Stacking,23,0.031689934467057534,0.05919634472082093
2020-02,785634,Stacking,24,0.03424339676420287,0.06396617580174552
2020-02,785634,Stacking,25,0.03812936549382637,0.07122510985641359
2020-02,785634,Stacking,26,0.041413558859777856,0.07735993613138722
2020-02,785634,Stacking,27,0.04293638297383573,0.08020454981459497
2020-02,785634,Stacking,28,0.042333298529322806,0.07907799669059709
2020-02,785634,Stacking,29,0.039910886886230755,0.07455296635867031
2020-02,785634,Stacking,30,0.036393729785167375,0.06798296715566587
2020-02,785634,Stacking,31,0.032628883778200904,0.060950288616022086
2020-02,785634,Stacking,32,0.029435557289898388,0.05498520036996752
2020-02,785634,Stacking,33,0.027377180392599433,0.0511401817409594
2020-02,785634,Stacking,34,0.026611857777561174,0.04971057003287777
2020-02,785634,Stacking,35,0.026848452595068822,0.05015252577093402
2020-02,785634,Stacking,36,0.027470507146308304,0.05131451478320562
2020-02,785634,Stacking,37,0.02786554444752575,0.05205243881661629
2020-02,785634,Stacking,38,0.027723410341543363,0.0517869343378025
2020-02,785634,Stacking,39,0.027025494079827482,0.05048323673445949
2020-02,785634,Stacking,40,0.026036073147626713,0.04863501257238564
2020-02,785634,Stacking,41,0.025082944931707374,0.046854582685686
2020-02,785634,Stacking,42,0.02438531253405542,0.045551415336357856
2020-02,785634,Stacking,43,0.02403625350130441,0.04489937805139203
2020-02,785634,Stacking,44,0.02399525415171298,0.04482279185225468
2020-02,785634,Stacking,45,0.024117014204122746,0.045050237890149336
2020-02,785634,Stacking,46,0.02423095420641607,0.04526307618617858
2020-02,785634,Stacking,47,0.0242042054254513,0.045213109845588684
2020-02,785634,Stacking,48,0.023970611104630377,0.04477675899246478
2020-02,785634,Stacking,49,0.023557065915974753,0.04400426248980577
2020-02,785634,Stacking,50,0.023046180070245514,0.043049935030775706
2020-02,785634,Stacking,51,0.022548032228472008,0.042119401981103054
2020-02,785634,Stacking,52,0.022171379005549843,0.0414158191432311
2020-02,785634,Stacking,53,0.021960408923707625,0.0410217300452087
2020-02,785634,Stacking,54,0.021884510026534867,0.0408799519899199
2020-02,785634,Stacking,55,0.021870510636654884,0.04085380132968177
2020-02,785634,Stacking,56,0.021809316561491144,0.0407394916717672
2020-02,785634,Stacking,57,0.021640922040761037,0.040424933113478
2020-02,785634,Stacking,58,0.021403107720780114,0.03998069936222892
2020-02,785634,Stacking,59,0.02118513737173674,0.039573533865111775
2020-02,785634,Stacking,60,0.02103504425367434,0.039293162065470455
2020-02,785634,Stacking,61,0.020968424142623926,0.0391687166500601
2020-02,785634,Stacking,62,0.020951318580926807,0.03913676370525618
2020-02,785634,Stacking,63,0.02089919695409064,0.03903940125116808
2020-02,785634,Stacking,64,0.02078749156544657,0.038830737181502
2020-02,785634,Stacking,65,0.02064442527881027,0.03856349140254799
2020-02,785634,Stacking,66,0.02050815087357489,0.038308932760991815
2020-02,785634,Stacking,67,0.020402832174942643,0.038112198936999096
2020-02,785634,Stacking,68,0.02034045327333085,0.03799567604021127
2020-02,785634,Stacking,69,0.02030276877406885,0.03792528193411857
2020-02,785634,Stacking,70,0.020257629060595247,0.03784096159441701
2020-02,785634,Stacking,71,0.020192778227768094,0.03771982116544392
2020-02,785634,Stacking,72,0.020105073212644906,0.03755598945053854
2020-02,785634,Stacking,73,0.020018007999317262,0.03739335287624418
2020-02,785634,Stacking,74,0.019949038071114894,0.03726451803597394
2020-02,785634,Stacking,75,0.019896002477991052,0.037165448305921465
2020-02,785634,Stacking,76,0.01985554067763923,0.037089866241081876
2020-02,785634,Stacking,77,0.0198186048180019,0.037020870583109655
2020-02,785634,Stacking,78,0.019779710454731494,0.036948216468338756
2020-02,785634,Stacking,79,0.019736345011633665,0.03686721044034401
2020-02,785634,Stacking,80,0.01968959360263118,0.03677987947642636
2020-02,785634,Stacking,81,0.01964023614254375,0.0366876804463237
2020-02,785634,Stacking,82,0.01959237711894992,0.036598280474177736
2020-02,785634,Stacking,83,0.01955094078354649,0.0365208779917883
2020-02,785634,Stacking,84,0.019514906681499182,0.036453566804107704
2020-02,785634,Stacking,85,0.019479457439913982,0.036387348127412414
2020-02,785634,Stacking,86,0.019443237329123394,0.036319689478057526
2020-02,785634,Stacking,87,0.019402950635883966,0.036244434510801525
2020-02,785634,Stacking,88,0.01936401245782103,0.03617169855062432
2020-02,785634,Stacking,89,0.019328606980584452,0.036105561625106836
2020-02,785634,Stacking,90,0.019297598139588024,0.03604763755325602
2020-02,785634,Stacking,91,0.019264789377746606,0.03598635125498844
2020-02,785634,Stacking,92,0.01923425086414384,0.03592930574798779
2020-02,785634,Stacking,93,0.01920521109973776,0.03587505988306873
2020-02,785634,Stacking,94,0.019176179890561477,0.035820829999196675
2020-02,785634,Stacking,95,0.0191442374048561,0.03576116189237175
2020-02,785634,Stacking,96,0.019110730008351763,0.03569857055453765
2020-02,785634,Stacking,97,0.019078547874576746,0.035638454788543314
2020-02,785634,Stacking,98,0.019051141480109546,0.035587260035328486
2020-02,785634,Stacking,99,0.019022031358468913,0.03553288274410072
2020-02,785634,Stacking,100,0.01899185785614791,0.03547651907295822
2020-03,785634,Base,1,0.4961514567884064,0.9210755253344085
2020-03,785634,Base,2,0.45204996317642065,0.83920373832076
2020-03,785634,Base,3,0.41139068573055815,0.7637222198836657
2020-03,785634,Base,4,0.3724427454086375,0.6914176965332376
2020-03,785634,Base,5,0.336120454449128,0.6239875342931875
2020-03,785634,Base,6,0.30348836040717986,0.5634080020733165
2020-03,785634,Base,7,0.2741823431698854,0.5090031326468987
2020-03,785634,Base,8,0.24747401904485505,0.45942072522336214
2020-03,785634,Base,9,0.2226961406670856,0.4134220749499052
2020-03,785634,Base,10,0.20105326388242734,0.3732433677599381
2020-03,785634,Base,11,0.18432114545013462,0.34218118994282426
2020-03,785634,Base,12,0.17120347109611278,0.31782901152737497
2020-03,785634,Base,13,0.1578633115932335,0.2930638027306597
2020-03,785634,Base,14,0.14280731044726386,0.26511323647670715
2020-03,785634,Base,15,0.1283176422295597,0.2382140334552498
2020-03,785634,Base,16,0.11642167322388428,0.2161298779995959
2020-03,785634,Base,17,0.1065206071813354,0.19774914066276966
2020-03,785634,Base,18,0.09834346757922513,0.18256876972624217
2020-03,785634,Base,19,0.09309302066616171,0.17282162884310504
2020-03,785634,Base,20,0.08972653600839844,0.1665719512854678
2020-03,785634,Base,21,0.08693894408423954,0.16139695348825764
2020-03,785634,Base,22,0.08501353610454387,0.15782254865256334
2020-03,785634,Base,23,0.08280595431373886,0.15372430500163003
2020-03,785634,Base,24,0.07905336855813697,0.14675785383251155
2020-03,785634,Base,25,0.07470450088354164,0.13868444091961546
2020-03,785634,Base,26,0.07042631478429012,0.13074224412681845
2020-03,785634,Base,27,0.06610011831832009,0.12271091895771272
2020-03,785634,Base,28,0.06240905217640598,0.11585867527447491
2020-03,785634,Base,29,0.05956910402083455,0.11058648126289711
2020-03,785634,Base,30,0.05685179338857179,0.10554195648348971
2020-03,785634,Base,31,0.05423586717472934,0.10068564581729218
2020-03,785634,Base,32,0.05220021932169964,0.09690658724561732
2020-03,785634,Base,33,0.050506125393790326,0.09376160312178684
2020-03,785634,Base,34,0.04915325097101816,0.0912500726150896
2020-03,785634,Base,35,0.0482954323147652,0.0896575835502297
2020-03,785634,Base,36,0.047420551286406445,0.08803341921134655
2020-03,785634,Base,37,0.046392335798898496,0.08612459861361273
2020-03,785634,Base,38,0.04551237809373682,0.08449100972766997
2020-03,785634,Base,39,0.04476664570295658,0.08310660211544013
2020-03,785634,Base,40,0.044092460517360196,0.08185501761337004
2020-03,785634,Base,41,0.0434084775384076,0.08058524409353286
2020-03,785634,Base,42,0.042506460259052824,0.07891070292656671
2020-03,785634,Base,43,0.04144983545337751,0.0769491421276355
2020-03,785634,Base,44,0.040346360698996164,0.07490060719907936
2020-03,785634,Base,45,0.03921791295155064,0.07280571140149615
2020-03,785634,Base,46,0.03823656509521304,0.07098389775982537
2020-03,785634,Base,47,0.03744383492786682,0.06951224158438409
2020-03,785634,Base,48,0.03676973713102704,0.06826081931431754
2020-03,785634,Base,49,0.03620140404049587,0.06720574290012257
2020-03,785634,Base,50,0.03560201711312856,0.06609301689388035
2020-03,785634,Base,51,0.03489150601715626,0.06477399551033998
2020-03,785634,Base,52,0.03412837982848631,0.06335729735192787
2020-03,785634,Base,53,0.033401298836449156,0.06200751494669977
2020-03,785634,Base,54,0.032844167045976445,0.06097323307657921
2020-03,785634,Base,55,0.032454518695928594,0.06024987420338524
2020-03,785634,Base,56,0.03214543905030292,0.05967608631448612
2020-03,785634,Base,57,0.03187780968854451,0.05917924840016823
2020-03,785634,Base,58,0.03155240842852849,0.05857516040967068
2020-03,785634,Base,59,0.031164929926248933,0.05785582972917015
2020-03,785634,Base,60,0.0307037126674473,0.05699960745443605
2020-03,785634,Base,61,0.030172995932377124,0.05601436355588393
2020-03,785634,Base,62,0.029643515164197203,0.05503141415599176
2020-03,785634,Base,63,0.029202412869912858,0.05421253411064417
2020-03,785634,Base,64,0.02891787886673223,0.053684313739889786
2020-03,785634,Base,65,0.028693461669232447,0.05326769662579484
2020-03,785634,Base,66,0.028466032726644885,0.05284548838695171
2020-03,785634,Base,67,0.028200395213053123,0.05235234821970555
2020-03,785634,Base,68,0.027907661492617312,0.051808905563951145
2020-03,785634,Base,69,0.027574069072485812,0.051189611174271996
2020-03,785634,Base,70,0.027226740175939273,0.05054481583713594
2020-03,785634,Base,71,0.026918317714265366,0.049972247970964424
2020-03,785634,Base,72,0.026688520784778343,0.0495456437059733
2020-03,785634,Base,73,0.026501246046093805,0.04919797934672244
2020-03,785634,Base,74,0.02630209531769266,0.048828267922371944
2020-03,785634,Base,75,0.026071466974621163,0.048400120187753526
2020-03,785634,Base,76,0.025815975142049672,0.04792581487093008
2020-03,785634,Base,77,0.02555283220935976,0.04743730574403103
2020-03,785634,Base,78,0.02530701756820836,0.04698096555468846
2020-03,785634,Base,79,0.025043735022517218,0.04649219724459707
2020-03,785634,Base,80,0.02483148808739331,0.04609817349520547
2020-03,785634,Base,81,0.02464264451092409,0.04574759668237432
2020-03,785634,Base,82,0.024440524697449954,0.04537237332904336
2020-03,785634,Base,83,0.02421645802753399,0.044956406948457296
2020-03,785634,Base,84,0.02396954763907374,0.04449803256972694
2020-03,785634,Base,85,0.02374026946223752,0.044072391338027
2020-03,785634,Base,86,0.023543944635739635,0.04370792603166019
2020-03,785634,Base,87,0.02335958340755091,0.04336567043050885
2020-03,785634,Base,88,0.023203360732819256,0.04307565237205343
2020-03,785634,Base,89,0.02306262957985225,0.04281439339785015
2020-03,785634,Base,90,0.022891346060329647,0.04249641578120336
2020-03,785634,Base,91,0.022701029904845568,0.04214310521344485
2020-03,785634,Base,92,0.022528383292390552,0.041822597096238964
2020-03,785634,Base,93,0.022383746947191294,0.04155408836606372
2020-03,785634,Base,94,0.0222511938498323,0.041308011463307176
2020-03,785634,Base,95,0.022116228710042943,0.041057456747942644
2020-03,785634,Base,96,0.021984481477768526,0.04081287588555033
2020-03,785634,Base,97,0.021841397602167058,0.04054724922239471
2020-03,785634,Base,98,0.02170617489792438,0.04029621635401681
2020-03,785634,Base,99,0.021593668179329298,0.0400873543552949
2020-03,785634,Base,100,0.0214769606280357,0.03987069376174537
2020-03,785634,Stacking,1,0.4992962519517137,0.9269136495956211
2020-03,785634,Stacking,2,0.46800387000084515,0.868821212800352
2020-03,785634,Stacking,3,0.43703271026986373,0.8113251058573557
2020-03,785634,Stacking,4,0.4044569594305123,0.7508501714255608
2020-03,785634,Stacking,5,0.3689478889562584,0.6849297044114766
2020-03,785634,Stacking,6,0.3299121138818783,0.6124621210928528
2020-03,785634,Stacking,7,0.28731534139366616,0.5333837589106718
2020-03,785634,Stacking,8,0.2419901228097211,0.44924019962670036
2020-03,785634,Stacking,9,0.1953194294076632,0.36259884675981896
2020-03,785634,Stacking,10,0.14920733714142334,0.2769945035148712
2020-03,785634,Stacking,11,0.10728048678149026,0.19915981172364702
2020-03,785634,Stacking,12,0.07484414685744276,0.13894368532374238
2020-03,785634,Stacking,13,0.0572964216438176,0.10636738226462111
2020-03,785634,Stacking,14,0.05716724983497178,0.10612758252189498
2020-03,785634,Stacking,15,0.07017446550906664,0.13027470100000166
2020-03,785634,Stacking,16,0.08374728899634237,0.15547183657778804
2020-03,785634,Stacking,17,0.08762727660704239,0.16267480167628742
2020-03,785634,Stacking,18,0.08033398577199749,0.1491352431495642
2020-03,785634,Stacking,19,0.06617416591389999,0.12284838389319831
2020-03,785634,Stacking,20,0.050753989929182466,0.09422174881726839
2020-03,785634,Stacking,21,0.03881044655133592,0.07204927438312426
2020-03,785634,Stacking,22,0.03231014116445562,0.05998184594542395
2020-03,785634,Stacking,23,0.031058953386714463,0.05765909061757572
2020-03,785634,Stacking,24,0.03345458691383852,0.06210644107742844
2020-03,785634,Stacking,25,0.03731494242548163,0.0692729603574084
2020-03,785634,Stacking,26,0.04067687172966354,0.07551418117338818
2020-03,785634,Stacking,27,0.04233572039983754,0.07859373458278673
2020-03,785634,Stacking,28,0.04192281078225013,0.077827192556695
2020-03,785634,Stacking,29,0.03968548357639653,0.07367372832056071
2020-03,785634,Stacking,30,0.03631407330975045,0.06741490666442844
2020-03,785634,Stacking,31,0.03267089374780991,0.06065156155480591
2020-03,785634,Stacking,32,0.02949633708006806,0.054758186839408925
2020-03,785634,Stacking,33,0.02731457209427937,0.05070787054395853
2020-03,785634,Stacking,34,0.02632846858649161,0.04887722831960834
2020-03,785634,Stacking,35,0.02637084403542012,0.048955895807830094
2020-03,785634,Stacking,36,0.02695740634036397,0.0500448136690507
2020-03,785634,Stacking,37,0.027532929296850677,0.05111323763966513
2020-03,785634,Stacking,38,0.02768663334158981,0.05139858001207401
2020-03,785634,Stacking,39,0.027294629053018517,0.05067084747982201
2020-03,785634,Stacking,40,0.026469628991386714,0.04913928417436042
2020-03,785634,Stacking,41,0.025459359861489287,0.04726377991690491
2020-03,785634,Stacking,42,0.024536481068101083,0.04555051059599563
2020-03,785634,Stacking,43,0.023889690852304843,0.044349783218005194
2020-03,785634,Stacking,44,0.02358985339497408,0.0437931528992845
2020-03,785634,Stacking,45,0.023591844605012735,0.04379684946170977
2020-03,785634,Stacking,46,0.02374664293638998,0.0440842233118585
2020-03,785634,Stacking,47,0.023887199467562143,0.044345158111136526
2020-03,785634,Stacking,48,0.02390050029859374,0.04436985030897691
2020-03,785634,Stacking,49,0.023702632856568834,0.044002521229083894
2020-03,785634,Stacking,50,0.023322866429831376,0.043297507555888626
2020-03,785634,Stacking,51,0.022852643208849603,0.042424566250639305
2020-03,785634,Stacking,52,0.022414780057596027,0.04161169948072984
2020-03,785634,Stacking,53,0.022096360913763772,0.041020573371617346
2020-03,785634,Stacking,54,0.021916723345805755,0.040687086963358564
2020-03,785634,Stacking,55,0.021835660219342648,0.04053659811409555
2020-03,785634,Stacking,56,0.021794321725779938,0.04045985567153321
2020-03,785634,Stacking,57,0.021715135693200605,0.04031285153487447
2020-03,785634,Stacking,58,0.021581754450024766,0.040065237228905926
2020-03,785634,Stacking,59,0.021394288085529265,0.03971721712779018
2020-03,785634,Stacking,60,0.021231132650658673,0.039414328814497
2020-03,785634,Stacking,61,0.021115892107416927,0.039200391633714964
2020-03,785634,Stacking,62,0.021056592398773073,0.039090305268868086
2020-03,785634,Stacking,63,0.02101710728908503,0.03901700352269523
2020-03,785634,Stacking,64,0.020940034534048756,0.03887392255948789
2020-03,785634,Stacking,65,0.020823411276267557,0.038657418451806036
2020-03,785634,Stacking,66,0.020699210273260025,0.03842684671302142
2020-03,785634,Stacking,67,0.020575754854887673,0.03819765910754959
2020-03,785634,Stacking,68,0.020453170288371816,0.0379700881864999
2020-03,785634,Stacking,69,0.020369108634032,0.03781403274945108
2020-03,785634,Stacking,70,0.020315479105830522,0.037714472735697696
2020-03,785634,Stacking,71,0.020285619349352024,0.03765903988246611
2020-03,785634,Stacking,72,0.02025683437741795,0.03760560230250306
2020-03,785634,Stacking,73,0.02020224028543024,0.03750425163373101
2020-03,785634,Stacking,74,0.020123484994701284,0.03735804714357272
2020-03,785634,Stacking,75,0.020040224625660227,0.037203479244789485
2020-03,785634,Stacking,76,0.019964927405978966,0.037063694456847776
2020-03,785634,Stacking,77,0.019906827271340036,0.03695583502944439
2020-03,785634,Stacking,78,0.019858451756675947,0.036866028777799036
2020-03,785634,Stacking,79,0.01980935625469247,0.03677488591272775
2020-03,785634,Stacking,80,0.019755857329993683,0.03667556835657115
2020-03,785634,Stacking,81,0.019698582954650597,0.036569241901946166
2020-03,785634,Stacking,82,0.019642627339901908,0.03646536364754443
2020-03,785634,Stacking,83,0.01959288398777309,0.0363730180873993
2020-03,785634,Stacking,84,0.019549158078334555,0.03629184354995559
2020-03,785634,Stacking,85,0.019505551937922316,0.03621089135655079
2020-03,785634,Stacking,86,0.019463589698271753,0.03613299096665667
2020-03,785634,Stacking,87,0.019423179810704707,0.03605797242562396
2020-03,785634,Stacking,88,0.019384769968654576,0.035986666849553824
2020-03,785634,Stacking,89,0.019348619967142714,0.03591955653237586
2020-03,785634,Stacking,90,0.019311873598817,0.035851339095851885
2020-03,785634,Stacking,91,0.0192743113340186,0.035781606996291224
2020-03,785634,Stacking,92,0.019240505933531844,0.03571884929078325
2020-03,785634,Stacking,93,0.019202926077530234,0.03564908453420523
2020-03,785634,Stacking,94,0.01916606109091422,0.03558064688991494
2020-03,785634,Stacking,95,0.019131387433216518,0.03551627731678922
2020-03,785634,Stacking,96,0.019093776408711113,0.03544645469774679
2020-03,785634,Stacking,97,0.019055903981293025,0.03537614679982062
2020-03,785634,Stacking,98,0.019019405770082046,0.03530839005214819
2020-03,785634,Stacking,99,0.018983925306065033,0.03524252269131221
2020-03,785634,Stacking,100,0.018952585441356563,0.035184342105615427
2020-04,798291,Base,1,0.5139163007330787,0.9594013498784574
2020-04,798291,Base,2,0.47638286896863113,0.8893323035200993
2020-04,798291,Base,3,0.4410800777941817,0.8234275142403455
2020-04,798291,Base,4,0.40575037068867925,0.7574724771273385
2020-04,798291,Base,5,0.36919686730577134,0.6892328037830145
2020-04,798291,Base,6,0.33141835550124404,0.6187062313237226
2020-04,798291,Base,7,0.29319442660515155,0.5473481348238486
2020-04,798291,Base,8,0.2558212357444928,0.47757823316897907
2020-04,798291,Base,9,0.22109018051737617,0.4127407854755162
2020-04,798291,Base,10,0.1912529580594978,0.3570393580993485
2020-04,798291,Base,11,0.16909398949035157,0.31567202974874414
2020-04,798291,Base,12,0.156397789346488,0.29197020994078227
2020-04,798291,Base,13,0.15063336044304457,0.28120892281415655
2020-04,798291,Base,14,0.14592330753050142,0.27241599074360934
2020-04,798291,Base,15,0.1386213785674826,0.2587844314919494
2020-04,798291,Base,16,0.12946162611264533,0.2416846063702557
2020-04,798291,Base,17,0.12049358158891554,0.2249426699701779
2020-04,798291,Base,18,0.11264680860971871,0.2102939721614246
2020-04,798291,Base,19,0.10584131535914634,0.19758918073551682
2020-04,798291,Base,20,0.099721847114778,0.1861650906924289
2020-04,798291,Base,21,0.09376805202085275,0.17505028650765486
2020-04,798291,Base,22,0.08750219081684382,0.16335290370679387
2020-04,798291,Base,23,0.08119587896174538,0.1515800058673879
2020-04,798291,Base,24,0.0755452327148633,0.14103113316338697
2020-04,798291,Base,25,0.07108261914508769,0.13270013164286434
2020-04,798291,Base,26,0.06762507927258975,0.1262454455077849
2020-04,798291,Base,27,0.06457007068993155,0.12054222232939646
2020-04,798291,Base,28,0.06132708590370097,0.11448807698100655
2020-04,798291,Base,29,0.057824947325366076,0.1079501320379816
2020-04,798291,Base,30,0.054452606094210904,0.10165449844004774
2020-04,798291,Base,31,0.051808478385018425,0.09671832558499004
2020-04,798291,Base,32,0.050200542810898835,0.09371656137138677
2020-04,798291,Base,33,0.049573216161746085,0.09254544063994985
2020-04,798291,Base,34,0.04956188228275061,0.09252428206064013
2020-04,798291,Base,35,0.04959208328600694,0.09258066260986669
2020-04,798291,Base,36,0.04911648168355528,0.09169278880873293
2020-04,798291,Base,37,0.0478561910294558,0.08934002328435184
2020-04,798291,Base,38,0.04596979821177132,0.08581842295156243
2020-04,798291,Base,39,0.04386643495968653,0.081891772754913
2020-04,798291,Base,40,0.04199233908831043,0.0783931288974695
2020-04,798291,Base,41,0.040591642640542755,0.07577824771771055
2020-04,798291,Base,42,0.03967339857155817,0.07406402966694033
2020-04,798291,Base,43,0.03898133571233016,0.0727720565569281
2020-04,798291,Base,44,0.038285162594970244,0.0714724102378846
2020-04,798291,Base,45,0.037514115455586666,0.0700329858310516
2020-04,798291,Base,46,0.0367465866549493,0.0686001296123411
2020-04,798291,Base,47,0.03608412907532842,0.06736342492868173
2020-04,798291,Base,48,0.035534760141650086,0.06633783905837476
2020-04,798291,Base,49,0.03502478203444746,0.06538578969982993
2020-04,798291,Base,50,0.0344946023418573,0.06439602714117286
2020-04,798291,Base,51,0.03394282329512424,0.06336594196676759
2020-04,798291,Base,52,0.03344047918318354,0.06242814408331473
2020-04,798291,Base,53,0.03305682391509503,0.06171191970676343
2020-04,798291,Base,54,0.032745626169951275,0.06113096219219508
2020-04,798291,Base,55,0.03237226926560707,0.06043396324994843
2020-04,798291,Base,56,0.031852572140977295,0.05946377000605534
2020-04,798291,Base,57,0.031216831437724787,0.058276941551688166
2020-04,798291,Base,58,0.030575855921934812,0.05708034052111035
2020-04,798291,Base,59,0.030079795755514952,0.05615427378104924
2020-04,798291,Base,60,0.029741206777957885,0.05552218111993138
2020-04,798291,Base,61,0.029446879443770103,0.05497271802385312
2020-04,798291,Base,62,0.029073258011832786,0.05427522524996588
2020-04,798291,Base,63,0.028647032105824224,0.053479528151052155
2020-04,798291,Base,64,0.02829966691428464,0.05283105167114972
2020-04,798291,Base,65,0.028052427578664173,0.05236949450318488
2020-04,798291,Base,66,0.027797070754131455,0.05189278325310797
2020-04,798291,Base,67,0.027484761918031682,0.051309751505514666
2020-04,798291,Base,68,0.027173599312398305,0.05072885959091589
2020-04,798291,Base,69,0.026941767916925208,0.050296066637192056
2020-04,798291,Base,70,0.026738215856774702,0.04991606677923782
2020-04,798291,Base,71,0.026479459065597764,0.04943300832323778
2020-04,798291,Base,72,0.026175125833357172,0.04886486578055524
2020-04,798291,Base,73,0.025895636172406873,0.04834310229959483
2020-04,798291,Base,74,0.025659736326539832,0.047902714185347195
2020-04,798291,Base,75,0.025418576174957852,0.04745250590311406
2020-04,798291,Base,76,0.025147875446157004,0.04694714998376659
2020-04,798291,Base,77,0.0248930903671801,0.0464715060932135
2020-04,798291,Base,78,0.024667472049932502,0.04605031198472564
2020-04,798291,Base,79,0.024433362889071112,0.045613266799295754
2020-04,798291,Base,80,0.024186398544038316,0.04515222299574577
2020-04,798291,Base,81,0.02395830985416473,0.0447264170879655
2020-04,798291,Base,82,0.02376749978605136,0.044370204536121484
2020-04,798291,Base,83,0.02358318056442009,0.044026109379401726
2020-04,798291,Base,84,0.023390002572371237,0.04366547628394609
2020-04,798291,Base,85,0.023211130133666713,0.04333154941899867
2020-04,798291,Base,86,0.023047049091276323,0.04302523577739156
2020-04,798291,Base,87,0.022877963963589192,0.04270958029124332
2020-04,798291,Base,88,0.022705623240446705,0.042387847117599915
2020-04,798291,Base,89,0.02254576237676101,0.04208941188954038
2020-04,798291,Base,90,0.02238683620273546,0.04179272158087798
2020-04,798291,Base,91,0.022213671185764367,0.04146944957958748
2020-04,798291,Base,92,0.022039031009494434,0.04114342368662129
2020-04,798291,Base,93,0.021879559740829366,0.04084571577152723
2020-04,798291,Base,94,0.021727520181786367,0.040561881695875796
2020-04,798291,Base,95,0.02157404894137244,0.04027537489503953
2020-04,798291,Base,96,0.021422346199681922,0.0399921696047023
2020-04,798291,Base,97,0.02127898637283203,0.03972453923142569
2020-04,798291,Base,98,0.021137962659460455,0.039461270016612766
2020-04,798291,Base,99,0.02099765996913304,0.03919934683904534
2020-04,798291,Base,100,0.020863933729476238,0.038949700866232465
2020-04,798291,Stacking,1,0.5132000117874498,0.9580641504544283
2020-04,798291,Stacking,2,0.47493327637888233,0.8866261408912919
2020-04,798291,Stacking,3,0.4376407989817701,0.817006918648166
2020-04,798291,Stacking,4,0.4000239876657729,0.7467822157087755
2020-04,798291,Stacking,5,0.36089268389607665,0.6737301922458153
2020-04,798291,Stacking,6,0.31968476466805235,0.5968014525334261
2020-04,798291,Stacking,7,0.27660367927083457,0.51637580457215
