Year,Seed,Budget,Model,Split,N,MAPE,MSE,MSE_standardized
2022,7,100,Stacking,Train,2577,4.299770254045207,0.06614976063127918,0.011176595688056706
2022,7,100,Stacking,Test,274,43.25137726648845,19.74075011284554,3.335376885489538
2022,7,100,DirectReturns,Train,2577,3.8295766282051678,0.06165916363947886,0.010417869027576191
2022,7,100,DirectReturns,Test,274,36.44835349087376,14.415506772494103,2.4356292342866825
2022,123,100,Base,Train,2577,3.9487347888877324,0.08754034608127866,0.014790727059416886
2022,123,100,Base,Test,274,35.74802142859428,13.396319729072763,2.263428437093776
2022,123,100,Stacking,Train,2577,4.311660940013247,0.08025811306413065,0.013560328440250988
2022,123,100,Stacking,Test,274,35.39371464577319,13.168547571038733,2.224944286961587
2022,123,100,DirectReturns,Train,2577,4.289217147078158,0.0718189253372349,0.01213445194033628
2022,123,100,DirectReturns,Test,274,21.795287163357184,5.098117355454518,0.8613726778209533
2022,2024,100,Base,Train,2577,4.013261875859239,0.08970967623707339,0.015157254856854782
2022,2024,100,Base,Test,274,37.3490026828882,15.014763907344248,2.53687910496628
2022,2024,100,Stacking,Train,2577,4.21859133180745,0.07293102732865013,0.012322351551813535
2022,2024,100,Stacking,Test,274,37.653467227909985,15.222036954918943,2.5718997464268973
2022,2024,100,DirectReturns,Train,2577,4.307710966199009,0.0692923575496167,0.011707565639143469
2022,2024,100,DirectReturns,Test,274,32.96170892395781,11.432523416406125,1.931627426917586
2022,2025,100,Base,Train,2577,4.220434103416137,0.08392647623501362,0.014180131317943183
2022,2025,100,Base,Test,274,40.394685627127146,17.002001541879427,2.872640736835096
2022,2025,100,Stacking,Train,2577,4.35980451558629,0.07109468394500885,0.012012084857761559
2022,2025,100,Stacking,Test,274,40.000318902244885,16.688632511906555,2.819694227040635
2022,2025,100,DirectReturns,Train,2577,4.56739411957474,0.08396432880362298,0.014186526849099514
2022,2025,100,DirectReturns,Test,274,30.930581546348385,10.411909347693722,1.759185520995598
2022,0,100,Base,Train,2577,4.187747262682303,0.08873000135867536,0.014991729994525598
2022,0,100,Base,Test,274,33.08262465066584,11.70288617813387,1.977307641752839
2022,0,100,Stacking,Train,2577,4.4246565366612325,0.07601047431733614,0.012842651755576822
2022,0,100,Stacking,Test,274,33.352591998130805,11.945046357667584,2.01822277723582
2022,0,100,DirectReturns,Train,2577,4.451801417635807,0.07945216743901411,0.01342415669431384
2022,0,100,DirectReturns,Test,274,35.988307847392775,13.688597478672582,2.3128113857955976
2022,1,100,Base,Train,2577,4.02882946736068,0.08533161308453241,0.014417541798398274
2022,1,100,Base,Test,274,32.54184130894752,11.114805340993783,1.8779461068676966
2022,1,100,Stacking,Train,2577,4.333114669692266,0.0704872751134463,0.011909457684768893
2022,1,100,Stacking,Test,274,32.83681985815321,11.312809764664793,1.9114007311429526
2022,1,100,DirectReturns,Train,2577,4.476779001231093,0.07637165561293932,0.012903676576717845
2022,1,100,DirectReturns,Test,274,21.56041532729126,5.9131857490794095,0.9990857973655116
2022,21,100,Base,Train,2577,4.123333250954351,0.08441800878167713,0.01426318015272583
2022,21,100,Base,Test,274,31.685071405789483,10.507803922775505,1.7753877700156844
2022,21,100,Stacking,Train,2577,4.4676347003802475,0.07709044414076,0.013025122348917154
2022,21,100,Stacking,Test,274,31.925875106514862,10.660454114878505,1.8011793898576565
2022,21,100,DirectReturns,Train,2577,4.319838683181643,0.07166585127534482,0.012108588703889964
2022,21,100,DirectReturns,Test,274,29.445625451755024,9.139303651371398,1.5441673682105235
2022,100,100,Base,Train,2577,4.245821662518131,0.09121061768032428,0.015410852383173437
2022,100,100,Base,Test,274,25.013988555278893,7.11864362774916,1.2027587237721962
2022,100,100,Stacking,Train,2577,4.564092225103505,0.07583072039123738,0.012812280716646763
2022,100,100,Stacking,Test,274,25.069157340035215,7.07639264336229,1.1956200407987743
2022,100,100,DirectReturns,Train,2577,4.558865517725544,0.08631160315615932,0.014583119915452027
2022,100,100,DirectReturns,Test,274,34.49898663763326,13.3976897106171,2.2636599077699358
2022,999,100,Base,Train,2577,3.883545291451631,0.07550025871966508,0.012756446251664336
2022,999,100,Base,Test,274,20.900653178616977,4.5785124149907475,0.7735807601834724
2022,999,100,Stacking,Train,2577,4.099430743210675,0.06458552045608276,0.010912303272931646
2022,999,100,Stacking,Test,274,20.34577630686326,4.374909438030826,0.739180210088515
2022,999,100,DirectReturns,Train,2577,4.152905442370095,0.06431986402510137,0.010867418234910706
2022,999,100,DirectReturns,Test,274,30.590477594099415,10.074066281758354,1.7021039031947374
2023,42,100,Base,Train,2851,4.005702207787184,0.10560431488062094,0.013342488149908592
2023,42,100,Base,Test,273,20.390807090895212,6.712564990548017,0.8480933657220615
2023,42,100,Stacking,Train,2851,5.035701504741902,0.11177206925290203,0.01412174787728559
2023,42,100,Stacking,Test,273,20.36811513619203,6.7417242878526995,0.8517774725617033
2023,42,100,DirectReturns,Train,2851,4.75609395187563,0.09381953755722834,0.01185355039235176
2023,42,100,DirectReturns,Test,273,11.55046451013319,2.379034997865715,0.3005771715211043
2023,7,100,Base,Train,2851,3.9542348961379843,0.09114155926304111,0.01151520348203567
2023,7,100,Base,Test,273,14.711287208002211,3.8774498611181034,0.4898931344075854
2023,7,100,Stacking,Train,2851,4.757257230507145,0.09671468567053941,0.012219335440413008
2023,7,100,Stacking,Test,273,14.857454785180794,3.969324194138835,0.5015009195723829
2023,7,100,DirectReturns,Train,2851,4.190794018871822,0.07970723579741801,0.010070543521741812
2023,7,100,DirectReturns,Test,273,14.883205398591533,3.7274273719039654,0.47093866946150637
2023,123,100,Base,Train,2851,4.431063217790316,0.10956070099870445,0.013842354419167244
2023,123,100,Base,Test,273,12.364504733448642,2.6520221865710067,0.3350675077776734
2023,123,100,Stacking,Train,2851,4.810578716842246,0.10081012006036034,0.012736769646360793
2023,123,100,Stacking,Test,273,13.357103962365116,3.1357926262060443,0.3961890762041453
2023,123,100,DirectReturns,Train,2851,4.29700655909293,0.0837891795045323,0.010586273258754298
2023,123,100,DirectReturns,Test,273,11.277878840240405,2.3477070914095206,0.29661907358613143
2023,2024,100,Base,Train,2851,4.319453858155694,0.09994408306030181,0.012627350931569397
2023,2024,100,Base,Test,273,9.76891746723866,1.881330176199912,0.23769507534222045
2023,2024,100,Stacking,Train,2851,4.654320805097756,0.09336233457679043,0.011795785467163885
2023,2024,100,Stacking,Test,273,10.803282252663225,2.251191705199171,0.2844249184680269
2023,2024,100,DirectReturns,Train,2851,4.916253974883671,0.10212032126454537,0.012902305913137357
2023,2024,100,DirectReturns,Test,273,12.7678906361826,2.916660827982517,0.36850305386338483
2023,2025,100,Base,Train,2851,4.764404469085134,0.11485428259347988,0.014511167523808922
2023,2025,100,Base,Test,273,9.128247343996751,1.7709697551578276,0.22375168096825493
2023,2025,100,Stacking,Train,2851,5.063282806810086,0.09944302687316202,0.012564045409944562
2023,2025,100,Stacking,Test,273,10.73039484599518,2.29786182244255,0.29032141509298537
2023,2025,100,DirectReturns,Train,2851,4.564350799524234,0.09881822026637191,0.01248510474585801
2023,2025,100,DirectReturns,Test,273,16.607604450059565,4.534092155761911,0.5728560516417707
2023,0,100,Base,Train,2851,3.9974737020005797,0.08849407562867631,0.011180709393810953
2023,0,100,Base,Test,273,14.342089719287504,3.4752514641953653,0.4390777169606737
2023,0,100,Stacking,Train,2851,4.54123301521793,0.08922671367188527,0.011273273929840925
2023,0,100,Stacking,Test,273,14.468885068823386,3.582811337505934,0.4526672784920774
2023,0,100,DirectReturns,Train,2851,4.816030467396269,0.09279523540176884,0.011724135799902639
2023,0,100,DirectReturns,Test,273,8.479100136476626,1.5144912690823786,0.19134712283029817
2023,1,100,Base,Train,2851,4.212367844204152,0.09119086504896504,0.011521432979998473
2023,1,100,Base,Test,273,13.858063992720727,3.2970349282492983,0.41656109894495935
2023,1,100,Stacking,Train,2851,4.844681439938917,0.09297014884419731,0.011746235091352045
2023,1,100,Stacking,Test,273,14.258059524866425,3.486614699795432,0.4405133953845137
2023,1,100,DirectReturns,Train,2851,5.019924176438613,0.10063491008908114,0.012714632890223686
2023,1,100,DirectReturns,Test,273,14.907147954623479,3.7659142677440594,0.47580126387588906
2023,21,100,Base,Train,2851,4.300666873445684,0.11037383708991698,0.013945089413220571
2023,21,100,Base,Test,273,14.438849875290796,3.9099913359139826,0.49400455961152134
2023,21,100,Stacking,Train,2851,4.864225896686995,0.10413248970913747,0.013156531639216252
2023,21,100,Stacking,Test,273,15.010461273274203,4.127375532654178,0.5214697827159204
2023,21,100,DirectReturns,Train,2851,4.413702949023804,0.08304041941539106,0.010491671796420254
2023,21,100,DirectReturns,Test,273,9.389421130259015,1.7765325910501883,0.2244545127801711
2023,100,100,Base,Train,2851,4.757107342105388,0.11498971607316602,0.014528278752643236
2023,100,100,Base,Test,273,10.10756710537344,1.944991611234643,0.24573832569157664
2023,100,100,Stacking,Train,2851,5.1808634826282915,0.10475158216415863,0.013234750353614004
2023,100,100,Stacking,Test,273,11.416580783989454,2.4583910390936774,0.3106033436609896
2023,100,100,DirectReturns,Train,2851,4.94923328895082,0.10366790100557062,0.013097833571065065
2023,100,100,DirectReturns,Test,273,12.31420929880627,2.6877148322035374,0.3395770650048499
2023,999,100,Base,Train,2851,4.135247446273253,0.09330226565035472,0.011788196109285356
2023,999,100,Base,Test,273,12.03832541047145,2.55319180059387,0.32258086596534324
2023,999,100,Stacking,Train,2851,4.506899007740313,0.0876472775815162,0.01107372140830703
2023,999,100,Stacking,Test,273,12.65975541654584,2.8554969178003193,0.3607753511863629
2023,999,100,DirectReturns,Train,2851,4.285297310082486,0.0816049616363196,0.010310310093268202
2023,999,100,DirectReturns,Test,273,12.706501870944653,2.7830061134218442,0.3516165616095306
2024,42,100,Base,Train,3124,4.399371545401336,0.14165692426824486,0.012559169138497318
2024,42,100,Base,Test,273,7.222862428847103,1.9919019633860935,0.17660014711387323
2024,42,100,Stacking,Train,3124,5.681921804372983,0.15480417487860712,0.013724791962617652
2024,42,100,Stacking,Test,273,7.612308440049747,2.2653842354613896,0.20084682710581023
2024,42,100,DirectReturns,Train,3124,5.036568429968113,0.12082803583133814,0.010712499558472815
2024,42,100,DirectReturns,Test,273,9.53974286286762,3.3294490824614336,0.2951858116407058
2024,7,100,Base,Train,3124,4.491473234673867,0.1368603671871508,0.012133910917093019
2024,7,100,Base,Test,273,6.991145432796653,2.0574390766252253,0.18241060568673115
2024,7,100,Stacking,Train,3124,5.58716627331281,0.1531325008913488,0.013576582925474878
2024,7,100,Stacking,Test,273,10.130760644005925,3.989807936433545,0.3537326040547153
2024,7,100,DirectReturns,Train,3124,4.918295844936198,0.11598654181238595,0.01028325727059212
2024,7,100,DirectReturns,Test,273,8.787702567855197,3.0345748337295984,0.26904253919891785
2024,123,100,Base,Train,3124,4.489261938209344,0.13628797565588685,0.012083163224442467
2024,123,100,Base,Test,273,7.832224088223764,2.627908085422796,0.2329878493108587
2024,123,100,Stacking,Train,3124,5.245796531490049,0.13761735118353602,0.012201024403389918
2024,123,100,Stacking,Test,273,11.589423230192198,5.593481139495714,0.4959127558840353
2024,123,100,DirectReturns,Train,3124,4.332322404538521,0.10964206612489169,0.009720762047249294
2024,123,100,DirectReturns,Test,273,7.241818394067689,2.055632065877033,0.18225039782016292
2024,2024,100,Base,Train,3124,4.756423328675483,0.13607346356737138,0.012064144785239195
2024,2024,100,Base,Test,273,9.316453215775324,3.2112493650920517,0.28470633631513975
2024,2024,100,Stacking,Train,3124,5.3782570358893205,0.1393248543588001,0.012352410022507657
2024,2024,100,Stacking,Test,273,10.240206624270122,3.9354523938255497,0.348913492975218
2024,2024,100,DirectReturns,Train,3124,4.865353230230223,0.12323887938811165,0.010926242671648417
2024,2024,100,DirectReturns,Test,273,8.67865005011929,2.9915672364482297,0.2652295262361751
2024,2025,100,Base,Train,3124,5.8185720331565545,0.14792763050817798,0.01311512403228012
2024,2025,100,Base,Test,273,8.15141282361171,2.398745433457384,0.21267050498669293
2024,2025,100,Stacking,Train,3124,6.220781651110179,0.14980641053430452,0.013281694895258
2024,2025,100,Stacking,Test,273,9.223807898135496,2.880442804655428,0.25537733904861193
2024,2025,100,DirectReturns,Train,3124,4.925750645777433,0.1346016387083274,0.011933654183085679
2024,2025,100,DirectReturns,Test,273,8.268194466142512,2.799513846357747,0.24820225402743576
2024,0,100,Base,Train,3124,3.962806260827545,0.11398804069851115,0.01010607204902752
2024,0,100,Base,Test,273,5.979487483202556,1.3566466787949294,0.1202790134557908
2024,0,100,Stacking,Train,3124,4.7611157697156985,0.1176982484513998,0.010435015564836569
2024,0,100,Stacking,Test,273,6.627906796850434,1.6566868799286398,0.14688029435930222
2024,0,100,DirectReturns,Train,3124,4.958934258772143,0.12074134124213884,0.010704813298060407
2024,0,100,DirectReturns,Test,273,6.625173790822399,1.8843826331344131,0.167067584824636
2024,1,100,Base,Train,3124,4.756281291449204,0.13794205734089696,0.012229812544680387
2024,1,100,Base,Test,273,7.444831400323753,2.3337484240070765,0.20690793150573028
2024,1,100,Stacking,Train,3124,5.476144804796162,0.15344161495660455,0.013603988686602968
2024,1,100,Stacking,Test,273,11.226252486074095,5.0058312879851385,0.44381227496890213
2024,1,100,DirectReturns,Train,3124,5.595696381460265,0.1280486275979288,0.011352670406068875
2024,1,100,DirectReturns,Test,273,8.37198491042192,2.5759439398175084,0.22838075723141696
2024,21,100,Base,Train,3124,4.353542199340425,0.12834722898034992,0.011379144122664012
2024,21,100,Base,Test,273,9.11113053981245,2.8161568842944575,0.24967781005482603
2024,21,100,Stacking,Train,3124,5.03963324169534,0.12681396400722017,0.011243206298013763
2024,21,100,Stacking,Test,273,10.217086629617063,3.788357085851926,0.3358721618728864
2024,21,100,DirectReturns,Train,3124,4.652600817329745,0.1095086538428966,0.009708933840309289
2024,21,100,DirectReturns,Test,273,7.9309867463252735,2.9414983202620526,0.26079046340735995
2024,100,100,Base,Train,3124,4.931018661924002,0.1459762536423357,0.012942116802046493
2024,100,100,Base,Test,273,12.93414957890722,6.088623877598711,0.5398116434792408
2024,100,100,Stacking,Train,3124,5.488933248459262,0.14513628747737725,0.012867646195044241
2024,100,100,Stacking,Test,273,15.06817577957243,7.815037247273039,0.6928738225764294
2024,100,100,DirectReturns,Train,3124,5.021969271625213,0.12706978403221142,0.01126588705985775
2024,100,100,DirectReturns,Test,273,8.862392095012433,3.0167918103697993,0.26746591314040874
2024,999,100,Base,Train,3124,4.402078686325493,0.13092988199243355,0.011608119699907141
2024,999,100,Base,Test,273,7.898497975332526,2.3858174124970923,0.21152431885632852
2024,999,100,Stacking,Train,3124,4.965484442539923,0.13143501855435694,0.01165290463048506
2024,999,100,Stacking,Test,273,10.15363324738657,4.037559510119669,0.3579662134857503
2024,999,100,DirectReturns,Train,3124,4.518548537855774,0.10713410059108898,0.009498408191302904
2024,999,100,DirectReturns,Test,273,6.488093330104847,1.7301194903409993,0.15339076025579312
2025,42,100,Base,Train,3397,4.473029853328764,0.21955192891436082,0.01176320319052692
2025,42,100,Base,Test,268,18.730965255329764,21.38351444120742,1.1456908010022797
2025,42,100,Stacking,Train,3397,6.435013270555324,0.2540957255627825,0.013613998585297183
2025,42,100,Stacking,Test,268,18.59914205691364,21.208602550408653,1.1363193319285203
2025,42,100,DirectReturns,Train,3397,5.168547439890174,0.14860070272989223,0.007961762254198411
2025,42,100,DirectReturns,Test,268,16.780218239041954,16.95600804432855,0.9084728561116244
2025,7,100,Base,Train,3397,5.378937578178623,0.19571190119358128,0.010485896762229899
2025,7,100,Base,Test,268,16.6293686857915,15.349545500617893,0.8224014405103967
2025,7,100,Stacking,Train,3397,6.771768413694408,0.22633392354506585,0.012126570441602926
2025,7,100,Stacking,Test,268,16.443519086724947,16.32303062418892,0.8745590479071776
2025,7,100,DirectReturns,Train,3397,5.544604735064776,0.19327614868225923,0.010355393460099067
2025,7,100,DirectReturns,Test,268,17.833605040260906,18.954293642075715,1.0155374564330018
2025,123,100,Base,Train,3397,5.080962115810047,0.20992593156523515,0.011247459314856365
2025,123,100,Base,Test,268,15.850041179013058,13.397861616795687,0.7178336774185385
2025,123,100,Stacking,Train,3397,6.167822624308799,0.21849205104968408,0.011706416813194762
2025,123,100,Stacking,Test,268,15.44054560058014,17.044774953357066,0.9132288297560408
2025,123,100,DirectReturns,Train,3397,5.579862635190134,0.22446352286030136,0.012026357688240293
2025,123,100,DirectReturns,Test,268,18.530712255042406,17.410725148225147,0.9328357925421673
2025,2024,100,Base,Train,3397,5.256205371680324,0.2547709558479092,0.01365017622711349
2025,2024,100,Base,Test,268,17.197709590280624,14.377428472254158,0.770317133229843
2025,2024,100,Stacking,Train,3397,6.235538980430679,0.25399662221396163,0.013608688803530264
2025,2024,100,Stacking,Test,268,17.1062609209559,15.127514252391505,0.8105053997857802
2025,2024,100,DirectReturns,Train,3397,5.626027474227606,0.21210598880746886,0.011364262917695026
2025,2024,100,DirectReturns,Test,268,16.567418114793156,14.19796819978663,0.7607019699283796
2025,2025,100,Base,Train,3397,5.806045970581598,0.19331705660234444,0.01035758523394703
2025,2025,100,Base,Test,268,16.000394181445472,15.099290620935552,0.8089932276393883
2025,2025,100,Stacking,Train,3397,6.609083342611638,0.20238389144931748,0.010843370173880288
2025,2025,100,Stacking,Test,268,15.547747060716338,16.224060567332113,0.8692564076874293
2025,2025,100,DirectReturns,Train,3397,5.883552945357381,0.24681584917358576,0.013223955712107745
2025,2025,100,DirectReturns,Test,268,18.07747189258175,16.16777160214515,0.8662405447061616
2025,0,100,Base,Train,3397,4.475257103140912,0.12631097386506243,0.00676751809066378
2025,0,100,Base,Test,268,16.170232443658076,22.20122280025053,1.189502165473454
2025,0,100,Stacking,Train,3397,5.523292563007919,0.14606918877636518,0.007826128223733535
2025,0,100,Stacking,Test,268,16.298585776856935,22.030095837654482,1.1803334861439265
2025,0,100,DirectReturns,Train,3397,5.37179781507759,0.21022747592474303,0.011263615527144676
2025,0,100,DirectReturns,Test,268,17.55361844429062,17.094015151112078,0.9158670322724025
2025,1,100,Base,Train,3397,5.047341328066338,0.19119983196281617,0.010244148090589133
2025,1,100,Base,Test,268,16.574668858745476,16.08339403804098,0.8617197443825796
2025,1,100,Stacking,Train,3397,5.76959313475444,0.20076098279322607,0.010756417604728803
2025,1,100,Stacking,Test,268,16.117267506448048,16.453144451615564,0.881530316151028
2025,1,100,DirectReturns,Train,3397,5.87629129427923,0.20638717068635698,0.011057858779498879
2025,1,100,DirectReturns,Test,268,16.499959286958582,16.460515533221226,0.8819252456380523
2025,21,100,Base,Train,3397,4.689342262004827,0.16868787144080893,0.009037997148773515
2025,21,100,Base,Test,268,15.16739161044946,12.530583941523371,0.671366476846525
2025,21,100,Stacking,Train,3397,5.756659324114415,0.18063370096949008,0.00967803352067023
2025,21,100,Stacking,Test,268,14.647360563421863,13.115834009142645,0.7027231381007311
2025,21,100,DirectReturns,Train,3397,5.231357199538823,0.2142910949409821,0.011481337031179172
2025,21,100,DirectReturns,Test,268,16.92906675474454,13.935464729793242,0.7466374992994057
2025,100,100,Base,Train,3397,5.37841428456842,0.17268500702163858,0.009252156588182152
2025,100,100,Base,Test,268,16.004302120099446,20.958023720564654,1.1228937623820592
2025,100,100,Stacking,Train,3397,5.987919640029756,0.1742263404662577,0.009334738502096838
2025,100,100,Stacking,Test,268,15.944326272088682,21.018048549856452,1.1261097863401612
2025,100,100,DirectReturns,Train,3397,5.7795920737035456,0.22721805642222576,0.012173940714015855
2025,100,100,DirectReturns,Test,268,17.502290089809524,14.402083442000528,0.7716381028073682
2025,999,100,Base,Train,3397,4.684199632137108,0.16078996341174331,0.008614841235794807
2025,999,100,Base,Test,268,16.031124900144246,15.148706235712057,0.811640828688831
2025,999,100,Stacking,Train,3397,5.518122216887545,0.17413056737639598,0.009329607149701992
2025,999,100,Stacking,Test,268,16.27585850513733,16.12684215431995,0.864047617440049
2025,999,100,DirectReturns,Train,3397,5.255378442076757,0.20851639416916837,0.011171938799611668
2025,999,100,DirectReturns,Test,268,16.67201214855828,14.645601052541988,0.7846853447397684
2026,42,100,Base,Train,3665,5.523382324490338,0.356642407883594,0.009944902639959063
2026,42,100,Base,Test,152,11.458343389634292,20.6138725065894,0.5748137366139369
2026,42,100,Stacking,Train,3665,7.670380553946023,0.4295732980947709,0.011978566014148788
2026,42,100,Stacking,Test,152,10.661139243965598,18.35839706984489,0.5119202524701094
2026,42,100,DirectReturns,Train,3665,5.7960574149281925,0.4109916772098014,0.011460421209972928
2026,42,100,DirectReturns,Test,152,6.92716886255929,6.7548618469987245,0.18835797967330448
2026,7,100,Base,Train,3665,6.442709381997427,0.7265468959225314,0.020259615748423238
2026,7,100,Base,Test,152,7.7922813070617645,8.271016085912803,0.23063563919965874
2026,7,100,Stacking,Train,3665,8.053349695946814,0.7500984114550248,0.020916345076783364
2026,7,100,Stacking,Test,152,7.12389029515869,7.246305311699584,0.2020617829828913
2026,7,100,DirectReturns,Train,3665,6.93747040686771,0.5785841264633186,0.016133703338447415
2026,7,100,DirectReturns,Test,152,9.164635856534384,11.776544923803211,0.32838661391203156
2026,123,100,Base,Train,3665,6.118036209325966,0.5150329501499504,0.014361591421522485
2026,123,100,Base,Test,152,8.393288907270575,10.41929840316222,0.2905400645173689
2026,123,100,Stacking,Train,3665,7.679992081240866,0.5652461956318701,0.01576177778891894
2026,123,100,Stacking,Test,152,7.304148144884434,7.6934169887194646,0.2145294032065716
2026,123,100,DirectReturns,Train,3665,7.139967055006152,0.7394057241053161,0.020618181615843847
2026,123,100,DirectReturns,Test,152,7.208845114999021,7.699977316644129,0.2147123366464958
2026,2024,100,Base,Train,3665,6.376035871353467,0.8996978926804239,0.02508789686896555
2026,2024,100,Base,Test,152,9.149437591699694,12.51163282940972,0.3488843940174592
2026,2024,100,Stacking,Train,3665,7.39009807588268,0.8976117953743556,0.02502972646032166
2026,2024,100,Stacking,Test,152,8.853582510010307,11.700364976647075,0.32626235123087477
2026,2024,100,DirectReturns,Train,3665,7.293213383876476,0.5498037128768805,0.0153311672274073
2026,2024,100,DirectReturns,Test,152,6.888984020440347,6.630186181894334,0.18488142353856687
2026,2025,100,Base,Train,3665,7.080190815953655,0.3303923692056718,0.009212925530180513
2026,2025,100,Base,Test,152,11.813013043862194,19.09022498399395,0.5323271283618631
2026,2025,100,Stacking,Train,3665,7.936052262877906,0.37394515310433535,0.010427386250490465
2026,2025,100,Stacking,Test,152,9.239771243539693,12.042258225719422,0.33579597650965415
2026,2025,100,DirectReturns,Train,3665,7.12001579715076,0.5516158667026843,0.015381698776566564
2026,2025,100,DirectReturns,Test,152,6.827319225726429,6.980272941691435,0.19464352323495876
2026,0,100,Base,Train,3665,5.509500269854347,0.2750305538969418,0.007669172316747698
2026,0,100,Base,Test,152,10.391700326656856,15.83000424593958,0.441416521243854
2026,0,100,Stacking,Train,3665,6.407769537647267,0.30511114630892505,0.008507963655850324
2026,0,100,Stacking,Test,152,10.227577362456989,15.4587842414498,0.4310651252206951
2026,0,100,DirectReturns,Train,3665,6.978266297793223,0.6682971746818533,0.018635333852220992
2026,0,100,DirectReturns,Test,152,6.697150311811473,6.66007836209011,0.1857149610404787
2026,1,100,Base,Train,3665,5.659068315439164,0.4210040596054199,0.011739614502518682
2026,1,100,Base,Test,152,7.5871350812157745,9.621144862047368,0.26828371170383436
2026,1,100,Stacking,Train,3665,7.449155807281792,0.4627470626305502,0.01290360984297167
2026,1,100,Stacking,Test,152,6.515573930721623,7.011700362275287,0.1955198706098718
2026,1,100,DirectReturns,Train,3665,7.389748445276554,0.5138099763124508,0.014327489039202545
2026,1,100,DirectReturns,Test,152,8.64176069671981,11.683346059056426,0.3257877820973809
2026,21,100,Base,Train,3665,5.3152103175989485,0.3528595196139301,0.009839417552633357
2026,21,100,Base,Test,152,13.29764915975372,23.255110416263086,0.648464130622176
2026,21,100,Stacking,Train,3665,6.990468327095502,0.39473015858422084,0.011006971996041915
2026,21,100,Stacking,Test,152,11.905261660570723,18.949695440596628,0.5284084899828276
2026,21,100,DirectReturns,Train,3665,5.842582301024567,0.2677164054196267,0.007465218740579479
2026,21,100,DirectReturns,Test,152,11.46147317670636,18.393778898228877,0.5129068677203557
2026,100,100,Base,Train,3665,6.483571615028961,0.3598803186538503,0.010035191138060454
2026,100,100,Base,Test,152,9.320104760518918,13.400975255953965,0.37368353077198174
2026,100,100,Stacking,Train,3665,7.147947967718824,0.38222176332091656,0.010658177880911647
2026,100,100,Stacking,Test,152,8.203620135652429,10.744686176572396,0.2996134378887529
2026,100,100,DirectReturns,Train,3665,6.654607540302934,0.6225418162866879,0.017359454779968673
2026,100,100,DirectReturns,Test,152,8.136462733563077,9.30969690923952,0.2595990474585785
2026,999,100,Base,Train,3665,5.734842891419179,0.3259629141195946,0.009089411055722705
2026,999,100,Base,Test,152,9.579893467901401,13.663276581566178,0.38099775108870043
2026,999,100,Stacking,Train,3665,6.757295441624671,0.352489014214376,0.00982908608322676
2026,999,100,Stacking,Test,152,9.397227151524175,13.4279261997716,0.37443505248223463
2026,999,100,DirectReturns,Train,3665,6.986126614216655,0.7700363118857594,0.021472309466451713
2026,999,100,DirectReturns,Test,152,8.961234797120305,12.261894119735551,0.3419204797486063
