Year,Method,Anchor,Effective_date,Trigger_date,Seed,Train_start,Train_end,Train_N,Applied_start,Applied_end,Applied_N,Validation_MAPE,Selection_source
2021,Crossing_H60,2021-05-17,2021-05-17,2021-05-14,565766,2012-06-05,2021-05-14,2408,2021-05-17,2021-05-17,1,3.3381861266830195,new equal-MSE validation selection
2021,Crossing_H60,2021-05-18,2021-05-18,2021-05-17,565766,2012-06-05,2021-05-17,2409,2021-05-18,2021-05-18,1,3.4273812030008663,new equal-MSE validation selection
2021,Crossing_H60,2021-05-19,2021-05-19,2021-05-18,385735,2012-06-05,2021-05-18,2410,2021-05-19,2021-05-21,3,3.2430229156226758,new equal-MSE validation selection
2021,Crossing_H60,2021-05-24,2021-05-24,2021-05-21,640934,2012-06-05,2021-05-21,2413,2021-05-24,2021-05-25,2,6.654964925133864,new equal-MSE validation selection
2021,Crossing_H60,2021-05-26,2021-05-26,2021-05-25,640934,2012-06-05,2021-05-25,2415,2021-05-26,2021-05-27,2,6.27905651688143,new equal-MSE validation selection
2021,Crossing_H60,2021-05-28,2021-05-28,2021-05-27,640934,2012-06-05,2021-05-27,2417,2021-05-28,2021-06-03,6,6.6681930868278325,new equal-MSE validation selection
2021,Crossing_H60,2021-06-04,2021-06-04,2021-06-03,640934,2012-06-05,2021-06-03,2423,2021-06-04,2021-06-04,1,6.479030798010638,new equal-MSE validation selection
2021,Crossing_H60,2021-06-07,2021-06-07,2021-06-04,640934,2012-06-05,2021-06-04,2424,2021-06-07,2021-06-15,7,6.040579442805078,new equal-MSE validation selection
2021,Crossing_H60,2021-06-16,2021-06-16,2021-06-15,640934,2012-06-05,2021-06-15,2431,2021-06-16,2021-06-17,2,7.236056585830195,new equal-MSE validation selection
2021,Crossing_H60,2021-06-18,2021-06-18,2021-06-17,640934,2012-06-05,2021-06-17,2433,2021-06-18,2021-06-28,7,8.119797552814772,new equal-MSE validation selection
2021,Crossing_H60,2021-06-29,2021-06-29,2021-06-28,965409,2012-06-05,2021-06-28,2440,2021-06-29,2021-07-01,3,8.757906541922209,new equal-MSE validation selection
2021,Crossing_H60,2021-07-02,2021-07-02,2021-07-01,965409,2012-06-05,2021-07-01,2443,2021-07-02,2021-07-26,17,8.83731515205931,new equal-MSE validation selection
2021,Crossing_H60,2021-07-27,2021-07-27,2021-07-26,741131,2012-06-05,2021-07-26,2460,2021-07-27,2021-07-30,4,9.543197080766447,new equal-MSE validation selection
2021,Crossing_H60,2021-08-02,2021-08-02,2021-07-30,965409,2012-06-05,2021-07-30,2464,2021-08-02,2021-08-09,6,9.530604005834443,new equal-MSE validation selection
2021,Crossing_H60,2021-08-10,2021-08-10,2021-08-09,374583,2012-06-05,2021-08-09,2470,2021-08-10,2021-08-11,2,9.592133387813652,new equal-MSE validation selection
2021,Crossing_H60,2021-08-12,2021-08-12,2021-08-11,374583,2012-06-05,2021-08-11,2472,2021-08-12,2021-08-17,4,9.478904060162797,new equal-MSE validation selection
2021,Crossing_H60,2021-08-18,2021-08-18,2021-08-17,374583,2012-06-05,2021-08-17,2476,2021-08-18,2021-08-23,4,8.914667782598883,new equal-MSE validation selection
2021,Crossing_H60,2021-08-24,2021-08-24,2021-08-23,374583,2012-06-05,2021-08-23,2480,2021-08-24,2021-09-10,15,9.023041988429279,new equal-MSE validation selection
2021,Crossing_H60,2021-09-13,2021-09-13,2021-09-10,741131,2012-06-05,2021-09-10,2495,2021-09-13,2021-09-13,1,6.767164287948438,new equal-MSE validation selection
2021,Crossing_H60,2021-09-14,2021-09-14,2021-09-13,741131,2012-06-05,2021-09-13,2496,2021-09-14,2021-09-18,5,6.75736036905441,new equal-MSE validation selection
2021,Crossing_H60,2021-09-20,2021-09-20,2021-09-18,741131,2012-06-05,2021-09-18,2501,2021-09-20,2021-09-22,3,6.322618796892645,new equal-MSE validation selection
2021,Crossing_H60,2021-09-23,2021-09-23,2021-09-22,741131,2012-06-05,2021-09-22,2504,2021-09-23,2021-09-30,7,6.474128870894923,new equal-MSE validation selection
2021,Crossing_H60,2021-10-01,2021-10-01,2021-09-30,741131,2012-06-05,2021-09-30,2511,2021-10-01,2021-10-01,1,5.578429964334856,new equal-MSE validation selection
2021,Crossing_H60,2021-10-04,2021-10-04,2021-10-01,741131,2012-06-05,2021-10-01,2512,2021-10-04,2021-10-09,6,5.631899449871095,new equal-MSE validation selection
2021,Crossing_H60,2021-10-11,2021-10-11,2021-10-09,798291,2012-06-05,2021-10-09,2518,2021-10-11,2021-10-12,2,4.999081855113914,new equal-MSE validation selection
2021,Crossing_H60,2021-10-13,2021-10-13,2021-10-12,798291,2012-06-05,2021-10-12,2520,2021-10-13,2021-10-13,1,4.89673364350445,new equal-MSE validation selection
2021,Crossing_H60,2021-10-14,2021-10-14,2021-10-13,798291,2012-06-05,2021-10-13,2521,2021-10-14,2021-10-22,7,4.876193485889273,new equal-MSE validation selection
2021,Crossing_H60,2021-10-25,2021-10-25,2021-10-22,798291,2012-06-05,2021-10-22,2528,2021-10-25,2021-11-03,8,5.4370454305898,new equal-MSE validation selection
2021,Crossing_H60,2021-11-04,2021-11-04,2021-11-03,798291,2012-06-05,2021-11-03,2536,2021-11-04,2021-11-08,3,6.93066687148218,new equal-MSE validation selection
2021,Crossing_H60,2021-11-09,2021-11-09,2021-11-08,798291,2012-06-05,2021-11-08,2539,2021-11-09,2021-11-10,2,7.519641331989338,new equal-MSE validation selection
2021,Crossing_H60,2021-11-11,2021-11-11,2021-11-10,798291,2012-06-05,2021-11-10,2541,2021-11-11,2021-11-11,1,7.68926246107408,new equal-MSE validation selection
2021,Crossing_H60,2021-11-12,2021-11-12,2021-11-11,798291,2012-06-05,2021-11-11,2542,2021-11-12,2021-11-16,3,7.937435258485641,new equal-MSE validation selection
2021,Crossing_H60,2021-11-17,2021-11-17,2021-11-16,798291,2012-06-05,2021-11-16,2545,2021-11-17,2021-12-02,12,7.9571920491548305,new equal-MSE validation selection
2021,Crossing_H60,2021-12-03,2021-12-03,2021-12-02,785634,2012-06-05,2021-12-02,2557,2021-12-03,2021-12-03,1,5.945619360794541,new equal-MSE validation selection
2021,Crossing_H60,2021-12-06,2021-12-06,2021-12-03,785634,2012-06-05,2021-12-03,2558,2021-12-06,2021-12-15,8,5.731357712035717,new equal-MSE validation selection
2021,Crossing_H60,2021-12-16,2021-12-16,2021-12-15,785634,2012-06-05,2021-12-15,2566,2021-12-16,2021-12-16,1,4.59105215818822,new equal-MSE validation selection
2021,Crossing_H60,2021-12-17,2021-12-17,2021-12-16,785634,2012-06-05,2021-12-16,2567,2021-12-17,2021-12-27,7,4.474843848879556,new equal-MSE validation selection
2021,Crossing_H60,2021-12-28,2021-12-28,2021-12-27,550343,2012-06-05,2021-12-27,2574,2021-12-28,2021-12-28,1,3.6749074561988517,new equal-MSE validation selection
2021,Crossing_H60,2021-12-29,2021-12-29,2021-12-28,550343,2012-06-05,2021-12-28,2575,2021-12-29,2021-12-31,3,3.7787298499360022,new equal-MSE validation selection
