Date,Epoch,Gold,dy_dx,Local_response_gold_1pct,Exact_response_gold_1pct,Actual,Predicted,PE
2020-08-05,200,1274.4556929254059,-0.0013805897271140484,-0.017595004373148315,-0.017594982,6.04,5.4197493,-10.2690519876038
2020-08-06,200,1287.256110217922,-0.0013805897271140484,-0.017771725619316527,-0.017771747,6.57,5.532192,-15.796160879381901
2020-08-07,200,1261.278808541016,-0.0010427741369057892,-0.013152289209739201,-0.013152262,6.64,5.0775166,-23.53137717189559
2020-08-10,200,1270.2516699743176,-0.0010427741369057892,-0.013245855888106063,-0.013245936,6.33,5.1288567,-18.975408231665927
2020-08-11,200,1212.6498304557665,-0.0010427741369057892,-0.012645198803224636,-0.012645385,6.03,4.8486576,-19.59108444391001
2020-08-12,200,1214.0930436694166,-0.0010427741369057892,-0.012660248257356985,-0.012660477,5.7,4.867978,-14.596875508626304
2020-08-13,200,1227.7718586444582,-0.0010427741369057892,-0.012802887402151917,-0.012802895,5.72,4.9394364,-13.646216159100295
2020-08-14,200,1215.410716788747,-0.0010427741369057892,-0.012673988611854323,-0.012673834,5.78,4.886571,-15.45725033769971
2020-08-17,200,1245.5293096673531,-0.0010427741369057892,-0.012988057508792377,-0.012987987,6.11,5.102886,-16.483040917329433
2020-08-18,200,1254.5649028500436,-0.0013805897271140484,-0.017320394168726043,-0.017320728,6.36,5.1901217,-18.394313668305024
2020-08-19,200,1229.0268000144001,-0.0013805897271140484,-0.01696781774447733,-0.016967718,6.5,4.944718,-23.92741716825045
2020-08-20,200,1213.4028412350572,-0.0013805897271140484,-0.016752114974601186,-0.016321806,6.32,4.5957584,-27.282303194456468
2020-08-21,200,1213.9047718257084,-0.0009809178956028623,-0.011907409142415466,-0.011907447,6.2,4.5600834,-26.4502679148028
2020-08-24,200,1209.5752087803003,-0.0009809178956028623,-0.01186493968370165,-0.011864947,6.7,4.468526,-33.30558378305008
2020-08-25,200,1199.5984861656962,-0.0009809178956028623,-0.01176707622618034,-0.011767197,6.6,4.4007235,-33.322371858539
2020-08-26,200,1217.732327684923,-0.0009809178956028623,-0.011944954322802697,-0.01194483,6.53,4.4265585,-32.211967923922344
2020-08-27,200,1205.747652921086,-0.0009809178956028623,-0.011827394503314421,-0.011827305,6.48,4.3941193,-32.18951755099827
2020-08-28,200,1232.7288923748372,-0.0013187334858111215,-0.01625640869301552,-0.016256321,6.65,4.681805,-29.596915280908572
2020-08-31,200,1234.61130442975,-0.0013187334858111215,-0.016281232691124598,-0.01628104,7.19,4.7882214,-33.404431721099726
2020-09-01,200,1234.987771521624,-0.0013187334858111215,-0.0162861972887282,-0.016286504,7.34,4.6564136,-36.56112322690377
2020-09-02,200,1213.7793083269312,-0.0013187334858111215,-0.01600651418275386,-0.016006526,7.13,4.2321267,-40.643384112214974
2020-09-03,200,1209.5124770309117,-0.0009809178956028623,-0.01186432433674567,-0.0118644275,7.06,4.1097503,-41.78823978975203
2020-09-04,200,1207.190866134736,-0.0013187334858111215,-0.015919630189372074,-0.015919616,7.0,4.3348083,-38.074166434151785
2020-09-06,200,1212.9008340488633,-0.0013187334858111215,-0.01599492944828474,-0.015995163,7.09,4.157449,-41.361794518819146
2020-09-07,200,1212.9008340488633,-0.0013187334858111215,-0.01599492944828474,-0.015995076,7.09,4.4002876,-37.93670482124361
2020-09-08,200,1212.9008340488633,-0.0013187334858111215,-0.01599492944828474,-0.015994903,7.04,4.3632617,-38.0218508568677
2020-09-09,200,1220.2422104248064,-0.0013187334858111215,-0.01609174263687373,-0.016091699,6.73,4.5065227,-33.038296352346805
2020-09-10,200,1226.2031819320307,-0.0013187334858111215,-0.016170351964219155,-0.016170107,6.98,4.416129,-36.7316746096898
2020-09-11,200,1215.912723974941,-0.0013187334858111215,-0.016034648249295697,-0.016034454,6.91,4.196046,-39.275747097694406
2020-09-14,200,1225.512979497671,-0.0013187334858111215,-0.016161250033597373,-0.016161174,7.14,4.2061357,-41.09053571685021
2020-09-15,200,1227.5209316469038,-0.0013187334858111215,-0.016187729570968368,-0.016187714,7.17,4.3690677,-39.06460712810607
2020-09-16,200,1229.9680060418564,-0.0013187334858111215,-0.01621999996043732,-0.016219892,7.04,4.4362025,-36.9857595725493
2020-09-17,200,1217.29312884366,-0.0013187334858111215,-0.016052852110539265,-0.016053015,6.8,4.4267235,-34.90112529081456
2020-09-18,200,1224.8855088127002,-0.0013187334858111215,-0.016152975367561013,-0.016152846,7.03,4.6670394,-33.61252639575161
2020-09-21,200,1192.9472356285698,-0.0009809178956028623,-0.011701832919380286,-0.011701713,6.87,4.3619456,-36.50734164308773
2020-09-22,200,1191.315827166754,-0.0009809178956028623,-0.011685830141827955,-0.011685841,6.56,4.2211504,-35.65319514856105
2020-09-23,200,1167.0327422965947,-0.0009809178956028623,-0.011447633016732134,-0.011447667,6.45,4.141034,-35.797920522763754
2020-09-24,200,1172.3035113694593,-0.0009809178956028623,-0.011499334933803762,-0.011499534,6.02,3.969421,-34.06277558336225
2020-09-25,200,1165.6522608323332,-0.0009809178956028623,-0.011434091627003711,-0.0114340065,6.2,3.8816466,-37.39279623954527
2020-09-27,200,1175.1271294518285,-0.0009809178956028623,-0.0115270323088772,-0.011527073,6.19,3.917685,-36.70945021177918
2020-09-28,200,1175.1271294518285,-0.0009809178956028623,-0.0115270323088772,-0.011526899,6.19,4.053719,-34.51180866346221
2020-09-29,200,1188.6177491787041,-0.0013187334858111215,-0.01567470027671402,-0.015674766,6.19,4.1560173,-32.85917118793543
2020-09-30,200,1184.3509178826848,-0.0013187334858111215,-0.015618432143630344,-0.015618474,6.15,4.0879984,-33.528481460199124
2020-10-01,200,1204.4299798017555,-0.0009809178956028623,-0.01181446921188136,-0.011814468,6.22,4.0955935,-34.15444610203194
2020-10-02,200,1204.4299798017555,-0.0009809178956028623,-0.01181446921188136,-0.011814728,6.22,4.1231756,-33.71100287728754
2020-10-05,200,1204.4299798017555,-0.0009809178956028623,-0.01181446921188136,-0.011814555,6.22,4.157166,-33.1645336948407
2020-10-06,200,1204.4299798017555,-0.0009809178956028623,-0.01181446921188136,-0.011814294,6.22,4.107618,-33.961127731961064
2020-10-07,200,1204.4299798017555,-0.0013187334858111215,-0.015883221456793876,-0.01588332,6.22,4.178175,-32.82676893031865
2020-10-08,200,1204.4299798017555,-0.0013187334858111215,-0.015883221456793876,-0.015883015,6.22,4.175004,-32.87774910880822
2020-10-09,200,1204.4299798017555,-0.0013187334858111215,-0.015883221456793876,-0.015883232,6.22,4.182577,-32.755994643429084
2020-10-10,200,1206.3123918566682,-0.0013187334858111215,-0.015908045454902955,-0.015907995,6.58,4.2390175,-35.5772418454063
2020-10-12,200,1206.3123918566682,-0.0013187334858111215,-0.015908045454902955,-0.015907995,6.58,4.2342176,-35.65018778513993
2020-10-13,200,1184.9783885676557,-0.0009809178956028623,-0.011623665072486555,-0.0116234785,6.58,4.199131,-36.18341927108069
2020-10-14,200,1193.010043973501,-0.0009809178956028623,-0.01170244901767565,-0.011702494,6.49,4.1653123,-35.81953327901926
2020-10-15,200,1194.2021769985117,-0.0009809178956028623,-0.01171414286385737,-0.011714029,6.56,4.31987,-34.148323245164825
2020-10-16,200,1192.6963086310157,-0.0009809178956028623,-0.011699371531556377,-0.011699458,6.59,4.3073597,-34.637940888701515
2020-10-19,200,1196.2101291477443,-0.0010427741369057892,-0.012473769849800016,-0.012473824,6.68,4.487641,-32.81974763927345
2020-10-20,200,1198.7200118876283,-0.0013187334858111215,-0.01580792219788121,-0.015808076,6.75,4.726714,-29.97460541901765
2020-10-21,200,1207.6300649759987,-0.001380610072039322,-0.01667266231003365,-0.016672647,6.97,4.898729,-29.716946233806855
2020-10-22,200,1192.8845038791812,-0.0013187334858111215,-0.01573096739970663,-0.01573097,6.96,4.624386,-33.55767480258284
2020-10-23,200,1193.4492428147637,-0.0013187334858111215,-0.015738414801157567,-0.015738428,6.91,4.534205,-34.3819832146254
2020-10-26,200,1193.8884416560263,-0.0013187334858111215,-0.015744206663346593,-0.01574424,7.04,4.360087,-38.06694718924436
2020-10-27,200,1197.7160741107832,-0.0009809178956028623,-0.011748611309464713,-0.011748897,7.07,4.454522,-36.994029237998085
2020-10-28,200,1177.2604685042959,-0.0009809178956028623,-0.011547958613416736,-0.011547932,7.16,4.2925205,-40.048596046490374
2020-10-29,200,1170.6092945627122,-0.0009809178956028623,-0.01148271605795607,-0.011482622,7.01,4.171702,-40.48927377872222
2020-10-30,200,1178.0134792835865,-0.0009809178956028623,-0.011555345030906617,-0.011555218,6.99,4.1430674,-40.7286500726135
2020-11-02,200,1186.1705981882092,-0.0013187334858111215,-0.015642428877154002,-0.01564224,7.19,4.217018,-41.34884384643385
2020-11-03,200,1197.5278022670748,-0.0009809178956028623,-0.011746764517257396,-0.011746468,7.65,4.304469,-43.732429953182454
2020-11-04,200,1188.80594442687,-0.0013187334858111215,-0.015677182070470287,-0.01567728,7.67,4.386999,-42.80314041396319
2020-11-05,200,1220.618754112223,-0.0013187334858111215,-0.0160967082445684,-0.016096557,7.66,4.661091,-39.15024998916347
2020-11-06,200,1223.756107537078,-0.0013187334858111215,-0.016138081574750204,-0.016138101,7.9,4.72746,-40.15873534769952
2020-11-09,200,1162.8286427499638,-0.0009809178956028623,-0.01140639425193027,-0.011406382,8.13,4.2959785,-47.15893547180101
2020-11-10,200,1176.7585379136447,-0.0013805897271140484,-0.01624620748737325,-0.014598649,7.7,4.4684896,-41.9676669232257
2020-11-11,200,1167.534672887246,-0.0009809178956028623,-0.011452556543719334,-0.011452437,7.53,4.325714,-42.553597459121846
2020-11-12,200,1175.001589357509,-0.0010427741369057892,-0.012252612682052069,-0.012252651,7.67,4.336498,-43.46156735774591
2020-11-13,200,1183.22144001152,-0.0010427741369057892,-0.012338327158764378,-0.012338518,7.64,4.389556,-42.545079435977634
2020-11-16,200,1184.2254543839074,-0.0013187334858111215,-0.015616777614459494,-0.01561674,8.19,4.5775566,-44.107977898566276
2020-11-17,200,1182.4685058277719,-0.0013187334858111215,-0.01559360814552126,-0.015593495,8.21,4.3883176,-46.549115895353786
2020-11-18,200,1175.5663282930914,-0.0013187334858111215,-0.015502586819121296,-0.015502511,8.42,4.2460947,-49.57132180909363
2020-11-19,200,1167.785676480343,-0.0009809178956028623,-0.01145501868288263,-0.011454953,8.38,4.297413,-48.71822348073445
2020-11-20,200,1175.001589357509,-0.0013187334858111215,-0.015495139417670356,-0.015495051,8.98,4.541141,-49.43050074418032
2020-11-23,200,1153.1656554778451,-0.0013187334858111215,-0.015207181645659656,-0.015207092,9.16,4.445908,-51.46388570294109
2020-11-24,200,1132.4591228738034,-0.0017583295726810997,-0.019912363656015078,-0.019912444,9.15,4.3722534,-52.215809639685794
2020-11-25,200,1133.0237852138432,-0.0017583295726810997,-0.01992229228092579,-0.019241292,8.62,4.5273676,-47.47833420118433
2020-11-26,200,1118.09002886886,-0.0017583295726810997,-0.01965970762679981,-0.019659614,8.86,4.607073,-48.001435325054224
2020-11-27,200,1118.09002886886,-0.0017583295726810997,-0.01965970762679981,-0.0196597,8.95,4.653201,-48.0089262211123
2020-11-30,200,1114.1996646647146,-0.0017583295726810997,-0.019591302202513323,-0.01959144,9.29,4.6976266,-49.43351355512637
2020-12-01,200,1138.2945542867078,-0.0013187496052519151,-0.015011254941260006,-0.015010986,9.39,4.943739,-47.35102303111896
2020-12-02,200,1145.5731989132626,-0.0013187496052519151,-0.015107242038540388,-0.015107434,9.35,5.011053,-46.40584935478985
2020-12-03,200,1152.5381847928743,-0.0013187496052519151,-0.015199092762333617,-0.015199026,8.86,4.993413,-43.6409371162914
2020-12-04,200,1151.9734458572918,-0.0013187496052519151,-0.01519164526984992,-0.015191393,9.13,5.012562,-45.097899254154406
2020-12-07,200,1168.2249519171482,-0.0013187496052519151,-0.015405961941861768,-0.015405801,8.81,5.37999,-38.93314300952786
2020-12-08,200,1173.8721880818869,-0.0013187496052519151,-0.015480434846491902,-0.015480393,8.91,5.2341022,-41.25586701295726
2020-12-09,200,1151.1577033286123,-0.0013187496052519151,-0.015180887668473086,-0.015180985,8.71,5.0719204,-41.76899661426567
2020-12-10,200,1150.5302326436415,-0.0013187496052519151,-0.015172612901291965,-0.015172485,8.55,5.149434,-39.77270070572346
2020-12-11,200,1154.420596847787,-0.0013187334858111215,-0.015223730977732376,-0.015223659,8.43,4.9350133,-41.45891703179157
2020-12-14,200,1147.4556109681753,-0.0013187334858111215,-0.015131881376655918,-0.015132067,8.51,4.8367434,-43.16400288134708
2020-12-15,200,1162.263980409924,-0.0013187334858111215,-0.015327164303186881,-0.015327047,8.33,5.021058,-39.72319228594758
2020-12-16,200,1164.648323055488,-0.0013187334858111215,-0.015358607428070409,-0.015358444,8.38,5.1781144,-38.20865854158607
2020-12-17,200,1184.1626460389764,-0.0013187496052519151,-0.015616140220179636,-0.0156162195,8.83,5.4798536,-37.940502490759705
2020-12-18,200,1183.22144001152,-0.0013805897271140484,-0.016335433649809956,-0.016335422,9.19,5.362588,-41.647574224461664
2020-12-21,200,1179.1428805592088,-0.0013805897271140484,-0.01627912547699711,-0.016279045,9.39,5.472735,-41.717412905952045
2020-12-22,200,1171.2367652476833,-0.0013805897271140484,-0.016169974461192397,-0.016170107,8.75,5.292591,-39.51324462890625
2020-12-23,200,1176.3192624768394,-0.0013805897271140484,-0.016240142895818984,-0.016240362,8.77,5.4273286,-38.114839377669675
2020-12-24,200,1179.582155996014,-0.0013805897271140484,-0.01628519006855138,-0.016285291,8.91,5.4298596,-39.05881438592468
2020-12-25,200,1177.887939189267,-0.0011362136837036953,-0.013383323943763912,-0.013188344,9.27,5.4459286,-41.25211894705071
2020-12-28,200,1177.887939189267,-0.0011362136837036953,-0.013383323943763912,-0.014579567,9.44,5.499344,-41.74423864332296
2020-12-29,200,1179.4566159016942,-0.0013805897271140484,-0.016283456874905792,-0.016283209,9.1,5.3488765,-41.221137623210524
2020-12-30,200,1186.5470652800832,-0.0013805897271140484,-0.01638134689063005,-0.016381565,9.27,5.4399652,-41.316448240475616
2020-12-31,200,1187.8647383994137,-0.0010427741369057892,-0.012386746273452699,-0.012386916,9.29,5.3913097,-41.96652596168805
2020-01-01,300,956.5790592382267,-0.005028537805253911,-0.04810193963093643,-0.048102148,4.75,4.3682685,-8.036452845523232
2020-01-02,300,956.5790592382267,-0.005028537805253911,-0.04810193963093643,-0.048101973,4.75,4.383261,-7.720816762823808
2020-01-03,300,972.0775545187923,-0.0004975383166740124,-0.004836458301518705,-0.004836582,4.8,4.2719855,-11.000301440556841
2020-01-06,300,982.7445561632986,-0.000133654030340694,-0.0013134777072660137,-0.0013134222,4.86,4.3002257,-11.517988997722364
2020-01-07,300,986.25845327557,-0.0004975383166740124,-0.004907013706482422,-0.0049070106,4.67,4.267686,-8.614863164930322
2020-01-08,300,977.2228600928797,-0.001389984857105873,-0.013583249775467938,-0.00833537,4.7,4.116455,-12.415849401595747
2020-01-09,300,973.6462312312198,0.00021512927433330997,0.002094598071821344,0.002094554,4.51,4.134039,-8.336165739004464
2020-01-10,300,977.2855918422683,-0.0004975383166740124,-0.004862370282749682,-0.0016912381,4.54,4.149938,-8.591671662183584
2020-01-13,300,971.5756239281411,0.00021512927433330997,0.0020901435893559387,0.0020902173,4.63,4.1390347,-10.604001121438602
2020-01-14,300,967.8107998183154,0.00021512927433330997,0.002082044350568545,0.0020820643,4.74,4.115333,-13.178626998064392
2020-01-15,300,973.8972348243167,-0.0023413104329008945,-0.02280195756467505,-0.005984775,4.6,4.1843944,-9.034905226334274
2020-01-16,300,971.9520910200152,-0.0019617143476517848,-0.019066923621841175,-0.0031737061,4.52,4.1357584,-8.500920354792493
2020-01-17,300,978.1013343709476,0.00021512927433330997,0.0021041823028766413,0.002104355,4.62,4.1262026,-10.688255772446144
2020-01-19,300,976.5953894079088,-0.0019617143476517848,-0.019158011872520767,-0.019158114,4.54,4.2286305,-6.8583580890941205
2020-01-20,300,976.5953894079088,-0.004861572950513389,-0.04747789728741579,-0.047477745,4.54,4.2799454,-5.728075472793916
2020-01-21,300,976.5953894079088,-0.004861572950513389,-0.04747789728741579,-0.047187053,4.36,4.1905093,-3.8874009333619353
2020-01-22,300,975.9051869735492,-0.004861572950513389,-0.047444342592563186,-0.043170765,4.43,4.1579595,-6.140869950064143
2020-01-23,300,981.7406183864537,-0.0013751828284735085,-0.013500728404200147,-0.013500849,4.29,4.064293,-5.261237582404576
2020-01-24,300,989.6467336979791,-0.0016835464788583136,-0.01666116273830864,-0.016661111,3.86,4.040372,4.672847016487719
2020-01-27,300,989.6467336979791,-0.0016835464788583136,-0.01666116273830864,-0.016661068,3.86,4.0009604,3.65182253980884
2020-01-28,300,989.6467336979791,-0.0016835464788583136,-0.01666116273830864,-0.016661111,3.86,3.9274855,1.7483281348035775
2020-01-29,300,989.6467336979791,-0.0016835464788583136,-0.01666116273830864,-0.016661068,3.86,3.9075615,1.2321642643429487
2020-01-30,300,989.6467336979791,-0.0016207369995566159,-0.01603957077794668,-0.016039485,3.86,3.7616563,-2.5477646546042614
2020-01-31,300,989.6467336979791,-0.0016207369995566159,-0.01603957077794668,-0.01603957,3.86,3.6943235,-4.292136276324174
2020-02-03,300,989.6467336979791,-0.0014364072815969842,-0.014215357744924488,-0.014215358,3.86,3.5175447,-8.871897761685856
2020-02-04,300,972.8305652980831,-0.0013111002263479724,-0.012754783743605428,-0.012754812,3.98,3.4695194,-12.826146312694453
2020-02-05,300,977.4738636859767,-0.0014364072815969842,-0.014040505753692749,-0.014040501,4.03,3.518724,-12.686750255802435
2020-02-06,300,982.0543537289391,-0.0014364072815969842,-0.014106300246202685,-0.0141062895,4.13,3.5276337,-14.585141235055989
2020-02-07,300,984.2505011263374,-0.001552611704279833,-0.015281588479920425,-0.015281597,4.1,3.5817122,-12.64116473314238
2020-02-10,300,988.0780569855517,-0.001552611704279833,-0.015341015560178434,-0.015341075,4.2,3.6230097,-13.737864721389046
2020-02-11,300,982.3680890714246,-0.001552611704279833,-0.015252361930033074,-0.01419362,4.24,3.581253,-15.536484628353485
2020-02-12,300,983.4975669425894,-0.001552611704279833,-0.015269898335658028,-0.015269801,4.3,3.6501756,-15.112196012984873
2020-02-13,300,988.3290605786486,-0.001552611704279833,-0.015344912671343022,-0.014627271,4.32,3.6579552,-15.325111813015413
2020-02-14,300,993.0978224653194,-0.001552611704279833,-0.015418953026544707,-0.015418941,4.54,3.6307013,-20.028605650174985
2020-02-16,300,1003.9530959535341,-0.0011395335060100363,-0.011440381913015612,-0.011440381,4.61,3.7130153,-19.457368374905208
2020-02-17,300,1003.9530959535341,-0.0012704677328405289,-0.012754900136943165,-0.012754931,4.61,3.770305,-18.214643854898387
2020-02-18,300,1003.9530959535341,-0.0012704677328405289,-0.012754900136943165,-0.0127548445,4.57,3.815741,-16.504571943888262
2020-02-19,300,1008.6591260908162,-0.0012704677328405289,-0.012814688731335084,-0.012814735,4.59,3.8199143,-16.777465338281036
2020-02-20,300,1014.3690940049435,-0.0012704677328405289,-0.01288723203123962,-0.012887201,4.59,3.829631,-16.565771456117982
2020-02-21,300,1031.9382731841301,-0.005028537805253911,-0.05189140619394837,-0.02580489,4.7,4.087533,-13.031212826992606
2020-02-24,300,1049.3819888645398,-0.005028537805253911,-0.052768570031578775,-0.05274314,4.72,4.288484,-9.142286090527545
2020-02-25,300,1033.3814863977807,-0.0048772363519819445,-0.050400457509243914,-0.050400484,4.57,4.180939,-8.513365480518972
2020-02-26,300,1029.0519233523726,-0.0048772363519819445,-0.0501892944865113,-0.023034284,4.36,4.089318,-6.2083073712270265
2020-02-27,300,1029.0519233523726,-0.0048772363519819445,-0.0501892944865113,-0.023746721,4.41,4.1168866,-6.646562001061821
2020-02-28,300,981.4268830439682,-0.0011825470600218791,-0.011605834751700812,-0.011605871,4.16,3.8218503,-8.128598561653726
2020-03-02,300,999.1216023174748,-0.0011825470600218791,-0.01181508313424879,-0.011814988,4.3,4.163495,-3.174533400424687
2020-03-03,300,1030.369596471703,-0.004282221781461792,-0.04412271128967124,-0.019628996,4.3,4.319955,0.4640667937522752
2020-03-04,300,1029.742125786732,-0.004282221781461792,-0.04409584160332712,-0.04409579,4.33,4.3915024,1.4203782995633645
2020-03-05,300,1045.6171647547144,-0.003994893218815416,-0.041771289209556105,-0.04247151,4.35,4.5396223,4.359133490200709
2020-03-06,300,1048.378051087695,-0.00455390134058673,-0.047742102122899574,-0.04774194,4.38,4.6786213,6.817837719503606
2020-03-09,300,1050.6996619838703,-0.003994893218815416,-0.04197432954671013,-0.041974086,4.08,4.6910243,14.976085868536256
2020-03-10,300,1041.0365981162092,-0.004282221781461792,-0.04457949595752117,-0.038162272,4.04,4.33598,7.326236101660397
2020-03-11,300,1029.9303976304404,-0.0007975232617086803,-0.00821393450051147,-0.008214028,4.02,4.194498,4.340747814273371
2020-03-12,300,997.2391902625619,-0.0009982177333108103,-0.009954618440726025,-0.009954661,3.92,3.7517722,-4.291526395447399
2020-03-13,300,951.0572865722652,-3.452709391686213e-05,-0.0003283724425379666,-0.00032839892,3.84,3.401512,-11.418960740168886
2020-03-16,300,932.3587061174562,7.744671159404428e-06,7.220811581487491e-05,7.2174036e-05,3.64,3.3515384,-7.9247686889145434
2020-03-17,300,956.8300628313235,-0.0004304448612322966,-0.004118625836183188,-0.0041186144,3.48,3.281158,-5.713851424469345
2020-03-18,300,926.9624735458145,-0.00010266832768197838,-0.000951696869828989,-0.0009516955,3.41,3.1211967,-8.469303612135725
2020-03-19,300,927.7781394789512,-7.10929302985779e-05,-0.0006595846660252136,-0.00065957336,3.36,3.0592678,-8.950364305859516
2020-03-20,300,931.1664964969028,-0.0011021458715842728,-0.010262813098716525,-0.0102627855,3.46,3.110916,-10.089135859053949
2020-03-23,300,983.2465633494925,-0.0011021458715842728,-0.010836811405450673,-0.010836796,3.46,3.1456761,-9.084504739397522
2020-03-24,300,1041.7268005505687,-0.00010266832768197838,-0.0010695234851402472,-0.0010695244,3.74,3.2530289,-13.02061845912016
2020-03-25,300,1024.2204297163132,-0.0014339619780785484,-0.014686931533844655,-0.014686945,3.8,3.233233,-14.914921710365693
2020-03-26,300,1035.3893619514706,-0.0003380483439783582,-0.0035001165918050353,-0.002887612,3.77,3.2935164,-12.638822348111503
2020-03-27,300,1018.9496606434485,-0.008197949453051108,-0.08353297813158571,-0.09255805,3.79,3.6659095,-3.2741549147150457
2020-03-30,300,1017.7574510228952,-0.0008871645674574704,-0.009029183488133445,-0.002618431,3.69,3.2545736,-11.800173886100126
2020-03-31,300,993.5370979021246,-0.00010266832768197838,-0.0010200479233161716,-0.0010200423,3.69,3.1960661,-13.385741432830892
2020-04-01,300,990.2742043829501,-0.00010266832768197838,-0.0010166979651059917,-0.0010167031,3.73,3.2033882,-14.118278442055546
2020-04-02,300,1020.0790619190707,-0.00010266832768197838,-0.0010472981139063226,-0.001047277,3.7,3.2301025,-12.699931376689193
2020-04-03,300,1025.0988273988385,-0.00010266832768197838,-0.0010524518231779575,-0.0010524377,3.7,3.228051,-12.755379805693758
2020-04-06,300,1044.613226977869,-0.0004304448612322966,-0.004496483955279104,-0.0044964845,3.97,3.2893791,-17.14410277397867
2020-04-07,300,1044.613226977869,-0.0004304448612322966,-0.004496483955279104,-0.0044964845,3.97,3.3381362,-15.915964832834398
2020-04-08,300,1044.9896940697433,-0.0004727164905942179,-0.0049398386088777444,-0.004939818,3.95,3.3520417,-15.138184269772303
2020-04-09,300,1089.4145726083618,-0.0011395335060100363,-0.012414244074228318,-0.011915666,3.95,3.6225958,-8.288714251940767
2020-04-10,300,1094.810881775546,-0.004624936429675882,-0.05063430730729298,-0.0144816,3.97,3.9364858,-0.844187220037739
2020-04-13,300,1094.810881775546,0.0002143176487518989,0.002346372940101282,0.0023464314,4.0,4.065135,1.6283750534057617
2020-04-14,300,1102.2777216502664,-0.005027095819550303,-0.05541255726491487,-0.025839498,4.28,4.1923866,-2.0470414206246406
2020-04-15,300,1083.7673364436232,-0.005027095819550303,-0.05448202246400905,-0.054481912,4.26,4.433385,4.070067965368715
2020-04-16,300,1079.500581743146,-0.0009480518425693961,-0.010234225155763246,-0.01023425,4.25,4.1414046,-2.5551852057961857
2020-04-17,300,1059.9234504147266,-0.001138545838137726,-0.012067714332142654,-0.012067733,4.13,4.0117407,-2.863421682584081
2020-04-20,300,1067.704102227475,-0.0013671755353841793,-0.014597389275947326,-0.014597392,4.14,3.7358823,-9.761297530022214
2020-04-21,300,1053.0212728800461,7.744671159404428e-06,8.155303482313434e-05,8.1476326e-05,4.09,3.3944247,-17.006731616255703
2020-04-22,300,1084.7085424710795,-0.0008721180084732623,-0.009459938538338129,-0.009459938,4.06,3.5138102,-13.45295177891923
2020-04-23,300,1087.5949688983799,-0.0008721180084732623,-0.009485111583011947,-0.009485101,4.15,3.5173707,-15.244079497923341
2020-04-24,300,1081.4457255474474,-0.0013671755353841793,-0.014785261388142637,-0.014785258,4.23,3.6826956,-12.93863765455026
2020-04-26,300,1074.1670809208929,-0.0013671755353841793,-0.014685749539500827,-0.014685687,3.84,3.6280763,-5.518845965464906
2020-04-27,300,1074.1670809208929,-0.0013671755353841793,-0.014685749539500827,-0.014685742,3.84,3.6412296,-5.176311731338497
2020-04-28,300,1073.288606642825,-0.0009846420341741555,-0.010568050769007362,-0.010568048,3.97,3.7111025,-6.521347968344129
2020-04-29,300,1068.8335800986397,-0.0009846420341741555,-0.010524184705019698,-0.010524117,3.92,3.60724,-7.978572407547307
2020-04-30,300,1056.7860969898718,-0.0009846420341741555,-0.010405560122270736,-0.010405529,3.91,3.6016695,-7.885689259794975
2020-05-01,300,1056.7860969898718,-0.0008721180084732623,-0.009216421862890388,-0.0047201514,3.96,3.5234425,-11.024179121460577
2020-05-04,300,1056.7860969898718,-3.452709391686213e-05,-0.0003648775282080348,-0.00036487082,3.96,3.4991858,-11.63672220827353
2020-05-05,300,1056.7860969898718,-0.0008721180084732623,-0.009216421862890388,-0.0021026637,3.96,3.5229952,-11.035473900611954
2020-05-06,300,1056.7860969898718,7.744671159404428e-06,8.18446080701703e-05,8.188831e-05,3.96,3.4088454,-13.918044832017687
2020-05-07,300,1080.379056021214,0.0001446587177956373,0.0015628624897728982,0.0015628601,3.95,3.463291,-12.321748612802242
2020-05-08,300,1072.912139550951,-7.705039880750787e-05,-0.000826683082378173,-0.0008267543,4.01,3.4384267,-14.253697430998306
2020-05-09,300,1063.7510828694833,7.744671159404428e-06,8.238402332284516e-05,8.2387036e-05,3.95,3.368577,-14.71956953217712
2020-05-11,300,1063.7510828694833,7.744671159404428e-06,8.238402332284516e-05,8.2387036e-05,3.95,3.409136,-13.692758053163942
2020-05-12,300,1069.4610507836107,7.744671159404428e-06,8.282624156110185e-05,8.27665e-05,3.88,3.4619548,-10.77435999801478
2020-05-13,300,1075.4220222908348,0.00022945378409459433,0.002467596525132932,0.0024676647,3.88,3.506462,-9.627265536908018
2020-05-14,300,1090.6067822289149,0.00018493208424714914,0.0020168818533166993,0.002016883,3.83,3.5282397,-7.878858302342986
2020-05-15,300,1100.2071143471876,-0.0007308962919285694,-0.008041373002297911,-0.008041469,3.94,3.6154482,-8.237354404430096
2020-05-18,300,1086.6537628709234,5.969042741808608e-06,6.486282756123698e-05,0.0010649492,4.14,3.4981055,-15.504697440327073
2020-05-19,300,1094.4343380881294,5.969042741808608e-06,6.532725342151058e-05,6.526779e-05,4.02,3.5173628,-12.503412113853939
2020-05-20,300,1098.4501657910519,-0.00019476136320685075,-0.002139356517042565,-0.0005511334,4.12,3.5698814,-13.35239225220912
2020-05-21,300,1079.5633134925347,0.00018493208424714914,0.001996458936409329,0.001996403,4.03,3.5225952,-12.590690641190225
